Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
25,9.76,9.75,5.02,9.65,0,,,,,,,,
50,9.9,9.89,5.67,9.91,0,,,,,,,,
75,10.03,10.02,6.31,10.19,0,,,,,,,,
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),Context,DrawPrimitiveCalls,MeshDrawCalls,LastRendered,LightsInScene,ShadowedLight,UnshadowedLight,StaticMeshTriangles,Triangles
0,8.33,5.07,5.25,9.83,0,not valid frame,not valid frame,0,not valid frame,not valid frame,not valid frame,not valid frame,not valid frame
0.01,8.33,5.45,5.01,7.74,0,not valid frame,not valid frame,156,not valid frame,not valid frame,not valid frame,not valid frame,not valid frame
0.02,8.34,5.04,5.22,8.3,0,not valid frame,not valid frame,156,not valid frame,not valid frame,not valid frame,not valid frame,not valid frame
0.03,8.33,5.11,4.82,8.34,0,1198,938,156,6,1,1,60687,585988
0.03,8.33,5.61,5.03,8.29,0,1234,970,156,6,1,1,60687,591692
0.04,9.44,5.33,5.03,8.29,0,1196,938,156,6,1,1,60687,585964
0.05,9.49,9.48,6.41,8.21,0,1243,970,156,6,1,1,60687,610404
0.06,9.45,9.42,6.12,10.13,0,1536,1072,0,6,1,1,60687,793084
0.07,9.67,9.44,5.65,8.79,0,1336,936,0,6,1,1,60687,597648
0.08,9.77,9.79,5.55,9.58,0,1384,968,156,6,1,1,60687,605004
0.09,9.56,9.66,5.68,10.01,0,1333,936,0,6,1,1,60687,597686
0.1,10.13,9.73,5.49,9.68,0,1341,936,156,6,1,1,60687,597780
0.11,9.34,9.84,5.82,9.61,0,1341,936,156,6,1,1,60687,597780
0.12,9.49,9.48,5.68,9.96,0,1342,936,0,6,1,1,60687,597792
0.13,9.53,9.46,5.65,9.46,0,1374,968,0,6,1,1,60687,604956
0.14,9.41,9.45,5.71,9.15,0,1341,936,156,6,1,1,60687,597780
0.15,9.48,9.44,5.57,9.65,0,1338,936,156,6,1,1,60687,597748
0.16,9.33,9.45,5.81,9.64,0,1383,966,157,6,1,1,60687,605100
0.17,9.52,9.39,5.55,9.42,0,1336,935,0,6,1,1,60687,598848
0.18,9.35,9.38,5.91,9.43,0,1336,935,157,6,1,1,60687,598848
0.18,9.54,9.5,5.71,9.24,0,1383,967,0,6,1,1,60687,606192
0.19,9.53,9.42,5.75,9.5,0,1391,966,157,6,1,1,60687,602122
0.2,9.45,9.56,5.91,9.64,0,1387,967,157,6,1,1,60687,623338
0.21,9.51,9.43,5.62,9.48,0,1433,998,157,6,1,1,60687,609406
0.22,9.43,9.53,5.75,9.13,0,1326,937,0,6,1,1,60687,598698
0.23,9.46,9.43,5.66,9.63,0,1390,967,157,6,1,1,60687,606278
0.24,9.77,9.61,5.77,9.9,0,1379,963,157,6,1,1,60687,598930
0.25,9.54,9.65,6.01,9.42,0,1379,963,157,6,1,1,60687,598930
0.26,9.54,9.49,5.72,9.61,0,1431,997,0,6,1,1,60687,606398
0.27,9.48,9.51,5.94,9.62,0,1382,965,157,6,1,1,60687,598934
0.28,9.49,9.44,5.72,9.38,0,1475,1029,157,6,1,1,60687,630706
0.29,9.5,9.53,5.77,9.51,0,1389,965,0,6,1,1,60687,599018
0.3,10.38,9.51,5.56,9.08,0,1388,967,157,6,1,1,60687,599070
0.31,9.48,10.37,6.68,10.19,0,1339,933,0,6,1,1,60687,598918
0.32,9.74,9.73,6.14,10.15,0,1433,997,157,6,1,1,60687,606422
0.33,9.41,9.41,5.76,9.8,0,1433,997,0,6,1,1,60687,606422
0.34,9.39,9.42,5.8,9,0,1336,935,157,6,1,1,60687,600358
0.35,9.5,9.4,5.67,9.5,0,1429,998,0,6,1,1,60687,603682
0.36,9.43,9.49,6.06,9.63,0,1340,937,157,6,1,1,60687,600374
0.37,9.63,9.48,5.68,9.47,0,5343600,965,0,6,1,1,60687,1381
0.38,9.45,9.63,5.8,9.66,0,1386,969,157,6,1,1,60687,600522
0.39,9.55,9.5,5.91,9.05,0,1388,969,157,6,1,1,60687,600548
0.39,9.41,9.44,5.6,9.66,0,1388,969,157,6,1,1,60687,600548
0.4,9.6,9.38,5.44,9.57,0,1342,939,157,6,1,1,60687,600368
0.41,9.52,9.63,5.8,9.63,0,1331,939,157,6,1,1,60687,600248
0.42,9.43,9.49,5.78,9.29,0,1345,939,157,6,1,1,60687,600404
0.43,9.61,9.47,5.66,9.74,0,1338,939,157,6,1,1,60687,600320
0.44,9.51,9.58,5.75,9.27,0,1340,939,157,6,1,1,60687,600344
0.45,9.41,9.55,5.74,9.6,0,1345,939,0,6,1,1,60687,600404
0.46,10.06,9.64,5.63,9.61,0,1339,935,157,6,1,1,60687,598876
0.47,9.49,9.78,5.81,9.88,0,1339,935,157,6,1,1,60687,598876
0.48,9.45,9.46,5.93,9.95,0,1439,999,157,6,1,1,60687,606356
0.49,9.58,9.51,5.71,8.88,0,1353,941,0,6,1,1,60687,599068
0.5,9.64,9.57,5.9,9.75,0,1331,937,0,6,1,1,60687,598868
0.51,9.59,9.6,5.88,9.99,0,1471,1031,157,6,1,1,60687,630736
0.52,9.61,9.55,5.6,9.2,0,1392,969,157,6,1,1,60687,599100
0.53,9.62,9.76,5.82,9.74,0,1340,939,157,6,1,1,60687,598944
0.54,9.56,9.53,5.6,9.27,0,1344,939,157,6,1,1,60687,598992
0.55,9.45,9.42,5.67,9.82,0,1335,939,157,6,1,1,60687,598884
0.56,9.34,9.46,5.85,9.62,0,1335,939,157,6,1,1,60687,598884
0.57,9.59,9.44,5.68,8.99,0,1394,971,0,6,1,1,60687,606372
0.58,9.49,9.51,6.05,9.77,0,1347,939,0,6,1,1,60687,598932
0.59,9.63,9.55,5.93,9.35,0,1446,1003,157,6,1,1,60687,630776
0.6,9.59,9.66,5.72,9.78,0,1479,1043,157,6,1,1,60687,788282
0.61,9.55,9.55,5.69,9.57,0,1339,941,0,6,1,1,60687,598806
0.61,9.77,9.66,5.54,9.63,0,1339,941,157,6,1,1,60687,598806
0.62,9.36,9.57,5.97,9.29,0,1339,941,157,6,1,1,60687,598806
0.63,9.68,9.47,5.82,9.73,0,1390,971,0,6,1,1,60687,606230
0.64,9.51,9.6,5.95,9.81,0,1390,971,157,6,1,1,60687,600554
0.65,10.03,9.47,5.65,9.41,0,1382,971,0,6,1,1,60687,606554
0.66,9.65,10.19,6.63,9.9,0,1349,941,0,6,1,1,60687,600434
0.67,9.49,9.48,5.72,9.92,0,5349104,1202,0,6,1,1,60687,1727
