2.608622000000000111e-03,1.648878365906998947e-02,1.648878366537470663e-02,1.648878378516256335e-02,1.671269329041463053e-02,1.686398991697793392e-02,1.648878440339100401e-02,1.767379910930344522e-02
2.608622000000000111e-03,1.648878365906998947e-02,1.648878366537470663e-02,1.648878378516256335e-02,1.671269329041463053e-02,1.686398991697793392e-02,1.648878440339100401e-02,1.767379910930344522e-02
2.669067999999999701e-03,1.663603864023635928e-02,1.663603864197579080e-02,1.663603867502316813e-02,1.671269329041463053e-02,1.686398991697793392e-02,1.663603899698063923e-02,1.801222291001636222e-02
5.361428000000000547e-03,1.665503108458563780e-02,1.665503108376691424e-02,1.665503106821040677e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.665503122415669043e-02,1.899630015728348553e-02
4.824619999999999625e-04,1.665503108458563780e-02,1.665503108376691424e-02,1.665503106821040677e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.665503122415669043e-02,1.899630015728348553e-02
4.295019999999999546e-04,1.665503108458563780e-02,1.665503108376691424e-02,1.665503106821040677e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.665503122415669043e-02,1.899630015728348553e-02
4.264519999999999617e-04,1.665503108458563780e-02,1.665503108376691424e-02,1.665503106821040677e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.665503122415669043e-02,1.899630015728348553e-02
4.444750000000000025e-04,1.665503108458563780e-02,1.665503108376691424e-02,1.665503106821040677e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.665503122415669043e-02,1.899630015728348553e-02
4.272839999999999971e-04,1.665503108458563780e-02,1.665503108376691424e-02,1.665503106821040677e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.665503122415669043e-02,1.899630015728348553e-02
4.383750000000000168e-04,1.665503108458563780e-02,1.665503108376691424e-02,1.665503106821040677e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.665503122415669043e-02,1.899630015728348553e-02
4.278380000000000464e-04,1.664117714560169048e-02,1.664117714572186171e-02,1.664117714800409514e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.664117736488033433e-02,1.882360139612160310e-02
4.400380000000000177e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
4.802430000000000435e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.390259999999999583e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.772909999999999587e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.490090000000000421e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.842220000000000182e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.692499999999999860e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.132389999999999695e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.149040000000000561e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.126850000000000287e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.282130000000000332e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
5.076949999999999562e-04,1.659499734898853274e-02,1.659499735223835329e-02,1.659499741398305639e-02,1.671284924279857823e-02,1.686398991697793392e-02,1.659499783395914849e-02,1.739728232101356298e-02
