2.000000000000000042e-02,1.303584408121416516e-02
2.000000000000000042e-02,1.303584408121416516e-02
3.333332999999999990e-01,2.362952260747714917e-01
1.002894000000000008e-01,7.085818072770955212e-02
1.656757999999999842e-02,1.592265561347794289e-02
1.699043000000000081e-02,1.592285423239836462e-02
1.614279000000000061e-02,1.592285423239836462e-02
1.686425999999999897e-02,1.594743930615827310e-02
1.626895000000000077e-02,1.594743930615827310e-02
1.656757999999999842e-02,1.594724445172168714e-02
1.656730000000000008e-02,1.594714699034049943e-02
1.661305000000000073e-02,1.594695199898232829e-02
1.651932999999999874e-02,1.594695199898232829e-02
1.748730000000000076e-02,1.594704950609404648e-02
1.564563000000000065e-02,1.594704950609404648e-02
1.736475000000000171e-02,1.594695199898232829e-02
1.600054999999999880e-02,1.594685446927535111e-02
1.633493999999999918e-02,1.586521050249523057e-02
1.667626999999999998e-02,1.594699568053492555e-02
1.700263000000000121e-02,1.594699568053492555e-02
1.602106000000000016e-02,1.594681991743662763e-02
1.656701999999999828e-02,1.594388385418987752e-02
1.742325000000000124e-02,1.594388385418987752e-02
1.600164999999999921e-02,1.594380155481012196e-02
1.627533000000000105e-02,1.594363688671585066e-02
1.673200000000000034e-02,1.594380155481012196e-02
1.640232000000000148e-02,1.594371923219561893e-02
1.660889000000000115e-02,1.594371923219561893e-02
1.652293000000000164e-02,1.594355451807238921e-02
1.748204000000000077e-02,1.594355451807238921e-02
1.600332000000000143e-02,1.602417368077446724e-02
1.621459999999999915e-02,1.593984438777162893e-02
1.679189999999999849e-02,1.593984438777162893e-02
1.700317999999999968e-02,1.593993689924211310e-02
1.600580999999999879e-02,1.594002938757732579e-02
1.702230999999999883e-02,1.586178725068343454e-02
1.600996999999999837e-02,1.594707551329399564e-02
1.697738999999999845e-02,1.601463841418926393e-02
1.702230999999999883e-02,1.598196708216725881e-02
1.598418999999999882e-02,1.598214411980158900e-02
1.628281000000000173e-02,1.598232106469588132e-02
1.672618000000000021e-02,1.598258630845172945e-02
1.700346000000000149e-02,1.598267467691805166e-02
1.600443000000000005e-02,1.598293964303643122e-02
1.700484000000000023e-02,1.598311617133951756e-02
1.700317999999999968e-02,1.598329260710862343e-02
1.600443000000000005e-02,1.601630510454121747e-02
1.622070000000000109e-02,1.601656750382396410e-02
1.678496000000000155e-02,1.601656750382396410e-02
1.634742000000000139e-02,1.601674232115435359e-02
1.666074000000000027e-02,1.612583121531052655e-02
1.647329999999999975e-02,1.612018970415896035e-02
1.656675000000000161e-02,1.612401887889625129e-02
1.656619000000000147e-02,1.613064395666974349e-02
1.656646999999999981e-02,1.632614452202396649e-02
1.684735000000000052e-02,1.645525670700997978e-02
1.628614000000000103e-02,1.647318466308256291e-02
1.672063000000000021e-02,1.653147899351203876e-02
1.641313000000000147e-02,1.653142975519550362e-02
1.659808000000000117e-02,1.653147899351203876e-02
1.653541000000000039e-02,1.653142975519550362e-02
1.656646999999999981e-02,1.672739663118782971e-02
1.656646999999999981e-02,1.672720852075393339e-02
1.656619000000000147e-02,1.669346035826713148e-02
1.679384000000000085e-02,1.683953966867868246e-02
1.633992999999999904e-02,1.683176220870130635e-02
1.665519999999999848e-02,1.678989622291560124e-02
1.701870999999999939e-02,1.679028826324291401e-02
1.602606000000000169e-02,1.679009225318672804e-02
1.656784999999999855e-02,1.679028826324291401e-02
1.656563999999999953e-02,1.689739941931200917e-02
1.683959000000000150e-02,1.679881296210616881e-02
1.629362999999999992e-02,1.679899111732474637e-02
1.671397999999999981e-02,1.679934735889609954e-02
1.641950999999999827e-02,1.679305718471191256e-02
1.658725999999999950e-02,1.688117826550517009e-02
1.654595000000000024e-02,1.682584444676926694e-02
1.656619000000000147e-02,1.679357700725425673e-02
1.689892000000000130e-02,1.680204351693781462e-02
1.623511999999999872e-02,1.680186629223889838e-02
1.677081999999999878e-02,1.680204351693781462e-02
1.636212000000000083e-02,1.680222071886383617e-02
1.664577000000000070e-02,1.680257505394955331e-02
1.648716999999999891e-02,1.680257505394955331e-02
1.656701999999999828e-02,1.680275218728688458e-02
1.656675000000000161e-02,1.680275218728688458e-02
1.740024000000000085e-02,1.680328344986570244e-02
1.600415000000000171e-02,1.680346049164249678e-02
1.629500999999999866e-02,1.680328344986570244e-02
1.671397999999999981e-02,1.680328344986570244e-02
1.641950999999999827e-02,1.680381450660739517e-02
1.656784999999999855e-02,1.680363751049007703e-02
1.702176000000000036e-02,1.680381450660739517e-02
1.611063000000000078e-02,1.680328344986570244e-02
1.656675000000000161e-02,1.680346049164249678e-02
1.656730000000000008e-02,1.680346049164249678e-02
1.656590999999999966e-02,1.687320362493771597e-02
1.656730000000000008e-02,1.660074993055893344e-02
1.664604999999999904e-02,1.660110651024915285e-02
1.648689000000000057e-02,1.660092823176562149e-02
1.656675000000000161e-02,1.660092823176562149e-02
1.656675000000000161e-02,1.660092823176562149e-02
1.656675000000000161e-02,1.660146299954412541e-02
1.682987999999999845e-02,1.643382810180860076e-02
1.630333000000000129e-02,1.655135549997588384e-02
1.670953999999999842e-02,1.675672624450008641e-02
1.700041000000000052e-02,1.652918238113976201e-02
1.600415000000000171e-02,1.645850110424440516e-02
1.700151999999999913e-02,1.691727894709593727e-02
1.611728000000000119e-02,1.664652761188101238e-02
1.656675000000000161e-02,1.670120275148967437e-02
1.656730000000000008e-02,1.652173157689951211e-02
1.676389000000000004e-02,1.652190490828608915e-02
1.636931999999999970e-02,1.652242444639107077e-02
1.656675000000000161e-02,1.652129791675172044e-02
1.707666000000000045e-02,1.652136540836401934e-02
1.605600000000000083e-02,1.652091200547367578e-02
1.656646999999999981e-02,1.652037105735182365e-02
1.738665000000000002e-02,1.652026466579847863e-02
1.602577999999999989e-02,1.652005176576487600e-02
1.628780999999999979e-02,1.652013883118108595e-02
1.656646999999999981e-02,1.651994525665934077e-02
1.713655000000000039e-02,1.651887913321381518e-02
1.600220999999999935e-02,1.651844220422837850e-02
1.656175000000000008e-02,1.651861703270007808e-02
1.746705999999999953e-02,1.651791726332696442e-02
1.598445999999999895e-02,1.637544220856845811e-02
1.624843000000000121e-02,1.665353568919947236e-02
1.656619000000000147e-02,1.655489233932705417e-02
1.656840999999999869e-02,1.669886327176861585e-02
1.656563999999999953e-02,1.678290599129006466e-02
1.707167000000000059e-02,1.664671786072169368e-02
1.606209999999999929e-02,1.664122542767465518e-02
1.656619000000000147e-02,1.659252508572528484e-02
1.656646999999999981e-02,1.664569108599600611e-02
1.681906999999999847e-02,2.081475817764832925e-02
1.631441999999999962e-02,2.513831764251328593e-02
5.604515999999999665e-02,2.532313421413157073e-02
3.333332999999999990e-01,2.115786492551432474e-01
1.660307000000000102e-02,2.721128051159205086e-02
1.700095999999999899e-02,1.694366804917812885e-02
1.609676000000000162e-02,1.694278512438351925e-02
1.656675000000000161e-02,1.694163248347813067e-02
1.734727999999999964e-02,1.694100956517097245e-02
1.600470000000000018e-02,1.694002748923928436e-02
1.634769999999999973e-02,1.693832195105748895e-02
1.666157000000000055e-02,1.693660472696301156e-02
1.700207000000000107e-02,1.693514957838537782e-02
1.603769999999999848e-02,1.693386952437769821e-02
1.697212000000000026e-02,1.693230664080935810e-02
1.616108999999999948e-02,1.693045597269637881e-02
1.685622000000000162e-02,1.692868583876183664e-02
1.627587999999999951e-02,1.692784327350516094e-02
1.673782000000000048e-02,1.692633890101369332e-02
1.639538999999999927e-02,1.692444677418158960e-02
1.659224999999999936e-02,1.692368629498552934e-02
1.701787000000000091e-02,1.692282827739965967e-02
1.608982999999999941e-02,1.692139241641932301e-02
1.656675000000000161e-02,1.691946659373222417e-02
1.656675000000000161e-02,1.691849882180740394e-02
1.677748000000000086e-02,1.691674866553505296e-02
1.635657000000000083e-02,1.691557606075200226e-02
1.656590999999999966e-02,1.691410374176705034e-02
1.708803000000000058e-02,1.691311814361817767e-02
1.604519000000000084e-02,1.691123657654536316e-02
1.696490999999999971e-02,1.691014189903050635e-02
1.616857999999999837e-02,1.690854263793362122e-02
1.656757999999999842e-02,1.704162325775193665e-02
1.656646999999999981e-02,1.701353669959182469e-02
1.656619000000000147e-02,1.705914592464630175e-02
1.715014000000000122e-02,1.698774516135692636e-02
1.600081999999999893e-02,1.704609103536647297e-02
1.654927999999999955e-02,1.697292516604242962e-02
1.656730000000000008e-02,1.694653379996502451e-02
1.656590999999999966e-02,1.693836466635723070e-02
1.656701999999999828e-02,1.680487279477738127e-02
1.677303999999999948e-02,1.678995820905804237e-02
1.636044999999999860e-02,1.658558209165583719e-02
1.664521999999999877e-02,1.639880795206316577e-02
1.648799999999999918e-02,1.640579122736163242e-02
1.656675000000000161e-02,1.650533884038019039e-02
1.656563999999999953e-02,1.650424967981045654e-02
1.656757999999999842e-02,1.650516000719015608e-02
1.656675000000000161e-02,1.651512481531192122e-02
1.656590999999999966e-02,1.652372010517488832e-02
1.656840999999999869e-02,1.661060259906399494e-02
1.656536000000000119e-02,1.655327109184945300e-02
1.658588000000000076e-02,1.638244464824190061e-02
1.654705999999999885e-02,1.639043719241151109e-02
1.656730000000000008e-02,1.639049900397360204e-02
1.689614999999999867e-02,1.639025161708751455e-02
