Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
0.16,9.43,9.4,5.55,9.58,0,1328,939,157,12,1,1,60687,600204
0.17,9.46,9.42,5.59,9.04,0,1342,939,157,12,1,1,60687,600372
0.18,9.42,9.47,5.61,9.64,0,1340,939,157,12,1,1,60687,600348
0.18,9.53,9.5,5.52,9.61,0,1343,939,157,12,1,1,60687,600386
0.19,9.45,9.47,5.72,9.32,0,1338,939,157,12,1,1,60687,600326
0.2,9.42,9.43,5.5,9.63,0,1339,939,0,12,1,1,60687,600338
0.21,9.49,9.43,5.61,9.34,0,1332,940,0,12,1,1,60687,600340
0.22,9.47,9.41,5.75,9.36,0,1397,970,0,12,1,1,60687,606412
0.23,9.5,9.41,5.54,9.48,0,1387,967,0,12,1,1,60687,609856
0.24,9.44,9.49,5.74,9.67,0,1340,938,0,12,1,1,60687,600456
0.25,9.47,9.38,5.93,9.75,0,1376,971,157,12,1,1,60687,604654
0.26,9.56,9.46,5.75,8.79,0,6020080,967,0,12,1,1,60687,1385
0.27,9.48,9.53,5.74,9.59,0,1431,1001,0,12,1,1,60687,630730
0.28,9.5,9.43,5.63,9.92,0,1342,940,157,12,1,1,60687,598964
0.29,9.45,9.48,5.79,9.31,0,1342,940,157,12,1,1,60687,598964
0.3,9.52,9.41,5.5,9.63,0,1386,972,157,12,1,1,60687,606280
0.31,9.45,9.52,5.69,9.05,0,1336,940,157,12,1,1,60687,598900
0.32,9.46,9.41,5.57,9.63,0,1396,972,0,12,1,1,60687,606400
0.33,9.54,9.47,5.86,9.69,0,1346,942,157,12,1,1,60687,600496
0.34,9.45,9.57,5.51,8.98,0,1346,942,0,12,1,1,60687,600496
0.35,9.56,9.44,5.66,10.04,0,1345,942,157,12,1,1,60687,600484
0.36,9.5,9.51,5.71,9.54,0,1340,941,0,12,1,1,60687,600338
0.37,9.48,9.38,5.63,9.14,0,1340,941,0,12,1,1,60687,600338
0.37,9.4,9.44,6.05,9.59,0,1387,973,0,12,1,1,60687,625332
0.38,9.44,9.4,5.59,9.79,0,1639,1148,157,12,1,1,60687,904652
0.39,9.45,9.43,5.61,9.32,0,1342,943,0,12,1,1,60687,601564
0.4,9.49,9.38,5.66,9.29,0,1342,943,157,12,1,1,60687,601564
0.41,9.47,9.55,5.76,9.51,0,1350,943,157,12,1,1,60687,601676
0.42,9.5,9.5,5.57,9.62,0,1391,975,157,12,1,1,60687,626874
0.43,9.49,9.49,5.53,9.13,0,1346,943,157,12,1,1,60687,601628
0.44,9.52,9.45,5.55,9.73,0,1348,943,157,12,1,1,60687,601650
0.45,9.46,9.45,5.77,9.69,0,1340,943,157,12,1,1,60687,601554
0.46,9.42,9.52,5.65,9.08,0,1340,943,0,12,1,1,60687,601554
0.47,9.49,9.39,5.57,9.68,0,1339,941,0,12,1,1,60687,601574
0.48,9.54,9.48,6.08,9.72,0,1390,973,157,12,1,1,60687,626892
0.49,9.49,9.52,5.58,8.87,0,1382,969,0,12,1,1,60687,614038
0.5,9.5,9.52,5.79,10.05,0,1388,973,157,12,1,1,60687,626868
0.51,9.7,9.57,5.67,9.17,0,1349,941,157,12,1,1,60687,600450
0.52,11.64,9.46,5.61,9.81,0,1333,941,0,12,1,1,60687,600258
0.53,9.63,11.78,7.41,9.37,0,1333,941,157,12,1,1,60687,600258
0.54,9.64,9.67,7.49,13.11,0,1333,941,0,12,1,1,60687,600258
0.55,9.55,9.48,5.51,8.5,0,1346,941,0,12,1,1,60687,600414
0.56,9.56,9.52,5.58,9.17,0,1339,941,157,12,1,1,60687,600334
0.57,9.72,9.65,5.84,9.79,0,1340,941,0,12,1,1,60687,600346
0.58,9.61,9.65,5.54,9.79,0,1390,973,157,12,1,1,60687,620572
0.59,9.54,9.51,5.56,9.37,0,1334,941,157,12,1,1,60687,600264
0.6,9.46,9.44,5.7,10.09,0,1345,941,0,12,1,1,60687,600408
0.61,9.68,9.6,6.07,9.51,0,1390,965,0,12,1,1,60687,612948
0.62,10.19,9.49,5.74,9.44,0,1390,965,157,12,1,1,60687,612948
0.63,9.61,10.25,6.23,9.12,0,1326,939,157,12,1,1,60687,600212
0.63,9.65,9.74,6.08,10.57,0,1334,939,0,12,1,1,60687,600308
0.64,9.48,9.53,5.59,9.77,0,5378672,965,0,12,1,1,60687,1386
0.65,10.02,9.53,5.9,9.28,0,1333,937,157,12,1,1,60687,598808
0.66,9.69,10.15,5.6,9.88,0,1428,998,157,12,1,1,60687,629518
0.67,9.55,9.57,5.7,9.89,0,1342,939,157,12,1,1,60687,598896
0.68,9.6,9.45,5.59,9.78,0,1345,939,157,12,1,1,60687,598932
0.69,9.36,9.5,5.77,9.05,0,1345,939,0,12,1,1,60687,598932
0.7,9.85,9.47,5.61,9.69,0,1342,939,0,12,1,1,60687,598896
0.71,9.49,9.78,5.69,9.65,0,1397,971,157,12,1,1,60687,620290
0.72,9.57,9.51,5.61,9.32,0,1323,939,157,12,1,1,60687,598668
0.73,9.67,9.56,5.65,10.06,0,1381,971,157,12,1,1,60687,620098
0.74,9.44,9.62,5.56,9.39,0,1346,939,0,12,1,1,60687,598944
0.75,9.51,9.49,5.61,9.75,0,1339,939,157,12,1,1,60687,598860
0.76,11.58,9.46,5.51,9.27,0,1335,939,0,12,1,1,60687,598812
0.77,9.7,11.68,7.28,10,0,1340,939,0,12,1,1,60687,598872
0.78,9.47,9.57,6.4,11.71,0,1380,971,0,12,1,1,60687,620088
0.79,10,9.96,6.01,9.32,0,1341,941,0,12,1,1,60687,601058
0.8,9.59,9.56,5.75,9.76,0,1399,973,158,12,1,1,60687,621662
0.81,11.1,9.45,5.67,9.65,0,1399,973,158,12,1,1,60687,621662
0.82,9.57,11.15,6.89,9.86,0,1326,939,158,12,1,1,60687,600910
0.83,9.56,9.56,5.91,10.93,0,1386,971,158,12,1,1,60687,601194
0.84,9.49,9.47,5.54,9.27,0,1390,973,158,12,1,1,60687,621554
0.85,9.47,9.47,5.7,9.72,0,1341,941,0,12,1,1,60687,601058
0.86,9.52,9.49,5.48,9.52,0,1385,973,158,12,1,1,60687,621494
0.87,9.82,9.6,5.78,9.32,0,1340,939,0,12,1,1,60687,601078
0.88,9.49,9.71,5.68,9.65,0,1374,967,158,12,1,1,60687,613422
0.89,9.62,9.55,5.58,9.85,0,1395,971,158,12,1,1,60687,620808
0.9,11.12,9.51,5.93,9.36,0,1342,939,158,12,1,1,60687,601090
0.91,9.45,11,6.88,9.63,0,1383,965,157,12,1,1,60687,613562
0.92,9.48,9.42,5.76,11.12,0,1374,971,0,12,1,1,60687,620556
0.93,9.63,9.49,5.63,9.48,0,1380,963,157,12,1,1,60687,611340
0.94,9.52,9.57,5.65,9.13,0,1337,937,157,12,1,1,60687,598856
0.95,9.48,9.49,5.74,10.13,0,1386,969,0,12,1,1,60687,619352
0.96,9.46,9.53,5.62,9.26,0,1377,965,0,12,1,1,60687,611284
0.97,10.35,9.5,5.99,9.7,0,1331,938,157,12,1,1,60687,599390
0.98,9.5,10.21,5.94,9.71,0,1390,966,157,12,1,1,60687,612048
0.99,9.57,9.4,5.7,9.73,0,1390,966,157,12,1,1,60687,612048
1,9.63,9.74,5.8,9.59,0,1387,970,157,12,1,1,60687,619964
1,9.58,9.53,5.66,9.87,0,1384,966,157,12,1,1,60687,611968
1.01,9.44,9.45,5.71,9.71,0,1327,936,157,12,1,1,60687,599356
1.02,9.68,9.6,5.68,9.5,0,1431,1000,157,12,1,1,60687,620076
1.03,9.58,9.65,5.68,9.16,0,1382,965,0,12,1,1,60687,608852
1.04,9.47,9.49,5.75,9.92,0,1339,936,0,12,1,1,60687,599500
1.05,9.51,9.43,5.75,9.52,0,1428,1000,157,12,1,1,60687,620040
1.06,9.57,9.53,5.9,9.56,0,1382,967,157,12,1,1,60687,608832
1.07,9.49,9.48,5.77,9.71,0,1377,970,157,12,1,1,60687,619844
1.08,9.68,9.57,5.6,9.4,0,1391,966,0,12,1,1,60687,612052
1.09,9.4,9.5,5.7,9.35,0,1342,938,157,12,1,1,60687,599516
1.1,9.45,9.42,5.78,9.63,0,1386,970,0,12,1,1,60687,619952
1.11,9.43,9.41,5.63,9.49,0,1369,966,157,12,1,1,60687,611788
1.12,9.77,9.46,5.65,9.02,0,1387,970,157,12,1,1,60687,619964
1.13,9.77,9.9,5.82,9.66,0,1382,966,0,12,1,1,60687,611944
1.14,9.54,9.67,5.69,9.99,0,1382,966,0,12,1,1,60687,611944
1.15,9.81,9.5,5.67,9.86,0,1338,938,157,12,1,1,60687,599456
1.16,9.48,9.75,5.59,9.04,0,1376,964,157,12,1,1,60687,611892
1.17,9.47,9.47,5.98,10.04,0,1333,938,157,12,1,1,60687,599396
1.18,9.44,9.45,5.85,9.71,0,1392,969,157,12,1,1,60687,620154
1.19,10.62,9.61,5.56,9.47,0,1381,964,0,12,1,1,60687,611954
1.2,9.55,10.42,5.7,9.62,0,1388,969,157,12,1,1,60687,620108
1.21,9.48,9.51,5.65,10.32,0,1324,938,157,12,1,1,60687,599290
1.22,9.97,9.84,5.78,9.66,0,1335,938,157,12,1,1,60687,599422
1.23,9.35,9.56,5.88,9.57,0,1335,938,157,12,1,1,60687,599422
1.24,9.58,9.37,5.48,9.53,0,1378,964,0,12,1,1,60687,611918
1.25,9.44,9.56,5.7,9.62,0,1385,969,0,12,1,1,60687,620072
1.25,9.55,9.5,5.74,9.76,0,1338,940,157,12,1,1,60687,600934
1.26,9.64,9.53,5.58,9.43,0,1376,964,0,12,1,1,60687,613402
1.27,9.66,9.62,5.66,9.29,0,1392,971,157,12,1,1,60687,620124
1.28,9.58,9.63,5.7,9.79,0,1343,940,0,12,1,1,60687,600994
1.29,9.8,9.55,5.64,9.81,0,1324,936,157,12,1,1,60687,599322
1.3,9.72,9.76,6.01,9.25,0,1324,936,0,12,1,1,60687,599322
1.31,9.5,9.74,5.57,9.6,0,1429,996,157,12,1,1,60687,612094
1.32,9.46,9.48,5.63,10,0,1381,969,157,12,1,1,60687,620024
1.33,9.48,9.44,5.89,9.79,0,1339,940,0,12,1,1,60687,600946
1.34,11.37,9.45,5.6,9.32,0,1379,964,0,12,1,1,60687,613438
1.35,11.78,11.32,7.08,9.36,0,1384,971,157,12,1,1,60687,620028
1.36,9.58,11.82,7.59,11.8,0,1336,938,157,12,1,1,60687,599434
1.37,9.45,9.43,5.61,11.54,0,1386,964,0,12,1,1,60687,612014
1.38,9.54,9.48,5.73,9.11,0,1340,938,0,12,1,1,60687,599484
1.39,9.45,9.49,5.79,9.72,0,1379,964,157,12,1,1,60687,611932
1.4,9.61,9.47,5.7,9.53,0,1345,940,157,12,1,1,60687,601012
1.41,9.38,9.48,5.87,9.71,0,1345,940,0,12,1,1,60687,601012
1.42,9.45,9.41,5.53,9.1,0,1374,964,0,12,1,1,60687,613372
1.43,9.7,9.5,5.74,9.91,0,1384,971,0,12,1,1,60687,620022
1.44,9.43,9.61,5.71,9.33,0,1340,940,157,12,1,1,60687,600950
1.45,9.53,9.42,5.49,9.61,0,1376,964,0,12,1,1,60687,613394
1.46,9.43,9.55,5.76,9.16,0,1339,940,0,12,1,1,60687,600938
1.47,9.63,9.43,5.65,9.63,0,1391,971,157,12,1,1,60687,620102
1.48,9.47,9.61,5.71,9.6,0,1391,971,157,12,1,1,60687,620102
1.49,9.82,9.71,5.58,9.14,0,1334,940,157,12,1,1,60687,600874
1.5,9.58,9.48,5.69,10.2,0,1369,964,0,12,1,1,60687,613306
1.51,9.53,9.59,5.66,9.5,0,1345,940,0,12,1,1,60687,601006
1.52,9.49,9.41,5.78,9.27,0,1334,938,0,12,1,1,60687,600906
1.53,9.58,9.55,5.71,9.82,0,1422,996,157,12,1,1,60687,613474
1.54,9.52,9.43,5.74,9.4,0,1391,971,0,12,1,1,60687,620100
1.55,9.82,9.75,5.62,9.49,0,1345,940,157,12,1,1,60687,601006
1.56,9.72,9.68,5.61,10.1,0,1345,940,0,12,1,1,60687,601006
1.56,9.55,9.57,5.59,9.48,0,1346,940,157,12,1,1,60687,601018
1.57,9.41,9.5,5.76,9.63,0,1384,964,157,12,1,1,60687,613486
1.58,9.77,9.56,5.59,9.58,0,1329,940,157,12,1,1,60687,600816
1.59,9.56,9.68,5.76,9.24,0,1337,940,157,12,1,1,60687,600912
1.6,11.67,9.51,5.6,9.94,0,1380,964,157,12,1,1,60687,613440
1.61,9.74,11.72,7.5,10.15,0,1382,971,0,12,1,1,60687,619994
1.62,9.51,9.66,5.49,11.21,0,1376,964,0,12,1,1,60687,613392
1.63,10.63,9.45,5.59,9.3,0,1344,940,0,12,1,1,60687,600996
1.64,9.6,10.72,6.72,9.82,0,1330,938,0,12,1,1,60687,600860
1.65,9.66,9.54,5.62,10.72,0,1344,940,157,12,1,1,60687,600988
1.66,9.49,9.58,5.94,9.9,0,1344,940,157,12,1,1,60687,600988
1.67,9.47,9.39,5.62,9.08,0,1352,940,157,12,1,1,60687,601084
1.68,9.63,9.55,5.69,9.56,0,1361,964,157,12,1,1,60687,613204
1.69,9.49,9.56,5.71,9.76,0,1382,971,0,12,1,1,60687,619986
1.7,9.54,9.49,5.51,9.6,0,1382,964,157,12,1,1,60687,613456
1.71,9.7,9.52,5.61,9.19,0,1337,940,157,12,1,1,60687,600904
1.72,10.89,9.72,5.87,9.78,0,1338,940,0,12,1,1,60687,600916
1.73,10.85,10.83,6.7,9.93,0,1380,964,157,12,1,1,60687,613432
1.74,9.65,10.85,6.86,10.37,0,1334,940,0,12,1,1,60687,600868
1.75,10.14,9.85,5.83,11.13,0,1380,964,0,12,1,1,60687,611924
1.76,9.69,9.9,5.87,10.05,0,1380,964,157,12,1,1,60687,611924
1.77,9.56,9.58,5.61,9.95,0,1394,969,157,12,1,1,60687,620162
1.78,9.62,9.59,5.7,9.33,0,1364,964,157,12,1,1,60687,611732
1.79,9.5,9.52,5.58,9.53,0,1382,969,0,12,1,1,60687,619990
1.8,9.5,9.45,5.86,9.78,0,1345,936,157,12,1,1,60687,599528
1.81,9.93,9.92,5.84,9.46,0,1429,996,0,12,1,1,60687,612048
1.82,9.54,9.52,5.5,10.04,0,1382,969,0,12,1,1,60687,619988
1.83,9.55,9.51,5.78,9.38,0,1343,938,0,12,1,1,60687,599470
1.84,10.96,9.55,5.77,9.52,0,1374,962,0,12,1,1,60687,611842
1.85,10.18,10.95,6.78,9.6,0,1439,999,157,12,1,1,60687,620268
1.86,9.7,10.25,6.08,11.01,0,1382,966,0,12,1,1,60687,611886
1.87,9.78,9.64,5.66,10.39,0,1398,969,0,12,1,1,60687,620180
1.88,9.55,9.61,6.06,9.56,0,1328,938,157,12,1,1,60687,599290
1.89,9.53,9.5,5.68,9.58,0,1381,964,0,12,1,1,60687,611906
1.9,9.55,9.56,5.68,9.6,0,1388,969,0,12,1,1,60687,620060
1.91,9.72,9.73,5.77,9.7,0,1340,938,157,12,1,1,60687,599434
1.92,9.51,9.44,5.63,9.38,0,1379,964,157,12,1,1,60687,611882
1.93,9.53,9.53,5.83,9.68,0,1388,969,0,12,1,1,60687,620060
1.94,10.37,9.49,6.08,9.29,0,1372,962,157,12,1,1,60687,611818
1.95,10.1,10.49,6.71,10.25,0,1340,938,157,12,1,1,60687,599434
1.96,9.36,9.83,6.35,9.86,0,1340,938,0,12,1,1,60687,599434
1.97,9.57,9.42,5.6,9.88,0,43966634,962,0,12,1,1,60687,1389
1.98,9.6,9.58,5.65,9.47,0,1421,999,0,12,1,1,60687,620016
1.99,9.46,9.54,5.92,9.49,0,1342,938,157,12,1,1,60687,599480
2,9.78,9.66,5.85,9.61,0,43938474,964,157,12,1,1,60687,1385
2.01,9.63,9.69,6.16,9.61,0,1387,969,157,12,1,1,60687,620078
2.02,9.55,9.51,5.68,9.75,0,43910314,964,0,12,1,1,60687,1380
2.03,9.88,9.52,5.73,9.55,0,1336,940,0,12,1,1,60687,600884
2.03,10.74,9.91,6.63,9.54,0,1336,940,0,12,1,1,60687,600884
2.05,9.65,10.73,6.58,10.27,0,1677,1159,0,12,1,1,60687,849970
2.06,9.65,9.56,7.65,12.04,0,1394,972,0,12,1,1,60687,601332
2.06,9.92,9.82,6.06,8.29,0,1352,945,0,12,1,1,60687,602520
2.07,9.6,9.69,6.07,9.35,0,1374,967,159,12,1,1,60687,614828
2.08,9.63,9.62,5.9,10.41,0,1636,1142,0,12,1,1,60687,838646
2.09,9.57,9.68,5.7,9.02,0,1384,967,159,12,1,1,60687,614956
2.1,9.71,9.53,5.59,9.53,0,1351,945,0,12,1,1,60687,602516
2.11,9.75,9.78,6.11,9.9,0,1387,972,159,12,1,1,60687,622404
2.12,11.77,9.51,5.93,9.7,0,1387,972,159,12,1,1,60687,622404
2.13,9.52,11.87,7.67,9.72,0,1348,949,159,12,1,1,60687,614840
2.14,11.44,9.39,5.83,11.61,0,5383600,971,159,12,1,1,60687,1395
2.16,9.61,11.55,7.24,9.35,0,5387440,953,158,12,1,1,60687,1360
2.17,9.58,9.57,5.98,11.67,0,1359,951,0,12,1,1,60687,615672
2.18,9.53,9.53,5.91,9.57,0,5388464,969,157,12,1,1,60687,1371
2.18,9.58,9.5,5.95,9.66,0,1403,980,157,12,1,1,60687,607644
2.19,9.65,9.54,5.84,9.44,0,1384,971,0,12,1,1,60687,613528
2.2,9.61,9.65,5.78,9.41,0,5390640,952,0,12,1,1,60687,1355
2.21,9.54,9.53,6,10.35,0,1406,984,0,12,1,1,60687,630766
2.22,9.83,9.64,5.89,9.07,0,5394352,954,0,12,1,1,60687,1356
2.23,9.56,9.65,6.01,9.64,0,5395760,985,157,12,1,1,60687,1414
2.24,9.48,9.52,5.96,9.73,0,5395760,985,0,12,1,1,60687,1414
2.25,9.52,9.43,5.84,9.39,0,5397680,954,157,12,1,1,60687,1360
2.26,9.52,9.54,5.98,9.59,0,5398192,982,157,12,1,1,60687,1401
2.27,9.53,9.45,5.93,9.61,0,1397,987,157,12,1,1,60687,614670
2.28,9.59,9.53,5.86,9.83,0,5398704,960,0,12,1,1,60687,1372
2.29,9.57,9.53,5.74,9.09,0,1359,957,157,12,1,1,60687,614590
2.3,9.47,9.49,5.97,9.63,0,1353,954,0,12,1,1,60687,614602
2.31,9.65,9.52,5.82,9.78,0,43910410,957,0,12,1,1,60687,5399280
2.32,9.46,9.51,6.08,9.41,0,43910410,957,0,12,1,1,60687,5399280
2.33,9.65,9.61,5.86,9.45,0,43910506,958,0,12,1,1,60687,5399856
2.34,9.61,9.53,5.92,9.62,0,43910650,958,0,12,1,1,60687,5399952
2.35,9.5,9.5,6.06,9.99,0,43910794,958,156,12,1,1,60687,5400016
2.36,10.23,10.04,5.91,9.33,0,43910986,988,156,12,1,1,60687,5400112
2.37,9.57,9.77,6.19,9.9,0,43911130,987,0,12,1,1,60687,5400176
2.38,9.44,9.45,6.06,9.83,0,43911274,1018,0,12,1,1,60687,5400208
2.39,9.52,9.51,6.1,9.51,0,43911370,992,157,12,1,1,60687,5401264
2.4,9.57,9.55,6.19,9.47,0,43911418,999,157,12,1,1,60687,5403312
2.41,9.54,9.55,5.98,9.44,0,43911466,984,158,12,1,1,60687,5403824
2.41,9.52,9.47,6.05,10.07,0,43911466,967,158,12,1,1,60687,1358
2.42,10.64,9.54,6.1,9.09,0,43911466,971,0,12,1,1,60687,5404336
2.43,9.6,10.69,6.81,9.89,0,43911466,1032,159,12,1,1,60687,1464
2.44,9.74,9.56,6.03,10.27,0,43911466,970,161,12,1,1,60687,1371
2.45,9.61,9.74,6.06,9.61,0,43911466,972,161,12,1,1,60687,5404848
2.46,9.6,9.56,5.93,10.32,0,43911466,1006,0,12,1,1,60687,5405360
2.47,9.53,9.57,5.92,9.03,0,43911466,974,0,12,1,1,60687,1373
2.48,9.48,9.47,5.96,9.57,0,43911466,974,0,12,1,1,60687,1373
2.49,10,9.94,6.35,9.64,0,43911466,1009,163,12,1,1,60687,1421
2.5,9.68,9.61,6.1,9.89,0,43911466,979,0,12,1,1,60687,5406384
2.51,9.41,9.54,6.2,9.52,0,43911466,979,162,12,1,1,60687,5406384
2.52,9.56,9.42,5.93,9.73,0,43911466,1006,163,12,1,1,60687,1427
2.53,9.55,9.56,6.12,9.9,0,43911466,1006,0,12,1,1,60687,1422
2.54,9.49,9.5,6.06,8.9,0,43911466,971,0,12,1,1,60687,1369
2.55,9.58,9.46,5.97,10.01,0,43911466,1034,163,12,1,1,60687,1453
2.56,9.53,9.59,5.98,9.06,0,43911466,973,0,12,1,1,60687,5406896
2.57,9.67,9.57,5.93,9.7,0,43911466,977,0,12,1,1,60687,5407408
2.58,9.43,9.54,6.05,9.49,0,43911466,977,0,12,1,1,60687,5407408
2.59,9.58,9.42,5.7,9.54,0,43911466,976,0,12,1,1,60687,5408432
2.6,9.65,9.51,5.92,10.17,0,43911466,1005,0,12,1,1,60687,1412
2.61,9.48,9.6,6.31,8.98,0,43911466,972,165,12,1,1,60687,1374
2.62,9.53,9.45,6.03,10.12,0,43911466,1037,164,12,1,1,60687,5408944
2.63,9.59,9.62,6.17,9.04,0,43911466,1002,0,12,1,1,60687,1427
2.64,9.56,9.52,5.83,9.88,0,43911466,1034,0,12,1,1,60687,1446
2.65,9.5,9.52,5.96,9.17,0,43911466,971,0,12,1,1,60687,1365
2.66,9.8,9.67,6.25,9.66,0,43911466,999,164,12,1,1,60687,1412
2.67,9.42,9.52,6.25,10.07,0,43911466,999,164,12,1,1,60687,1412
2.67,9.43,9.45,5.97,9.17,0,43911466,1001,0,12,1,1,60687,1410
2.68,9.65,9.55,5.9,9.58,0,43911466,1002,0,12,1,1,60687,1418
2.69,9.57,9.52,6.16,9.31,0,43911466,972,0,12,1,1,60687,5409456
2.7,9.71,9.61,6.19,9.98,0,43911466,1035,166,12,1,1,60687,1473
2.71,9.51,9.58,6.26,9.36,0,43911466,1003,166,12,1,1,60687,1419
2.72,9.78,9.52,5.84,9.62,0,43911466,1005,165,12,1,1,60687,1421
2.73,9.73,9.83,5.97,9.48,0,43911466,1001,0,12,1,1,60687,1413
2.74,9.62,9.69,6.05,9.82,0,43911466,996,0,12,1,1,60687,1406
2.75,9.47,9.47,6.05,9.77,0,43911466,996,0,12,1,1,60687,1406
2.76,9.6,9.5,5.91,9.39,0,43911466,970,165,12,1,1,60687,1369
2.77,9.64,9.55,6.13,9.51,0,43911466,972,165,12,1,1,60687,5409968
2.78,9.65,9.63,6.09,10.56,0,43911466,1032,0,12,1,1,60687,1459
2.79,9.64,9.62,6.51,9.27,0,43911466,1002,164,12,1,1,60687,1408
2.8,9.57,9.6,6.03,9.66,0,43911466,1067,163,12,1,1,60687,1518
2.81,9.58,9.69,6,9.06,0,43911466,977,163,12,1,1,60687,1378
2.82,9.72,9.49,5.9,9.83,0,43911466,1008,164,12,1,1,60687,1406
2.83,9.58,9.58,6.01,9.49,0,43911466,1008,0,12,1,1,60687,1425
2.84,9.47,9.57,5.93,9.68,0,43911466,1008,0,12,1,1,60687,1425
2.85,9.61,9.54,5.93,9.99,0,43911466,976,165,12,1,1,60687,1371
2.86,9.49,9.55,6,9.09,0,43911466,1008,165,12,1,1,60687,1420
2.87,9.64,9.52,5.92,9.55,0,43911466,978,0,12,1,1,60687,1375
2.88,9.58,9.58,5.88,9.51,0,43911466,1008,0,12,1,1,60687,1420
2.89,9.5,9.55,5.8,9.6,0,43911466,978,0,12,1,1,60687,1373
2.9,9.63,9.5,5.95,9.45,0,43911466,976,0,12,1,1,60687,1382
2.9,9.77,9.66,6.01,9.55,0,43911466,976,0,12,1,1,60687,1377
2.91,17.76,9.89,6.05,10.11,0,43911466,976,164,12,1,1,60687,1370
2.93,9.86,17.63,6.1,9.6,0,43911466,1006,0,12,1,1,60687,1410
2.94,9.63,9.62,6.04,17.66,0,43911466,1006,164,12,1,1,60687,1424
2.95,9.74,9.58,6.11,9.76,0,43911466,1004,164,12,1,1,60687,1413
2.96,9.66,9.72,6.13,9.59,0,43911466,1001,164,12,1,1,60687,1411
2.97,9.73,9.68,6.16,9.73,0,43911466,1032,162,12,1,1,60687,1452
2.98,9.85,9.97,6.45,10.49,0,43911466,1060,0,12,1,1,60687,1507
2.99,9.47,9.55,6.31,9.42,0,43911466,1060,0,12,1,1,60687,1507
3,11.86,9.54,5.93,9.49,0,43911466,1029,0,12,1,1,60687,1461
3.01,9.54,11.79,8,9.51,0,43911466,1003,161,12,1,1,60687,1425
3.02,9.71,9.63,6.09,11.62,0,43911466,1000,161,12,1,1,60687,1400
3.03,9.59,9.63,6.11,10.11,0,43911466,999,159,12,1,1,60687,1406
3.04,9.66,9.58,5.9,9.07,0,43911466,967,159,12,1,1,60687,1369
3.05,9.6,9.6,6.33,9.78,0,43911466,963,0,12,1,1,60687,1355
3.06,9.56,9.56,5.82,9.95,0,43911466,1059,0,12,1,1,60687,1502
3.07,9.69,9.57,6.18,9.13,0,43911466,967,161,12,1,1,60687,1365
3.08,9.69,9.63,6.14,10.48,0,43911466,1059,161,12,1,1,60687,1494
3.09,9.58,9.68,5.95,8.99,0,43911466,1000,161,12,1,1,60687,1418
3.1,9.76,9.53,6.05,9.72,0,43911466,998,162,12,1,1,60687,1422
3.11,9.49,9.63,6.15,9.53,0,43911466,998,0,12,1,1,60687,1422
3.12,9.58,9.48,5.88,9.73,0,43911466,1002,163,12,1,1,60687,1399
3.13,9.76,9.61,6.04,9.39,0,43911466,973,163,12,1,1,60687,1365
3.14,9.63,9.68,6.29,9.61,0,43911466,969,0,12,1,1,60687,1373
3.15,9.62,9.62,6.22,10.7,0,43911466,1064,164,12,1,1,60687,1505
3.16,9.64,9.66,5.94,9.09,0,43911466,1039,163,12,1,1,60687,1460
3.17,9.58,9.57,5.87,9.32,0,43911466,975,0,12,1,1,60687,1373
3.18,9.71,9.61,6.12,9.62,0,43911466,1005,0,12,1,1,60687,1424
