Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
25,9.16,9.17,3.08,9.02,0,,,,,,,,
50,9.34,9.35,3.43,9.36,0,,,,,,,,
75,9.53,9.54,3.68,9.71,0,,,,,,,,
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),Context,DrawPrimitiveCalls,MeshDrawCalls,LastRendered,LightsInScene,ShadowedLight,UnshadowedLight,StaticMeshTriangles,Triangles
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
1.91,8.88,8.79,2.54,8.41,0,352,30,0,237,not valid frame,1,14878,30166
1.92,8.9,8.95,2.52,8.73,0,353,30,15,237,not valid frame,1,14878,30178
1.93,10.55,8.86,2.66,8.87,0,705040,32,0,237,not valid frame,1,15278,354
1.94,8.76,10.44,2.56,8.83,0,705040,32,14,237,not valid frame,1,15278,354
1.95,8.8,8.84,2.53,10.56,0,706064,32,14,237,not valid frame,1,15278,354
1.96,8.84,8.78,2.6,8.87,0,706576,30,0,237,not valid frame,1,15254,352
1.97,9.09,9.1,2.52,8.67,0,707088,30,0,237,not valid frame,1,15254,352
1.97,8.81,8.83,2.52,8.93,0,352,30,0,237,not valid frame,1,15254,30542
1.98,10.48,8.95,2.65,9.25,0,352,30,0,237,not valid frame,1,15254,30542
1.99,8.62,10.27,2.54,8.6,0,352,30,0,237,not valid frame,1,15254,30542
2,8.7,8.62,2.54,10.72,0,352,30,13,237,not valid frame,1,15254,30542
2.01,8.87,8.86,2.54,8.29,0,353,30,13,237,not valid frame,1,15254,30554
2.02,8.88,8.81,2.5,8.95,0,350,28,13,237,not valid frame,1,14854,30154
2.03,8.82,8.84,2.51,8.57,0,350,28,0,237,not valid frame,1,14854,30154
2.04,8.91,8.83,2.54,9.05,0,350,28,13,237,not valid frame,1,14854,30154
2.05,8.93,9,2.55,8.83,0,350,28,13,237,not valid frame,1,14854,30154
2.06,8.9,8.82,2.49,8.86,0,350,28,0,237,not valid frame,1,14854,30154
2.06,8.73,8.86,2.47,8.96,0,350,28,13,237,not valid frame,1,14854,30154
2.07,8.76,8.73,2.5,8.91,0,350,28,12,237,not valid frame,1,14854,30154
2.08,8.95,8.9,2.46,8.64,0,348,26,12,237,not valid frame,1,14726,30038
2.09,8.67,8.79,2.55,8.94,0,348,26,12,237,not valid frame,1,14726,30038
2.1,8.7,8.7,2.48,8.6,0,348,26,12,237,not valid frame,1,14726,30026
2.11,8.67,8.68,2.46,8.97,0,348,26,0,237,not valid frame,1,14726,30026
2.12,8.87,8.93,2.53,9.15,0,348,26,12,237,not valid frame,1,14726,30026
2.13,8.77,8.63,2.47,8.05,0,348,26,12,237,not valid frame,1,14726,30026
2.13,8.63,8.75,2.63,9.53,0,348,26,0,237,not valid frame,1,14726,30026
2.14,9.06,8.64,2.48,8.11,0,348,26,0,237,not valid frame,1,14726,30026
2.15,9.06,9.41,2.57,9.27,0,348,26,0,237,not valid frame,1,14726,30026
2.16,8.71,8.79,2.53,8.6,0,348,26,0,237,not valid frame,1,14726,30026
2.17,8.81,8.68,2.53,8.94,0,348,26,0,237,not valid frame,1,14726,30026
2.18,8.63,8.78,2.51,8.74,0,348,26,12,237,not valid frame,1,14726,30026
2.19,8.72,8.67,2.44,8.94,0,348,26,0,237,not valid frame,1,14726,30026
2.2,8.67,8.69,2.52,8.4,0,348,26,0,237,not valid frame,1,14726,30026
2.2,9.48,8.64,2.47,8.91,0,348,26,12,237,not valid frame,1,14726,30026
2.21,8.98,9.64,2.48,8.62,0,348,26,0,237,not valid frame,1,14726,30026
2.22,8.8,8.89,2.49,9.54,0,348,26,0,237,not valid frame,1,14726,30026
2.23,8.77,8.75,2.58,8.94,0,348,26,13,237,not valid frame,1,14726,30026
2.24,8.8,8.82,2.52,8.76,0,350,27,13,237,not valid frame,1,14726,30070
2.25,8.88,8.81,2.54,8.78,0,350,27,13,237,not valid frame,1,14726,30070
2.26,8.75,8.85,2.51,8.91,0,350,27,13,237,not valid frame,1,14726,30070
2.27,8.83,8.79,2.46,9.2,0,350,27,13,237,not valid frame,1,14726,30070
2.28,8.82,8.79,2.52,8.36,0,706576,27,0,237,not valid frame,1,14726,350
2.28,8.78,8.86,2.6,9.33,0,350,27,13,237,not valid frame,1,14726,30070
2.29,8.82,8.73,2.51,8.24,0,350,27,13,237,not valid frame,1,14726,30070
2.3,8.74,8.8,2.58,9.25,0,350,27,0,237,not valid frame,1,14726,30070
2.31,9.13,8.93,2.56,8.23,0,350,27,0,237,not valid frame,1,14726,30070
2.32,9,9.01,2.53,9.01,0,350,27,13,237,not valid frame,1,14726,30070
2.33,8.78,8.92,2.49,9.02,0,350,27,0,237,not valid frame,1,14726,30070
2.34,8.9,8.79,2.51,9.01,0,350,27,0,237,not valid frame,1,14726,30070
2.35,8.9,9,2.51,8.8,0,350,27,13,237,not valid frame,1,14726,30070
2.36,8.96,8.87,2.6,8.88,0,350,27,13,237,not valid frame,1,14726,30070
2.36,8.99,8.84,2.51,8.86,0,350,27,0,237,not valid frame,1,14726,30070
2.37,9.2,9.34,2.52,9.12,0,350,27,0,237,not valid frame,1,14726,30070
2.38,8.82,8.96,2.53,8.67,0,350,27,13,237,not valid frame,1,14726,30070
2.39,8.88,8.73,2.52,9.5,0,350,27,13,237,not valid frame,1,14726,30070
2.4,8.76,8.92,2.56,9.28,0,350,27,13,237,not valid frame,1,14726,30070
2.41,8.95,8.78,2.55,8.27,0,350,27,0,237,not valid frame,1,14726,30070
2.42,8.77,8.89,2.6,9.47,0,350,27,0,237,not valid frame,1,14726,30070
2.43,8.84,8.83,2.59,8.23,0,350,27,13,237,not valid frame,1,14726,30070
2.44,9.21,9.17,2.83,9.18,0,350,27,0,237,not valid frame,1,14726,30070
2.45,9.04,8.94,2.51,8.79,0,350,27,0,237,not valid frame,1,14726,30070
2.45,9.03,9,3.15,8.98,0,350,27,13,237,not valid frame,1,14726,30070
2.46,8.67,8.89,2.57,9.58,0,350,27,13,237,not valid frame,1,14726,30070
2.47,8.86,8.72,2.54,8.29,0,350,27,13,237,not valid frame,1,14726,30070
2.48,8.88,8.94,2.61,8.71,0,350,27,0,237,not valid frame,1,14726,30070
2.49,8.95,8.99,2.59,9.06,0,707600,28,0,237,not valid frame,1,14726,352
2.5,10.69,9.09,2.56,8.73,0,710672,29,15,237,not valid frame,1,14726,354
2.51,8.67,10.43,2.57,8.94,0,710672,29,0,237,not valid frame,1,14726,354
2.52,8.71,8.61,2.67,11.01,0,712720,29,15,237,not valid frame,1,14726,354
2.53,8.89,8.72,2.59,8.26,0,714256,29,0,237,not valid frame,1,14726,354
2.54,8.79,8.93,2.58,9.31,0,715280,29,15,237,not valid frame,1,14726,354
2.54,9.15,9.13,2.63,8.18,0,715792,29,0,237,not valid frame,1,14726,354
2.55,9.07,8.77,2.8,9.08,0,354,29,0,237,not valid frame,1,14726,30158
2.56,9.72,9.1,2.6,8.79,0,354,29,0,237,not valid frame,1,14726,30158
2.57,9.75,9.86,2.66,9.31,0,354,29,0,237,not valid frame,1,14726,30158
2.58,8.94,9.74,2.64,9.7,0,716816,31,16,237,not valid frame,1,15126,356
2.59,8.91,8.77,2.61,9.77,0,717840,31,16,237,not valid frame,1,15126,356
2.6,9.03,8.9,2.6,9.58,0,718864,31,15,237,not valid frame,1,15126,356
