8.33,1201,933,156,6,1,1,60687,584512
9.34,1285,997,156,6,1,1,60687,593166
9.79,1322,933,0,6,1,1,60687,597432
9.39,1322,933,156,6,1,1,60687,597432
9.58,1429,997,156,6,1,1,60687,606374
9.58,1386,965,0,6,1,1,60687,621710
9.49,1428,995,0,6,1,1,60687,606452
9.61,1383,967,156,6,1,1,60687,599294
9.41,1339,933,156,6,1,1,60687,599190
9.49,1350,936,0,6,1,1,60687,599370
9.38,1350,936,156,6,1,1,60687,599370
9.57,1388,966,156,6,1,1,60687,597946
9.59,1388,966,0,6,1,1,60687,605130
9.46,1420,998,156,6,1,1,60687,622206
9.52,1389,968,156,6,1,1,60687,605110
9.52,1341,936,156,6,1,1,60687,597754
9.49,1342,936,156,6,1,1,60687,597768
9.58,1340,936,156,6,1,1,60687,597744
9.47,1340,936,156,6,1,1,60687,597744
10.03,1333,936,156,6,1,1,60687,597660
9.47,1396,968,156,6,1,1,60687,605196
9.66,1390,968,0,6,1,1,60687,622220
9.64,1342,936,156,6,1,1,60687,597768
9.57,1378,968,0,6,1,1,60687,604980
9.37,1342,938,0,6,1,1,60687,597752
9.93,1340,934,0,6,1,1,60687,597792
9.72,1340,934,156,6,1,1,60687,597792
9.53,1382,964,0,6,1,1,60687,597924
9.55,1428,996,156,6,1,1,60687,605168
9.52,1377,964,156,6,1,1,60687,622152
9.9,1440,996,0,6,1,1,60687,605312
9.55,1339,934,157,6,1,1,60687,597788
9.51,5338352,965,0,6,1,1,60687,1385
9.63,5340016,966,157,6,1,1,60687,1388
9.63,1340,937,0,6,1,1,60687,598858
9.45,1340,937,157,6,1,1,60687,598858
9.47,1389,969,157,6,1,1,60687,606226
9.55,1342,937,0,6,1,1,60687,598884
9.55,1337,935,157,6,1,1,60687,598856
9.51,1382,967,0,6,1,1,60687,606176
9.53,1394,966,0,6,1,1,60687,602152
10.32,5340656,966,0,6,1,1,60687,1388
9.36,5340656,966,0,6,1,1,60687,1388
9.51,1326,935,0,6,1,1,60687,598724
9.57,1481,1029,0,6,1,1,60687,630772
9.61,1382,965,0,6,1,1,60687,599012
