Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,83,100,4359.785,1695.5,5508,84,48,20.3125,23.4375,34.375,17.1875,20.3125,29.6875,23.4375,9.375002,20.3125,15.625,10.9375,10.9375,19.66146,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,26.30798,6900,0,0
319,83,100,4359.785,1695.5,5508,84,48,20.3125,23.4375,34.375,17.1875,20.3125,29.6875,23.4375,9.375002,20.3125,15.625,10.9375,10.9375,19.66146,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,26.30798,6900,0,0
623,84,100,4359.973,1733.5,5508,90,47,19.95074,13.79311,21.49015,13.79311,12.2537,13.79311,18.41133,12.2537,19.95074,13.79311,12.2537,12.2537,15.33251,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,16.26355,6912,0,0
927,84,100,4359.973,1733.5,5508,90,47,19.95074,13.79311,21.49015,13.79311,12.2537,13.79311,18.41133,12.2537,19.95074,13.79311,12.2537,12.2537,15.33251,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,16.26355,6912,0,0
1231,84,100,4359.973,1733.5,5508,90,47,19.95074,13.79311,21.49015,13.79311,12.2537,13.79311,18.41133,12.2537,19.95074,13.79311,12.2537,12.2537,15.33251,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,16.26355,6912,0,0
1719,81,0,4367.16,1733.5,5508,42,52,12.87706,5.735834,27.15951,4.307589,8.592324,2.879344,17.16179,4.307589,7.164079,2.879344,14.3053,8.592324,9.663507,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,21.52666,6870,0,0
2033,81,0,4367.16,1733.5,5508,42,52,12.87706,5.735834,27.15951,4.307589,8.592324,2.879344,17.16179,4.307589,7.164079,2.879344,14.3053,8.592324,9.663507,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,21.52666,6870,0,0
2442,81,0,4367.16,1733.5,5508,42,52,12.87706,5.735834,27.15951,4.307589,8.592324,2.879344,17.16179,4.307589,7.164079,2.879344,14.3053,8.592324,9.663507,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,21.52666,6870,0,0
2746,82,97,4144.223,1771.5,5508,92,56,18.94316,6.870863,24.117,15.49393,29.29084,5.146249,31.01545,13.76932,18.94316,10.32009,31.01545,20.66777,18.79944,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.47081,6902,4.8,10961.23
3050,82,97,4144.223,1771.5,5508,92,56,18.94316,6.870863,24.117,15.49393,29.29084,5.146249,31.01545,13.76932,18.94316,10.32009,31.01545,20.66777,18.79944,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.47081,6902,4.8,10961.23
3365,82,97,4144.223,1771.5,5508,92,56,18.94316,6.870863,24.117,15.49393,29.29084,5.146249,31.01545,13.76932,18.94316,10.32009,31.01545,20.66777,18.79944,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.47081,6902,4.8,10961.23
3683,84,97,4144.223,1797,5508,97,50,15.9264,11.16751,84.13705,9.581221,20.68528,11.16751,15.9264,6.408631,9.581221,7.994926,17.51269,6.408631,18.04146,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,25.26323,6907,160.6,6.9
3986,84,97,4144.223,1797,5508,97,50,15.9264,11.16751,84.13705,9.581221,20.68528,11.16751,15.9264,6.408631,9.581221,7.994926,17.51269,6.408631,18.04146,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,25.26323,6907,160.6,6.9
4292,84,97,4144.223,1797,5508,97,50,15.9264,11.16751,84.13705,9.581221,20.68528,11.16751,15.9264,6.408631,9.581221,7.994926,17.51269,6.408631,18.04146,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,25.26323,6907,160.6,6.9
4596,84,97,4144.223,1733.5,5508,88,53,7.812502,6.250002,71.875,6.250002,20.3125,9.375002,17.1875,1.562502,6.250002,3.125002,7.812502,2.235174E-06,13.15104,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.64258,6890,158.7,6.928
4901,84,97,4144.223,1733.5,5508,88,53,7.812502,6.250002,71.875,6.250002,20.3125,9.375002,17.1875,1.562502,6.250002,3.125002,7.812502,2.235174E-06,13.15104,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.64258,6890,158.7,6.928
5205,84,97,4144.223,1733.5,5508,88,53,7.812502,6.250002,71.875,6.250002,20.3125,9.375002,17.1875,1.562502,6.250002,3.125002,7.812502,2.235174E-06,13.15104,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.64258,6890,158.7,6.928
5510,82,52,3022.336,1797,5508,68,56,28.125,14.0625,81.25,14.0625,18.75,14.0625,34.375,3.125002,15.625,7.812502,23.4375,12.5,22.26563,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.02948,6776,910.1,58.682
5816,82,52,3022.336,1797,5508,68,56,28.125,14.0625,81.25,14.0625,18.75,14.0625,34.375,3.125002,15.625,7.812502,23.4375,12.5,22.26563,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.02948,6776,910.1,58.682
6121,82,52,3022.336,1797,5508,68,56,28.125,14.0625,81.25,14.0625,18.75,14.0625,34.375,3.125002,15.625,7.812502,23.4375,12.5,22.26563,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.02948,6776,910.1,58.682
6425,82,52,3022.336,1797,5508,68,56,28.125,14.0625,81.25,14.0625,18.75,14.0625,34.375,3.125002,15.625,7.812502,23.4375,12.5,22.26563,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.02948,6776,910.1,58.682
6729,81,67,3022.336,1797,5508,67,56,54.6875,9.375002,90.625,6.250002,21.875,7.812502,34.375,3.125002,20.3125,9.375002,29.6875,3.125002,24.21875,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,35.68457,6916,3443,1.406
