Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,83,98,4483.309,1721,5508,88,47,20.68528,9.581221,11.16751,9.581221,11.16751,6.408631,11.16751,14.3401,19.09899,6.408631,17.51269,6.408631,11.96066,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,15.33364,7087,90.9,11.48
320,83,98,4483.309,1721,5508,88,47,20.68528,9.581221,11.16751,9.581221,11.16751,6.408631,11.16751,14.3401,19.09899,6.408631,17.51269,6.408631,11.96066,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,15.33364,7087,90.9,11.48
627,84,98,4483.121,1746.5,5508,90,49,21.875,4.687502,17.1875,6.250002,9.375002,6.250002,12.5,7.812502,12.5,12.5,10.9375,10.9375,11.06771,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,16.84644,7099,91.6,11.655
931,84,98,4483.121,1746.5,5508,90,49,21.875,4.687502,17.1875,6.250002,9.375002,6.250002,12.5,7.812502,12.5,12.5,10.9375,10.9375,11.06771,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,16.84644,7099,91.6,11.655
1237,84,98,4483.121,1746.5,5508,90,49,21.875,4.687502,17.1875,6.250002,9.375002,6.250002,12.5,7.812502,12.5,12.5,10.9375,10.9375,11.06771,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,16.84644,7099,91.6,11.655
1541,83,98,4483.121,1721,5508,87,47,4.687502,9.375002,12.5,6.250002,6.250002,7.812502,10.9375,7.812502,25,3.125002,10.9375,6.250002,9.244792,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.96588,7100,89.9,11.792
1846,83,98,4483.121,1721,5508,87,47,4.687502,9.375002,12.5,6.250002,6.250002,7.812502,10.9375,7.812502,25,3.125002,10.9375,6.250002,9.244792,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.96588,7100,89.9,11.792
2150,83,98,4483.121,1721,5508,87,47,4.687502,9.375002,12.5,6.250002,6.250002,7.812502,10.9375,7.812502,25,3.125002,10.9375,6.250002,9.244792,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.96588,7100,89.9,11.792
2455,84,98,4481.871,1771.5,5508,95,44,10.9375,2.235174E-06,6.250002,1.562502,2.235174E-06,7.812502,10.9375,3.125002,20.3125,3.125002,9.375002,1.562502,6.250002,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,17.15735,7100,82.8,135.399
2760,84,98,4481.871,1771.5,5508,95,44,10.9375,2.235174E-06,6.250002,1.562502,2.235174E-06,7.812502,10.9375,3.125002,20.3125,3.125002,9.375002,1.562502,6.250002,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,2796.975,17.15735,7100,82.8,135.399
