Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,58,1,4405.07,1480.5,5508,39,52,34.96193,28.61675,34.96193,60.34264,36.54823,15.9264,47.65229,17.51269,30.20305,19.09899,41.30711,23.85787,32.58249,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,35.85825,7931,0,0
305,58,1,4405.258,1354,5508,39,51,31.25,15.625,7.812502,12.5,15.625,17.1875,10.9375,4.687502,17.1875,3.125002,17.1875,7.812502,13.41146,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,22.75452,7950,0,0
609,58,1,4405.258,1354,5508,39,51,31.25,15.625,7.812502,12.5,15.625,17.1875,10.9375,4.687502,17.1875,3.125002,17.1875,7.812502,13.41146,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,22.75452,7950,0,0
913,58,1,4405.258,1354,5508,39,51,31.25,15.625,7.812502,12.5,15.625,17.1875,10.9375,4.687502,17.1875,3.125002,17.1875,7.812502,13.41146,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,22.75452,7950,0,0
1217,58,1,4405.258,1354,5508,39,51,31.25,15.625,7.812502,12.5,15.625,17.1875,10.9375,4.687502,17.1875,3.125002,17.1875,7.812502,13.41146,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,22.75452,7950,0,0
1522,58,1,4405.258,1354,5508,39,47,35.9375,15.625,12.5,15.625,23.4375,7.812502,12.5,4.687502,12.5,7.812502,15.625,4.687502,14.0625,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,20.33911,7962,0,0
2120,58,1,4405.258,1354,5508,39,47,35.9375,15.625,12.5,15.625,23.4375,7.812502,12.5,4.687502,12.5,7.812502,15.625,4.687502,14.0625,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,20.33911,7962,0,0
2435,57,2,4268.758,139,405,11,47,53.92797,10.48863,15.754,5.223254,6.539598,10.48863,10.48863,0,5.223254,3.90691,6.539598,6.539598,11.26001,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,25.04622,7895,0,0
2740,57,2,4268.758,139,405,11,47,53.92797,10.48863,15.754,5.223254,6.539598,10.48863,10.48863,0,5.223254,3.90691,6.539598,6.539598,11.26001,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,25.04622,7895,0,0
3087,57,2,4268.758,139,405,11,47,53.92797,10.48863,15.754,5.223254,6.539598,10.48863,10.48863,0,5.223254,3.90691,6.539598,6.539598,11.26001,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,25.04622,7895,0,0
