Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,84,97,4101.602,1797,5508,90,49,32.8125,17.1875,23.4375,21.875,46.875,23.4375,26.5625,15.625,34.375,18.75,23.4375,25,25.78125,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,29.60919,7333,201.1,8.165
304,84,97,4101.602,1797,5508,90,49,32.8125,17.1875,23.4375,21.875,46.875,23.4375,26.5625,15.625,34.375,18.75,23.4375,25,25.78125,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,29.60919,7333,201.1,8.165
609,84,97,4101.602,1797,5508,90,49,32.8125,17.1875,23.4375,21.875,46.875,23.4375,26.5625,15.625,34.375,18.75,23.4375,25,25.78125,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,29.60919,7333,201.1,8.165
912,84,97,4101.602,1797,5508,90,49,32.8125,17.1875,23.4375,21.875,46.875,23.4375,26.5625,15.625,34.375,18.75,23.4375,25,25.78125,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,29.60919,7333,201.1,8.165
1217,83,98,4101.789,1733.5,5508,82,50,18.41133,12.2537,13.79311,9.174879,12.2537,12.2537,13.79311,10.71429,30.7266,15.33251,18.41133,7.63547,14.56281,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.61396,7334,201.3,8.979
1521,83,98,4101.789,1733.5,5508,82,50,18.41133,12.2537,13.79311,9.174879,12.2537,12.2537,13.79311,10.71429,30.7266,15.33251,18.41133,7.63547,14.56281,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.61396,7334,201.3,8.979
1945,83,98,4101.789,1733.5,5508,82,50,18.41133,12.2537,13.79311,9.174879,12.2537,12.2537,13.79311,10.71429,30.7266,15.33251,18.41133,7.63547,14.56281,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.61396,7334,201.3,8.979
2263,79,2,4023.164,139,405,16,51,16.95374,6.188487,9.264274,6.188487,12.34006,3.112699,10.80217,7.72638,44.63583,3.112699,3.112699,10.80217,11.18664,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,25.43262,7279,199.9,5.5
2568,79,2,4023.164,139,405,16,51,16.95374,6.188487,9.264274,6.188487,12.34006,3.112699,10.80217,7.72638,44.63583,3.112699,3.112699,10.80217,11.18664,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,25.43262,7279,199.9,5.5
2872,79,2,4023.164,139,405,16,51,16.95374,6.188487,9.264274,6.188487,12.34006,3.112699,10.80217,7.72638,44.63583,3.112699,3.112699,10.80217,11.18664,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,25.43262,7279,199.9,5.5
3177,82,96,3916.34,1797,5508,90,50,17.76316,6.47575,17.76316,11.31321,12.9257,6.47575,35.50052,9.700725,27.43808,9.700725,16.15067,16.15067,15.61318,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.85723,7309,99.7,769.577
3481,82,96,3916.34,1797,5508,90,50,17.76316,6.47575,17.76316,11.31321,12.9257,6.47575,35.50052,9.700725,27.43808,9.700725,16.15067,16.15067,15.61318,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.85723,7309,99.7,769.577
3786,82,96,3916.34,1797,5508,90,50,17.76316,6.47575,17.76316,11.31321,12.9257,6.47575,35.50052,9.700725,27.43808,9.700725,16.15067,16.15067,15.61318,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.85723,7309,99.7,769.577
4091,83,97,3916.34,1797,5508,90,48,10.9375,7.812502,20.3125,6.250002,18.75,9.375002,7.812502,7.812502,31.25,14.0625,15.625,10.9375,13.41146,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,19.0752,7308,205.2,9.332
4396,83,97,3916.34,1797,5508,90,48,10.9375,7.812502,20.3125,6.250002,18.75,9.375002,7.812502,7.812502,31.25,14.0625,15.625,10.9375,13.41146,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,19.0752,7308,205.2,9.332
4701,83,97,3916.34,1797,5508,90,48,10.9375,7.812502,20.3125,6.250002,18.75,9.375002,7.812502,7.812502,31.25,14.0625,15.625,10.9375,13.41146,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,799.1358,19.0752,7308,205.2,9.332
5006,83,96,3916.34,1797,5508,89,48,23.4375,7.812502,6.250002,9.375002,9.375002,6.250002,20.3125,10.9375,29.6875,7.812502,14.0625,12.5,13.15104,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,20.63501,7295,205.6,8.461
5312,83,96,3916.34,1797,5508,89,48,23.4375,7.812502,6.250002,9.375002,9.375002,6.250002,20.3125,10.9375,29.6875,7.812502,14.0625,12.5,13.15104,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,20.63501,7295,205.6,8.461
