Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,71,1,4285.883,1480.5,5508,41,52,26.5625,28.125,39.0625,21.875,28.125,14.0625,28.125,17.1875,26.5625,21.875,28.125,59.375,28.25521,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,35.32599,7977,0,0
304,71,1,4285.883,1480.5,5508,41,52,26.5625,28.125,39.0625,21.875,28.125,14.0625,28.125,17.1875,26.5625,21.875,28.125,59.375,28.25521,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,35.32599,7977,0,0
608,71,1,4285.883,1480.5,5508,41,52,26.5625,28.125,39.0625,21.875,28.125,14.0625,28.125,17.1875,26.5625,21.875,28.125,59.375,28.25521,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,35.32599,7977,0,0
912,71,0,4286.07,1328.5,5508,42,48,20.3125,26.5625,21.875,20.3125,20.3125,4.687502,21.875,4.687502,17.1875,6.250002,9.375002,17.1875,15.88542,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.70032,8009,0,0
1217,71,0,4286.07,1328.5,5508,42,48,20.3125,26.5625,21.875,20.3125,20.3125,4.687502,21.875,4.687502,17.1875,6.250002,9.375002,17.1875,15.88542,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.70032,8009,0,0
1851,69,39,4124.57,1328.5,5508,42,48,20.3125,26.5625,21.875,20.3125,20.3125,4.687502,21.875,4.687502,17.1875,6.250002,9.375002,17.1875,15.88542,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.70032,8009,0,0
2169,69,39,4124.57,139,405,13,48,36.00683,14.67577,17.34215,13.34258,10.6762,4.010241,14.67577,2.67705,5.343432,9.343005,20.00853,5.343432,12.78708,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,23.29486,7968,0,0
2476,69,39,4124.57,139,405,13,48,36.00683,14.67577,17.34215,13.34258,10.6762,4.010241,14.67577,2.67705,5.343432,9.343005,20.00853,5.343432,12.78708,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,23.29486,7968,0,0
2821,70,10,3941.371,1480.5,5508,49,53,18.85568,18.85568,33.9523,9.420292,16.9686,9.420292,33.9523,9.420292,22.62983,16.9686,24.51691,20.74276,19.64196,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4195.462,4195.462,4195.462,4195.462,4195.462,4195.462,4195.462,27.23753,7995,2.3,9101.263
3126,70,10,3941.371,1480.5,5508,49,53,18.85568,18.85568,33.9523,9.420292,16.9686,9.420292,33.9523,9.420292,22.62983,16.9686,24.51691,20.74276,19.64196,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4195.462,4195.462,4195.462,4195.462,4195.462,4195.462,4195.462,27.23753,7995,2.3,9101.263
