Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,83,98,4516.988,1708.5,5508,86,46,12.5,6.250002,7.812502,4.687502,12.5,4.687502,7.812502,7.812502,12.5,4.687502,10.9375,7.812502,8.333334,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,14.41168,7073,91.6,11.349
306,84,98,4516.988,1771.5,5508,92,45,17.1875,7.812502,10.9375,12.5,17.1875,7.812502,7.812502,9.375002,23.4375,9.375002,15.625,9.375002,12.36979,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,15.71075,7077,91.5,11.848
612,84,98,4516.988,1771.5,5508,92,45,17.1875,7.812502,10.9375,12.5,17.1875,7.812502,7.812502,9.375002,23.4375,9.375002,15.625,9.375002,12.36979,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,15.71075,7077,91.5,11.848
919,84,98,4516.988,1771.5,5508,92,45,17.1875,7.812502,10.9375,12.5,17.1875,7.812502,7.812502,9.375002,23.4375,9.375002,15.625,9.375002,12.36979,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,15.71075,7077,91.5,11.848
1234,83,98,4516.613,1708.5,5508,85,48,12.75381,7.994926,14.3401,7.994926,12.75381,6.408631,11.16751,7.994926,20.68528,3.236043,11.16751,6.408631,10.24218,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,15.97907,7078,91.4,11.477
1538,83,98,4516.613,1708.5,5508,85,48,12.75381,7.994926,14.3401,7.994926,12.75381,6.408631,11.16751,7.994926,20.68528,3.236043,11.16751,6.408631,10.24218,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,15.97907,7078,91.4,11.477
1842,83,98,4516.613,1708.5,5508,85,48,12.75381,7.994926,14.3401,7.994926,12.75381,6.408631,11.16751,7.994926,20.68528,3.236043,11.16751,6.408631,10.24218,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,15.97907,7078,91.4,11.477
2154,84,98,4509.363,1759,5508,92,53,9.375002,1.562502,9.375002,4.687502,12.5,6.250002,6.250002,3.125002,7.812502,1.562502,12.5,1.562502,6.38021,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,15.83765,7077,90.9,11.795
2457,84,98,4509.363,1759,5508,92,53,9.375002,1.562502,9.375002,4.687502,12.5,6.250002,6.250002,3.125002,7.812502,1.562502,12.5,1.562502,6.38021,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,15.83765,7077,90.9,11.795
2763,84,98,4509.363,1759,5508,92,53,9.375002,1.562502,9.375002,4.687502,12.5,6.250002,6.250002,3.125002,7.812502,1.562502,12.5,1.562502,6.38021,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,15.83765,7077,90.9,11.795
