Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,83,99,4086.535,1733.5,5508,85,52,18.75,14.0625,32.8125,7.812502,23.4375,37.5,31.25,7.812502,21.875,21.875,17.1875,10.9375,20.44271,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,30.88171,6966,0,0
306,83,99,4086.535,1733.5,5508,85,52,18.75,14.0625,32.8125,7.812502,23.4375,37.5,31.25,7.812502,21.875,21.875,17.1875,10.9375,20.44271,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,30.88171,6966,0,0
610,84,99,4086.723,1733.5,5508,86,51,22.27158,11.16751,17.51269,15.9264,19.09899,14.3401,14.3401,12.75381,12.75381,11.16751,9.581221,9.581221,14.20791,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,20.54406,6973,0,0
915,84,99,4086.723,1733.5,5508,86,51,22.27158,11.16751,17.51269,15.9264,19.09899,14.3401,14.3401,12.75381,12.75381,11.16751,9.581221,9.581221,14.20791,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,20.54406,6973,0,0
1219,84,99,4086.723,1733.5,5508,86,51,22.27158,11.16751,17.51269,15.9264,19.09899,14.3401,14.3401,12.75381,12.75381,11.16751,9.581221,9.581221,14.20791,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,20.54406,6973,0,0
1523,83,99,4086.723,1721,5508,84,49,10.9375,6.250002,21.875,9.375002,15.625,7.812502,10.9375,7.812502,10.9375,9.375002,12.5,12.5,11.32813,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.61237,6981,0,0
1826,83,99,4086.723,1721,5508,84,49,10.9375,6.250002,21.875,9.375002,15.625,7.812502,10.9375,7.812502,10.9375,9.375002,12.5,12.5,11.32813,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.61237,6981,0,0
2288,83,99,4086.723,1721,5508,84,49,10.9375,6.250002,21.875,9.375002,15.625,7.812502,10.9375,7.812502,10.9375,9.375002,12.5,12.5,11.32813,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.61237,6981,0,0
2623,78,3,3903.41,1721,5508,84,49,10.9375,6.250002,21.875,9.375002,15.625,7.812502,10.9375,7.812502,10.9375,9.375002,12.5,12.5,11.32813,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.61237,6981,0,0
2955,78,3,3903.41,1278,5508,46,50,13.89789,2.502028,35.42342,5.034443,13.89789,12.63169,24.02755,5.034443,13.89789,7.566858,13.89789,17.69652,13.79238,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,26.07779,6921,0,63785.8
3259,78,3,3903.41,1278,5508,46,50,13.89789,2.502028,35.42342,5.034443,13.89789,12.63169,24.02755,5.034443,13.89789,7.566858,13.89789,17.69652,13.79238,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,26.07779,6921,0,63785.8
3563,81,96,3813.473,1797,5508,92,53,20.44713,8.208226,69.40274,20.44713,20.44713,14.32768,42.88512,14.32768,20.44713,8.208226,12.28786,10.24804,21.80701,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,30.45973,6939,150.8,16.271
