Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,79,100,4764.52,1797,5508,99,47,26.10838,10.71429,30.7266,15.33251,16.87192,12.2537,16.87192,24.56897,16.87192,12.2537,23.02956,18.75,18.69612,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,16.82489,7732,0,0
318,79,100,4764.52,1797,5508,99,47,26.10838,10.71429,30.7266,15.33251,16.87192,12.2537,16.87192,24.56897,16.87192,12.2537,23.02956,18.75,18.69612,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,16.82489,7732,0,0
622,79,100,4764.52,1797,5508,99,47,26.10838,10.71429,30.7266,15.33251,16.87192,12.2537,16.87192,24.56897,16.87192,12.2537,23.02956,18.75,18.69612,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,16.82489,7732,0,0
927,79,100,4764.207,1784.5,5508,97,43,15.9264,7.994926,22.27158,12.75381,12.75381,7.994926,22.27158,9.581221,15.9264,9.581221,12.75381,9.581221,13.28257,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,16.19669,7741,0,0
1231,79,100,4764.207,1784.5,5508,97,43,15.9264,7.994926,22.27158,12.75381,12.75381,7.994926,22.27158,9.581221,15.9264,9.581221,12.75381,9.581221,13.28257,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,16.19669,7741,0,0
1536,79,100,4764.207,1784.5,5508,97,43,15.9264,7.994926,22.27158,12.75381,12.75381,7.994926,22.27158,9.581221,15.9264,9.581221,12.75381,9.581221,13.28257,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,3496.218,16.19669,7741,0,0
1842,77,13,4828.457,1797,5508,91,51,12.5,12.5,32.8125,4.687502,12.5,14.0625,15.625,4.687502,10.9375,6.250002,12.5,4.687502,11.97917,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,18.69373,7734,0.8,10646.64
2146,77,13,4828.457,1797,5508,91,51,12.5,12.5,32.8125,4.687502,12.5,14.0625,15.625,4.687502,10.9375,6.250002,12.5,4.687502,11.97917,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,18.69373,7734,0.8,10646.64
2451,77,13,4828.457,1797,5508,91,51,12.5,12.5,32.8125,4.687502,12.5,14.0625,15.625,4.687502,10.9375,6.250002,12.5,4.687502,11.97917,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,18.69373,7734,0.8,10646.64
2755,77,13,4828.457,1797,5508,91,51,12.5,12.5,32.8125,4.687502,12.5,14.0625,15.625,4.687502,10.9375,6.250002,12.5,4.687502,11.97917,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,18.69373,7734,0.8,10646.64
