Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,83,99,4075.785,1759,5508,85,57,35.9375,15.625,43.75,20.3125,32.8125,18.75,32.8125,23.4375,34.375,25,20.3125,54.6875,29.81771,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,37.01056,6908,0,0
303,83,100,4076.285,1733.5,5508,84,50,25,18.75,28.125,21.875,23.4375,15.625,18.75,14.0625,23.4375,17.1875,21.875,15.625,20.3125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,26.54565,6945,0,0
607,83,100,4076.285,1733.5,5508,84,50,25,18.75,28.125,21.875,23.4375,15.625,18.75,14.0625,23.4375,17.1875,21.875,15.625,20.3125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,26.54565,6945,0,0
912,83,100,4076.285,1733.5,5508,84,50,25,18.75,28.125,21.875,23.4375,15.625,18.75,14.0625,23.4375,17.1875,21.875,15.625,20.3125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,26.54565,6945,0,0
1217,83,99,4075.91,1733.5,5508,85,51,20.68528,15.9264,30.20305,14.3401,19.09899,11.16751,19.09899,9.581221,15.9264,11.16751,14.3401,14.3401,16.32297,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.11916,6946,0,0
1520,83,99,4075.91,1733.5,5508,85,51,20.68528,15.9264,30.20305,14.3401,19.09899,11.16751,19.09899,9.581221,15.9264,11.16751,14.3401,14.3401,16.32297,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.11916,6946,0,0
2029,83,99,4075.91,1733.5,5508,85,51,20.68528,15.9264,30.20305,14.3401,19.09899,11.16751,19.09899,9.581221,15.9264,11.16751,14.3401,14.3401,16.32297,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.11916,6946,0,0
2353,78,3,3970.348,151.5,405,16,52,17.1875,4.687502,37.5,6.250002,23.4375,10.9375,15.625,12.5,14.0625,4.687502,15.625,20.3125,15.23438,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,25.64192,6912,0,224693.4
2681,78,3,3970.348,151.5,405,16,52,17.1875,4.687502,37.5,6.250002,23.4375,10.9375,15.625,12.5,14.0625,4.687502,15.625,20.3125,15.23438,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,25.64192,6912,0,224693.4
2986,78,3,3970.348,151.5,405,16,52,17.1875,4.687502,37.5,6.250002,23.4375,10.9375,15.625,12.5,14.0625,4.687502,15.625,20.3125,15.23438,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,25.64192,6912,0,224693.4
