Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,83,100,4883.848,1708.5,5508,85,48,34.375,15.625,25,15.625,40.625,18.75,37.5,18.75,28.125,9.375002,25,25,24.47917,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,30.30499,7000,0,0
319,83,100,4883.91,1708.5,5508,88,47,10.71429,7.63547,21.49015,7.63547,19.95074,4.556653,13.79311,3.017244,9.174879,7.63547,6.096061,6.096061,9.816299,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,17.32466,7002,0,0
625,83,100,4883.91,1708.5,5508,88,47,10.71429,7.63547,21.49015,7.63547,19.95074,4.556653,13.79311,3.017244,9.174879,7.63547,6.096061,6.096061,9.816299,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,17.32466,7002,0,0
929,83,100,4883.91,1708.5,5508,88,47,10.71429,7.63547,21.49015,7.63547,19.95074,4.556653,13.79311,3.017244,9.174879,7.63547,6.096061,6.096061,9.816299,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,17.32466,7002,0,0
1235,84,100,4883.91,1721,5508,89,45,21.875,7.812502,25,10.9375,7.812502,4.687502,18.75,4.687502,9.375002,6.250002,12.5,10.9375,11.71875,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,15.21228,7008,0,0
1538,84,100,4883.91,1721,5508,89,45,21.875,7.812502,25,10.9375,7.812502,4.687502,18.75,4.687502,9.375002,6.250002,12.5,10.9375,11.71875,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,15.21228,7008,0,0
1920,84,100,4883.91,1721,5508,89,45,21.875,7.812502,25,10.9375,7.812502,4.687502,18.75,4.687502,9.375002,6.250002,12.5,10.9375,11.71875,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,15.21228,7008,0,0
2224,83,98,4897.785,1759,5508,93,53,14.3401,11.16751,44.4797,15.9264,12.75381,6.408631,14.3401,6.408631,14.3401,7.994926,14.3401,7.994926,14.20791,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,21.88355,7009,1.3,38675.08
2528,83,98,4897.785,1759,5508,93,53,14.3401,11.16751,44.4797,15.9264,12.75381,6.408631,14.3401,6.408631,14.3401,7.994926,14.3401,7.994926,14.20791,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,21.88355,7009,1.3,38675.08
2832,83,98,4897.785,1759,5508,93,53,14.3401,11.16751,44.4797,15.9264,12.75381,6.408631,14.3401,6.408631,14.3401,7.994926,14.3401,7.994926,14.20791,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,21.88355,7009,1.3,38675.08
3135,83,98,4897.785,1759,5508,93,53,14.3401,11.16751,44.4797,15.9264,12.75381,6.408631,14.3401,6.408631,14.3401,7.994926,14.3401,7.994926,14.20791,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,799.1354,21.88355,7009,1.3,38675.08
3441,83,77,3699.91,1797,5508,74,55,17.1875,6.250002,68.75,15.625,15.625,10.9375,12.5,4.687502,9.375002,10.9375,14.0625,6.250002,16.01563,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,25.94342,7010,704.9,67.16
3747,83,77,3699.91,1797,5508,74,55,17.1875,6.250002,68.75,15.625,15.625,10.9375,12.5,4.687502,9.375002,10.9375,14.0625,6.250002,16.01563,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,25.94342,7010,704.9,67.16
4051,83,77,3699.91,1797,5508,74,55,17.1875,6.250002,68.75,15.625,15.625,10.9375,12.5,4.687502,9.375002,10.9375,14.0625,6.250002,16.01563,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,25.94342,7010,704.9,67.16
4355,82,78,3716.91,1797,5508,73,54,25,15.625,64.0625,31.25,32.8125,3.125002,23.4375,9.375002,21.875,7.812502,4.687502,4.687502,20.3125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,31.02344,7030,1884.9,7.494
4659,82,78,3716.91,1797,5508,73,54,25,15.625,64.0625,31.25,32.8125,3.125002,23.4375,9.375002,21.875,7.812502,4.687502,4.687502,20.3125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,31.02344,7030,1884.9,7.494
4963,82,78,3716.91,1797,5508,73,54,25,15.625,64.0625,31.25,32.8125,3.125002,23.4375,9.375002,21.875,7.812502,4.687502,4.687502,20.3125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,31.02344,7030,1884.9,7.494
5268,82,80,3852.91,1797,5508,73,56,29.6875,1.562502,87.5,9.375002,28.125,7.812502,10.9375,10.9375,42.1875,9.375002,9.375002,6.250002,21.09375,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,32.83472,7046,1892.9,1.903
5572,82,80,3852.91,1797,5508,73,56,29.6875,1.562502,87.5,9.375002,28.125,7.812502,10.9375,10.9375,42.1875,9.375002,9.375002,6.250002,21.09375,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,32.83472,7046,1892.9,1.903
5876,82,80,3852.91,1797,5508,73,56,29.6875,1.562502,87.5,9.375002,28.125,7.812502,10.9375,10.9375,42.1875,9.375002,9.375002,6.250002,21.09375,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,32.83472,7046,1892.9,1.903
6181,82,80,3852.91,1797,5508,73,56,29.6875,1.562502,87.5,9.375002,28.125,7.812502,10.9375,10.9375,42.1875,9.375002,9.375002,6.250002,21.09375,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,32.83472,7046,1892.9,1.903
6485,80,0,3966.973,1797,5508,51,53,21.875,14.0625,60.9375,18.75,10.9375,7.812502,31.25,10.9375,40.625,10.9375,45.3125,4.687502,23.17708,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,33.35089,7136,1128.3,342.176
6790,80,0,3966.973,1797,5508,51,53,21.875,14.0625,60.9375,18.75,10.9375,7.812502,31.25,10.9375,40.625,10.9375,45.3125,4.687502,23.17708,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,33.35089,7136,1128.3,342.176
7096,80,0,3966.973,1797,5508,51,53,21.875,14.0625,60.9375,18.75,10.9375,7.812502,31.25,10.9375,40.625,10.9375,45.3125,4.687502,23.17708,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,33.35089,7136,1128.3,342.176
7401,81,79,3982.973,1797,5508,72,56,23.4375,15.625,68.75,26.5625,26.5625,4.687502,25,9.375002,18.75,6.250002,7.812502,12.5,20.44271,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,32.07751,7200,1918.9,1.226
7706,81,79,3982.973,1797,5508,72,56,23.4375,15.625,68.75,26.5625,26.5625,4.687502,25,9.375002,18.75,6.250002,7.812502,12.5,20.44271,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,32.07751,7200,1918.9,1.226
8010,81,79,3982.973,1797,5508,72,56,23.4375,15.625,68.75,26.5625,26.5625,4.687502,25,9.375002,18.75,6.250002,7.812502,12.5,20.44271,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,32.07751,7200,1918.9,1.226
8316,81,43,4862.973,1797,5508,73,54,23.4375,1.562502,79.6875,10.9375,17.1875,1.562502,15.625,4.687502,37.5,4.687502,12.5,4.687502,17.83854,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,29.24756,7217,1614.7,85.123
