Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,68,2,4698.465,1328.5,5508,42,50,32.26601,26.10838,35.34483,18.41133,38.42365,19.95074,38.42365,15.33251,32.26601,33.80542,26.10838,23.02956,28.28921,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,33.45009,8414,0,0
303,68,1,4699.027,1328.5,5508,42,50,21.875,10.9375,18.75,15.625,12.5,7.812502,15.625,12.5,17.1875,4.687502,15.625,15.625,14.0625,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,20.38806,8425,0,0
607,68,1,4699.027,1328.5,5508,42,50,21.875,10.9375,18.75,15.625,12.5,7.812502,15.625,12.5,17.1875,4.687502,15.625,15.625,14.0625,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,20.38806,8425,0,0
914,68,1,4699.027,1328.5,5508,42,50,21.875,10.9375,18.75,15.625,12.5,7.812502,15.625,12.5,17.1875,4.687502,15.625,15.625,14.0625,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,20.38806,8425,0,0
1218,68,1,4699.027,1328.5,5508,42,50,21.875,10.9375,18.75,15.625,12.5,7.812502,15.625,12.5,17.1875,4.687502,15.625,15.625,14.0625,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,20.38806,8425,0,0
1612,68,10,4571.527,1202,5005.8,38,50,15.40197,10.27482,21.81091,17.96555,12.83839,3.865876,16.68376,5.147664,7.711241,3.865876,10.27482,11.55661,11.44979,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,19.70229,8381,0,0
1923,68,10,4571.527,1202,5005.8,38,50,15.40197,10.27482,21.81091,17.96555,12.83839,3.865876,16.68376,5.147664,7.711241,3.865876,10.27482,11.55661,11.44979,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,19.70229,8381,0,0
2242,68,7,4640.09,1202,5005.8,38,50,15.40197,10.27482,21.81091,17.96555,12.83839,3.865876,16.68376,5.147664,7.711241,3.865876,10.27482,11.55661,11.44979,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,19.70229,8381,0,0
2556,68,7,4640.09,1202,5005.8,38,49,44.07538,5.050642,11.71375,10.04798,20.04265,8.382198,18.37687,5.050642,15.04531,1.719085,8.382198,21.70842,14.13293,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.4686,8402,0.6,8939.774
2861,68,7,4640.09,1202,5005.8,38,49,44.07538,5.050642,11.71375,10.04798,20.04265,8.382198,18.37687,5.050642,15.04531,1.719085,8.382198,21.70842,14.13293,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.4686,8402,0.6,8939.774
3165,72,98,4457.902,1822.5,5508,82,50,27.79917,26.40399,18.85568,13.19445,22.62983,22.62983,39.61353,15.08152,26.40399,9.420292,20.74276,24.51691,22.27433,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.65808,8412,91.8,50.935
3469,72,98,4457.902,1822.5,5508,82,50,27.79917,26.40399,18.85568,13.19445,22.62983,22.62983,39.61353,15.08152,26.40399,9.420292,20.74276,24.51691,22.27433,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.65808,8412,91.8,50.935
3774,72,98,4457.902,1822.5,5508,82,50,27.79917,26.40399,18.85568,13.19445,22.62983,22.62983,39.61353,15.08152,26.40399,9.420292,20.74276,24.51691,22.27433,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.65808,8412,91.8,50.935
4078,72,98,4457.902,1822.5,5508,82,50,27.79917,26.40399,18.85568,13.19445,22.62983,22.62983,39.61353,15.08152,26.40399,9.420292,20.74276,24.51691,22.27433,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.65808,8412,91.8,50.935
4383,74,97,4457.902,1809.5,5508,80,50,29.18719,21.49015,32.26601,16.87192,26.10838,15.33251,32.26601,19.95074,23.02956,6.096061,19.95074,16.87192,21.61843,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,26.85818,8411,135.7,18.627
4688,74,97,4457.902,1809.5,5508,80,50,29.18719,21.49015,32.26601,16.87192,26.10838,15.33251,32.26601,19.95074,23.02956,6.096061,19.95074,16.87192,21.61843,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,26.85818,8411,135.7,18.627
4992,74,97,4457.902,1809.5,5508,80,50,29.18719,21.49015,32.26601,16.87192,26.10838,15.33251,32.26601,19.95074,23.02956,6.096061,19.95074,16.87192,21.61843,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,26.85818,8411,135.7,18.627
5296,75,98,4533.016,1809.5,5508,81,46,28.125,25,26.5625,31.25,29.6875,21.875,28.125,17.1875,25,14.0625,23.4375,21.875,24.34896,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.67957,8411,134.6,9.004
5600,75,98,4533.016,1809.5,5508,81,46,28.125,25,26.5625,31.25,29.6875,21.875,28.125,17.1875,25,14.0625,23.4375,21.875,24.34896,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.67957,8411,134.6,9.004
5905,75,98,4533.016,1809.5,5508,81,46,28.125,25,26.5625,31.25,29.6875,21.875,28.125,17.1875,25,14.0625,23.4375,21.875,24.34896,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.67957,8411,134.6,9.004
