Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,83,100,4331.098,1733.5,5508,87,57,28.61675,19.09899,65.10152,15.9264,28.61675,12.75381,17.51269,15.9264,34.96193,19.09899,27.03046,7.994926,24.38663,3496.219,3496.219,3496.219,3496.219,3496.219,3496.219,3496.219,3496.219,3496.219,3496.219,3496.219,3496.219,3496.219,32.74155,6903,0,0
305,83,100,4331.66,1721,5508,87,49,37.5,14.0625,35.9375,15.625,43.75,23.4375,39.0625,14.0625,34.375,15.625,26.5625,17.1875,26.43229,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,28.31311,7003,0,0
610,83,100,4331.66,1721,5508,87,49,37.5,14.0625,35.9375,15.625,43.75,23.4375,39.0625,14.0625,34.375,15.625,26.5625,17.1875,26.43229,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,28.31311,7003,0,0
914,83,100,4331.66,1721,5508,87,49,37.5,14.0625,35.9375,15.625,43.75,23.4375,39.0625,14.0625,34.375,15.625,26.5625,17.1875,26.43229,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,28.31311,7003,0,0
1218,82,7,4233.473,1746.5,5508,49,56,7.812502,9.375002,28.125,10.9375,21.875,6.250002,17.1875,4.687502,9.375002,4.687502,9.375002,14.0625,11.97917,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,18.37116,6950,0,0
1620,82,7,4233.473,1746.5,5508,49,56,7.812502,9.375002,28.125,10.9375,21.875,6.250002,17.1875,4.687502,9.375002,4.687502,9.375002,14.0625,11.97917,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,18.37116,6950,0,0
2047,82,7,4233.473,1746.5,5508,49,56,7.812502,9.375002,28.125,10.9375,21.875,6.250002,17.1875,4.687502,9.375002,4.687502,9.375002,14.0625,11.97917,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,18.37116,6950,0,0
2352,81,93,4093.785,1784.5,5508,96,55,28.125,12.5,20.3125,12.5,21.875,10.9375,32.8125,6.250002,42.1875,10.9375,21.875,23.4375,20.3125,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,27.7283,6982,1.1,38143.21
2656,81,93,4093.785,1784.5,5508,96,55,28.125,12.5,20.3125,12.5,21.875,10.9375,32.8125,6.250002,42.1875,10.9375,21.875,23.4375,20.3125,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,27.7283,6982,1.1,38143.21
2960,81,93,4093.785,1784.5,5508,96,55,28.125,12.5,20.3125,12.5,21.875,10.9375,32.8125,6.250002,42.1875,10.9375,21.875,23.4375,20.3125,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,27.7283,6982,1.1,38143.21
3264,84,97,4093.785,1784.5,5508,97,54,14.0625,1.562502,76.5625,4.687502,15.625,3.125002,10.9375,3.125002,12.5,4.687502,9.375002,6.250002,13.54167,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,25.17114,6980,161.6,6.802
3568,84,97,4093.785,1784.5,5508,97,54,14.0625,1.562502,76.5625,4.687502,15.625,3.125002,10.9375,3.125002,12.5,4.687502,9.375002,6.250002,13.54167,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,25.17114,6980,161.6,6.802
3873,84,97,4093.785,1784.5,5508,97,54,14.0625,1.562502,76.5625,4.687502,15.625,3.125002,10.9375,3.125002,12.5,4.687502,9.375002,6.250002,13.54167,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,25.17114,6980,161.6,6.802
4178,84,97,4093.785,1733.5,5508,87,53,21.875,14.0625,76.5625,18.75,12.5,9.375002,14.0625,12.5,18.75,12.5,14.0625,9.375002,19.53125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.48206,6920,160.2,6.61
4483,84,97,4093.785,1733.5,5508,87,53,21.875,14.0625,76.5625,18.75,12.5,9.375002,14.0625,12.5,18.75,12.5,14.0625,9.375002,19.53125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.48206,6920,160.2,6.61
4788,84,97,4093.785,1733.5,5508,87,53,21.875,14.0625,76.5625,18.75,12.5,9.375002,14.0625,12.5,18.75,12.5,14.0625,9.375002,19.53125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.48206,6920,160.2,6.61
5092,84,97,4093.785,1733.5,5508,87,53,21.875,14.0625,76.5625,18.75,12.5,9.375002,14.0625,12.5,18.75,12.5,14.0625,9.375002,19.53125,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.48206,6920,160.2,6.61
