Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,83,97,4246.695,1759,5508,90,49,27.03046,17.51269,20.68528,14.3401,22.27158,19.09899,15.9264,23.85787,31.78934,12.75381,19.09899,22.27158,20.55309,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,24.02331,7346,153.4,8.994
318,83,97,4246.695,1759,5508,90,49,27.03046,17.51269,20.68528,14.3401,22.27158,19.09899,15.9264,23.85787,31.78934,12.75381,19.09899,22.27158,20.55309,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,24.02331,7346,153.4,8.994
622,83,97,4246.695,1759,5508,90,49,27.03046,17.51269,20.68528,14.3401,22.27158,19.09899,15.9264,23.85787,31.78934,12.75381,19.09899,22.27158,20.55309,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,24.02331,7346,153.4,8.994
929,83,97,4246.695,1759,5508,90,49,27.03046,17.51269,20.68528,14.3401,22.27158,19.09899,15.9264,23.85787,31.78934,12.75381,19.09899,22.27158,20.55309,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,24.02331,7346,153.4,8.994
1241,83,97,4246.883,1746.5,5508,86,46,20.3125,12.5,15.625,9.375002,14.0625,7.812502,15.625,15.625,28.125,10.9375,9.375002,4.687502,13.67188,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,19.19427,7349,156.1,8.975
1545,83,97,4246.883,1746.5,5508,86,46,20.3125,12.5,15.625,9.375002,14.0625,7.812502,15.625,15.625,28.125,10.9375,9.375002,4.687502,13.67188,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,19.19427,7349,156.1,8.975
1850,83,97,4246.883,1746.5,5508,86,46,20.3125,12.5,15.625,9.375002,14.0625,7.812502,15.625,15.625,28.125,10.9375,9.375002,4.687502,13.67188,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,19.19427,7349,156.1,8.975
2157,84,97,4246.883,1784.5,5508,93,49,25,7.812502,17.1875,12.5,15.625,10.9375,18.75,7.812502,34.375,4.687502,14.0625,12.5,15.10417,3196.543,3196.543,3196.543,3196.543,3196.543,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.983,7351,155.1,8.479
2462,84,97,4246.883,1784.5,5508,93,49,25,7.812502,17.1875,12.5,15.625,10.9375,18.75,7.812502,34.375,4.687502,14.0625,12.5,15.10417,3196.543,3196.543,3196.543,3196.543,3196.543,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.983,7351,155.1,8.479
2766,84,97,4246.883,1784.5,5508,93,49,25,7.812502,17.1875,12.5,15.625,10.9375,18.75,7.812502,34.375,4.687502,14.0625,12.5,15.10417,3196.543,3196.543,3196.543,3196.543,3196.543,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.983,7351,155.1,8.479
3128,81,3,4171.258,1746.5,5508,42,49,12.64653,11.2376,9.828676,5.601896,7.010823,2.784042,12.64653,8.419749,32.37151,7.010823,12.64653,14.05546,11.35501,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.39025,7298,156.2,8.479
3588,81,3,4171.258,1746.5,5508,42,49,12.64653,11.2376,9.828676,5.601896,7.010823,2.784042,12.64653,8.419749,32.37151,7.010823,12.64653,14.05546,11.35501,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.39025,7298,156.2,7.758
3893,81,3,4171.258,1746.5,5508,42,49,12.64653,11.2376,9.828676,5.601896,7.010823,2.784042,12.64653,8.419749,32.37151,7.010823,12.64653,14.05546,11.35501,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.39025,7298,156.2,7.758
4198,82,98,4100.512,1797,5508,95,48,17.57857,10.56398,10.56398,5.303032,19.33221,12.31762,35.11504,5.303032,29.8541,5.303032,15.82492,10.56398,14.80196,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,26.6279,7348,55.4,892.92
4502,82,98,4100.512,1797,5508,95,48,17.57857,10.56398,10.56398,5.303032,19.33221,12.31762,35.11504,5.303032,29.8541,5.303032,15.82492,10.56398,14.80196,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,26.6279,7348,55.4,892.92
4807,82,98,4100.512,1797,5508,95,48,17.57857,10.56398,10.56398,5.303032,19.33221,12.31762,35.11504,5.303032,29.8541,5.303032,15.82492,10.56398,14.80196,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,26.6279,7348,55.4,892.92
5112,84,97,4100.512,1797,5508,95,45,28.125,20.3125,23.4375,21.875,21.875,24.56897,21.49015,16.87192,30.7266,19.95074,24.56897,21.49015,22.94104,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,17.2863,7343,159.5,8.429
