Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,84,98,4131.727,1784.5,5508,89,52,43.75,9.375002,43.75,21.875,28.125,7.812502,25,15.625,45.3125,10.71429,23.02956,47.6601,26.83575,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,4095.569,36.82795,7484,197,13.307
304,84,96,4132.414,1771.5,5508,84,48,19.95074,12.2537,16.87192,1.477835,19.95074,13.79311,23.02956,19.95074,27.64779,15.625,18.75,18.75,17.33759,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,28.14691,7532,201.6,9.148
610,84,96,4132.414,1771.5,5508,84,48,19.95074,12.2537,16.87192,1.477835,19.95074,13.79311,23.02956,19.95074,27.64779,15.625,18.75,18.75,17.33759,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,28.14691,7532,201.6,9.148
923,84,96,4132.414,1771.5,5508,84,48,19.95074,12.2537,16.87192,1.477835,19.95074,13.79311,23.02956,19.95074,27.64779,15.625,18.75,18.75,17.33759,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,4095.572,28.14691,7532,201.6,9.148
1228,83,98,4132.039,1759,5508,84,52,17.51269,15.9264,23.85787,14.3401,20.68528,14.3401,15.9264,12.75381,34.96193,19.09899,23.85787,19.09899,19.36337,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,21.84055,7532,198.2,8.601
1536,83,98,4132.039,1759,5508,84,52,17.51269,15.9264,23.85787,14.3401,20.68528,14.3401,15.9264,12.75381,34.96193,19.09899,23.85787,19.09899,19.36337,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,21.84055,7532,198.2,8.601
1841,83,98,4132.039,1759,5508,84,52,17.51269,15.9264,23.85787,14.3401,20.68528,14.3401,15.9264,12.75381,34.96193,19.09899,23.85787,19.09899,19.36337,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,21.84055,7532,198.2,8.601
2146,83,97,4132.039,1759,5508,86,48,23.4375,17.1875,12.5,10.9375,18.75,9.375002,14.0625,15.625,42.1875,18.75,20.3125,14.0625,18.09896,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,20.40137,7535,199.4,8.042
2450,83,97,4132.039,1759,5508,86,48,23.4375,17.1875,12.5,10.9375,18.75,9.375002,14.0625,15.625,42.1875,18.75,20.3125,14.0625,18.09896,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,20.40137,7535,199.4,8.042
2757,83,97,4132.039,1759,5508,86,48,23.4375,17.1875,12.5,10.9375,18.75,9.375002,14.0625,15.625,42.1875,18.75,20.3125,14.0625,18.09896,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,20.40137,7535,199.4,8.042
3403,80,32,4019.727,139,405,17,47,18.83117,8.685067,10.13451,7.235623,13.0334,5.78618,8.685067,8.685067,40.57282,11.58395,13.0334,20.28061,13.87891,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.35834,7468,199.4,8.191
