Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,68,1,4247.445,1480.5,5508,44,50,43.75,12.5,29.6875,14.0625,53.125,14.0625,28.125,6.250002,18.75,20.3125,15.625,18.75,22.91667,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.15353,7978,0,0
318,67,3,4248.008,139,405,15,49,36.88424,18.41133,21.49015,16.87192,10.71429,6.096061,13.79311,9.174879,4.556653,9.174879,9.174879,15.33251,14.30624,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,22.12231,7982,0,0
622,67,3,4248.008,139,405,15,49,36.88424,18.41133,21.49015,16.87192,10.71429,6.096061,13.79311,9.174879,4.556653,9.174879,9.174879,15.33251,14.30624,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,22.12231,7982,0,0
926,67,3,4248.008,139,405,15,49,36.88424,18.41133,21.49015,16.87192,10.71429,6.096061,13.79311,9.174879,4.556653,9.174879,9.174879,15.33251,14.30624,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,22.12231,7982,0,0
1229,67,3,4248.008,139,405,15,49,36.88424,18.41133,21.49015,16.87192,10.71429,6.096061,13.79311,9.174879,4.556653,9.174879,9.174879,15.33251,14.30624,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,22.12231,7982,0,0
1691,66,14,4127.07,139,405,13,52,35.97232,14.62976,14.62976,5.643424,10.13659,7.890009,9.013302,4.520132,10.13659,6.766716,13.50647,7.890009,11.72793,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,26.213,7930,0,0
2018,66,14,4127.07,139,405,13,52,35.97232,14.62976,14.62976,5.643424,10.13659,7.890009,9.013302,4.520132,10.13659,6.766716,13.50647,7.890009,11.72793,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,26.213,7930,0,0
2324,65,11,4064.695,139,405,13,49,52.5,12.5,17.5,5.000002,12.5,2.500002,17.5,5.000002,10,7.500002,12.5,10,13.75,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.81641,7929,0,0
2655,65,11,4064.695,139,405,13,49,52.5,12.5,17.5,5.000002,12.5,2.500002,17.5,5.000002,10,7.500002,12.5,10,13.75,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.81641,7929,0,0
2960,65,11,4064.695,139,405,13,49,52.5,12.5,17.5,5.000002,12.5,2.500002,17.5,5.000002,10,7.500002,12.5,10,13.75,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.81641,7929,0,0
3265,70,97,3968.445,1822.5,5508,77,46,41.24746,31.72002,38.07165,31.72002,38.07165,26.9563,44.42327,23.78049,28.54421,19.01677,33.30793,31.72002,32.38165,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,36.18628,7967,11.5,9846.395
3570,70,97,3968.445,1822.5,5508,77,46,41.24746,31.72002,38.07165,31.72002,38.07165,26.9563,44.42327,23.78049,28.54421,19.01677,33.30793,31.72002,32.38165,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,36.18628,7967,11.5,9846.395
3875,70,97,3968.445,1822.5,5508,77,46,41.24746,31.72002,38.07165,31.72002,38.07165,26.9563,44.42327,23.78049,28.54421,19.01677,33.30793,31.72002,32.38165,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,36.18628,7967,11.5,9846.395
4181,72,97,3968.445,1822.5,5508,79,48,36.54823,25.44416,36.54823,27.03046,22.27158,30.20305,32.8125,18.75,28.125,26.5625,34.375,25,28.63923,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,32.90399,7964,206.4,11.388
4487,72,97,3968.445,1822.5,5508,79,48,36.54823,25.44416,36.54823,27.03046,22.27158,30.20305,32.8125,18.75,28.125,26.5625,34.375,25,28.63923,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,32.90399,7964,206.4,11.388
4799,72,97,3968.445,1822.5,5508,79,48,36.54823,25.44416,36.54823,27.03046,22.27158,30.20305,32.8125,18.75,28.125,26.5625,34.375,25,28.63923,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,32.90399,7964,206.4,11.388
5104,73,96,3968.445,1822.5,5508,79,53,43.04187,27.64779,36.88424,19.95074,21.49015,38.42365,21.875,10.9375,21.875,18.75,20.3125,15.625,24.73445,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,30.17236,7964,210.2,10.106
5409,73,96,3968.445,1822.5,5508,79,53,43.04187,27.64779,36.88424,19.95074,21.49015,38.42365,21.875,10.9375,21.875,18.75,20.3125,15.625,24.73445,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,30.17236,7964,210.2,10.106
5715,73,96,3968.445,1822.5,5508,79,53,43.04187,27.64779,36.88424,19.95074,21.49015,38.42365,21.875,10.9375,21.875,18.75,20.3125,15.625,24.73445,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,30.17236,7964,210.2,10.106
6021,73,97,4043.559,1822.5,5508,78,51,46.06599,23.85787,41.30711,20.68528,34.96193,41.30711,25.44416,22.27158,27.03046,17.51269,27.03046,22.27158,29.14552,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,31.32758,7958,206.8,12.466
6326,73,97,4043.559,1822.5,5508,78,51,46.06599,23.85787,41.30711,20.68528,34.96193,41.30711,25.44416,22.27158,27.03046,17.51269,27.03046,22.27158,29.14552,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,31.32758,7958,206.8,12.466
6632,73,97,4043.559,1822.5,5508,78,51,46.06599,23.85787,41.30711,20.68528,34.96193,41.30711,25.44416,22.27158,27.03046,17.51269,27.03046,22.27158,29.14552,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,31.32758,7958,206.8,12.466
6940,73,97,4043.559,1822.5,5508,78,51,46.06599,23.85787,41.30711,20.68528,34.96193,41.30711,25.44416,22.27158,27.03046,17.51269,27.03046,22.27158,29.14552,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,31.32758,7958,206.8,12.466
7249,73,96,4001.434,1822.5,5508,77,61,59.375,53.125,53.125,62.5,59.375,62.5,60.9375,64.0625,51.5625,53.125,57.8125,57.8125,57.94271,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,49.78743,7954,224.9,71.295
7558,73,96,4001.434,1822.5,5508,77,61,59.375,53.125,53.125,62.5,59.375,62.5,60.9375,64.0625,51.5625,53.125,57.8125,57.8125,57.94271,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,49.78743,7954,224.9,71.295
7864,73,96,4001.434,1822.5,5508,77,61,59.375,53.125,53.125,62.5,59.375,62.5,60.9375,64.0625,51.5625,53.125,57.8125,57.8125,57.94271,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,49.78743,7954,224.9,71.295
