Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,44,8,5918.352,139,405,14,46,34.375,23.4375,34.375,14.0625,29.6875,20.3125,51.5625,21.875,31.25,17.1875,26.5625,26.5625,27.60417,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,43.3098,7932,0,0
318,44,4,5918.477,139,405,14,44,28.125,46.875,20.3125,1.562502,3.125002,1.562502,9.375002,3.125002,14.0625,3.125002,10.9375,3.125002,12.10938,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.61469,7945,0,0
621,44,4,5918.477,139,405,14,44,28.125,46.875,20.3125,1.562502,3.125002,1.562502,9.375002,3.125002,14.0625,3.125002,10.9375,3.125002,12.10938,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.61469,7945,0,0
926,44,4,5918.477,139,405,14,44,28.125,46.875,20.3125,1.562502,3.125002,1.562502,9.375002,3.125002,14.0625,3.125002,10.9375,3.125002,12.10938,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.61469,7945,0,0
1230,44,4,5918.477,139,405,14,44,28.125,46.875,20.3125,1.562502,3.125002,1.562502,9.375002,3.125002,14.0625,3.125002,10.9375,3.125002,12.10938,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,27.61469,7945,0,0
1535,44,4,5918.477,139,405,14,44,29.6875,28.125,17.1875,12.5,6.250002,3.125002,3.125002,3.125002,4.687502,2.235174E-06,6.250002,10.9375,10.41667,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,26.31561,7948,0,0
1839,44,4,5918.477,139,405,14,44,29.6875,28.125,17.1875,12.5,6.250002,3.125002,3.125002,3.125002,4.687502,2.235174E-06,6.250002,10.9375,10.41667,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,26.31561,7948,0,0
2227,44,4,5918.477,139,405,14,44,29.6875,28.125,17.1875,12.5,6.250002,3.125002,3.125002,3.125002,4.687502,2.235174E-06,6.250002,10.9375,10.41667,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,26.31561,7948,0,0
2583,44,59,5846.727,1480.5,5508,41,44,46.37059,14.48284,18.83117,10.13451,14.48284,7.235623,20.28061,8.685067,13.0334,4.336737,8.685067,8.685067,14.60363,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,29.58405,8046,0,362618.1
2889,44,59,5846.727,1480.5,5508,41,44,46.37059,14.48284,18.83117,10.13451,14.48284,7.235623,20.28061,8.685067,13.0334,4.336737,8.685067,8.685067,14.60363,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,29.58405,8046,0,362618.1
3194,44,59,5846.727,1480.5,5508,41,44,46.37059,14.48284,18.83117,10.13451,14.48284,7.235623,20.28061,8.685067,13.0334,4.336737,8.685067,8.685067,14.60363,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,29.58405,8046,0,362618.1
3499,53,99,5752.164,1860,5508,86,40,10.18167,11.87636,16.96041,8.486987,6.792302,8.486987,28.82321,8.486987,18.6551,8.486987,11.61953,11.61953,12.53967,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.0753,8056,61.5,25.7
3805,53,99,5752.164,1860,5508,86,40,10.18167,11.87636,16.96041,8.486987,6.792302,8.486987,28.82321,8.486987,18.6551,8.486987,11.61953,11.61953,12.53967,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.0753,8056,61.5,25.7
4109,53,99,5752.164,1860,5508,86,40,10.18167,11.87636,16.96041,8.486987,6.792302,8.486987,28.82321,8.486987,18.6551,8.486987,11.61953,11.61953,12.53967,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,21.0753,8056,61.5,25.7
4414,55,99,5752.164,1860,5508,89,41,21.875,14.0625,18.75,12.5,12.5,29.6875,15.625,12.5,18.75,7.812502,20.68528,6.408631,15.9297,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,13.62537,8055,69.4,14.959
4720,55,99,5752.164,1860,5508,89,41,21.875,14.0625,18.75,12.5,12.5,29.6875,15.625,12.5,18.75,7.812502,20.68528,6.408631,15.9297,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,13.62537,8055,69.4,14.959
5041,55,99,5752.164,1860,5508,89,41,21.875,14.0625,18.75,12.5,12.5,29.6875,15.625,12.5,18.75,7.812502,20.68528,6.408631,15.9297,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,13.62537,8055,69.4,14.959
