Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,83,98,4732.324,1708.5,5508,86,51,32.8125,7.812502,23.4375,9.375002,51.5625,10.9375,29.6875,6.250002,20.3125,12.5,20.3125,6.250002,19.27083,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,29.02321,7390,91.3,11.901
321,83,98,4732.324,1708.5,5508,86,51,32.8125,7.812502,23.4375,9.375002,51.5625,10.9375,29.6875,6.250002,20.3125,12.5,20.3125,6.250002,19.27083,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,29.02321,7390,91.3,11.901
634,83,98,4732.512,1733.5,5508,90,48,21.49015,9.174879,13.79311,15.33251,13.79311,15.33251,15.33251,12.2537,26.10838,13.79311,21.49015,10.71429,15.71737,1198.703,1198.703,1198.703,1198.703,1198.703,1198.703,1598.271,1598.271,1598.271,1598.271,1598.271,1598.271,1598.271,15.36951,7397,92.1,11.604
949,83,98,4732.512,1733.5,5508,90,48,21.49015,9.174879,13.79311,15.33251,13.79311,15.33251,15.33251,12.2537,26.10838,13.79311,21.49015,10.71429,15.71737,1198.703,1198.703,1198.703,1198.703,1198.703,1198.703,1598.271,1598.271,1598.271,1598.271,1598.271,1598.271,1598.271,15.36951,7397,92.1,11.604
1254,83,98,4732.512,1733.5,5508,90,48,21.49015,9.174879,13.79311,15.33251,13.79311,15.33251,15.33251,12.2537,26.10838,13.79311,21.49015,10.71429,15.71737,1198.703,1198.703,1198.703,1198.703,1198.703,1198.703,1598.271,1598.271,1598.271,1598.271,1598.271,1598.271,1598.271,15.36951,7397,92.1,11.604
1558,83,98,4724.199,1746.5,5508,90,48,23.4375,6.250002,17.1875,7.812502,9.375002,7.812502,17.1875,7.812502,15.625,9.375002,15.625,4.687502,11.84896,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.37927,7398,91,11.616
1862,83,98,4724.199,1746.5,5508,90,48,23.4375,6.250002,17.1875,7.812502,9.375002,7.812502,17.1875,7.812502,15.625,9.375002,15.625,4.687502,11.84896,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.37927,7398,91,11.616
2176,83,98,4724.199,1746.5,5508,90,48,23.4375,6.250002,17.1875,7.812502,9.375002,7.812502,17.1875,7.812502,15.625,9.375002,15.625,4.687502,11.84896,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.37927,7398,91,11.616
2482,83,98,4724.199,1746.5,5508,90,48,23.4375,6.250002,17.1875,7.812502,9.375002,7.812502,17.1875,7.812502,15.625,9.375002,15.625,4.687502,11.84896,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,17.37927,7398,91,11.616
2796,84,98,4659.824,1784.5,5508,98,45,21.875,4.687502,7.812502,6.250002,10.9375,6.250002,12.5,9.375002,14.0625,4.687502,10.9375,10.9375,10.02604,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,1598.272,16.89722,7376,81.5,140.123
