Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=%,CPU temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU clock=MHz,CPU power=W,RAM usage=MB,Framerate=FPS,Frametime=ms
0,84,100,4287.848,1721,5508,86,55,37.5,17.1875,48.4375,20.3125,28.125,20.3125,39.0625,18.75,35.9375,15.625,23.4375,43.75,29.03646,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,34.59412,6864,0,0
319,83,100,4283.66,1721,5508,85,50,30.7266,9.174879,26.10838,15.33251,27.64779,12.2537,12.2537,12.2537,19.95074,7.63547,16.87192,24.56897,17.8982,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.30845,6916,0,0
623,83,100,4283.66,1721,5508,85,50,30.7266,9.174879,26.10838,15.33251,27.64779,12.2537,12.2537,12.2537,19.95074,7.63547,16.87192,24.56897,17.8982,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.30845,6916,0,0
927,83,100,4283.66,1721,5508,85,50,30.7266,9.174879,26.10838,15.33251,27.64779,12.2537,12.2537,12.2537,19.95074,7.63547,16.87192,24.56897,17.8982,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.30845,6916,0,0
1375,82,37,4270.098,1721,5508,47,51,10.33631,2.986832,30.91487,8.866418,8.866418,5.926625,8.866418,5.926625,10.33631,7.396522,10.33631,8.866418,9.96884,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,18.83041,6857,0,0
1705,82,37,4270.098,1721,5508,47,51,10.33631,2.986832,30.91487,8.866418,8.866418,5.926625,8.866418,5.926625,10.33631,7.396522,10.33631,8.866418,9.96884,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,18.83041,6857,0,0
2010,82,37,4270.098,1721,5508,47,51,10.33631,2.986832,30.91487,8.866418,8.866418,5.926625,8.866418,5.926625,10.33631,7.396522,10.33631,8.866418,9.96884,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,18.83041,6857,0,0
2314,82,97,4065.535,1797,5508,97,55,23.73915,16.96041,37.29664,16.96041,25.43384,15.26573,47.46475,10.18167,30.5179,11.87636,15.26573,22.04447,22.75059,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.95661,6903,0.2,193870.3
2618,82,97,4065.535,1797,5508,97,55,23.73915,16.96041,37.29664,16.96041,25.43384,15.26573,47.46475,10.18167,30.5179,11.87636,15.26573,22.04447,22.75059,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.95661,6903,0.2,193870.3
2922,82,97,4065.535,1797,5508,97,55,23.73915,16.96041,37.29664,16.96041,25.43384,15.26573,47.46475,10.18167,30.5179,11.87636,15.26573,22.04447,22.75059,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,30.95661,6903,0.2,193870.3
3227,84,97,4065.535,1771.5,5508,92,54,14.0625,6.250002,73.4375,18.75,18.75,9.375002,20.3125,10.9375,14.0625,6.250002,7.812502,7.812502,17.31771,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.95465,6908,161.3,6.36
3531,84,97,4065.535,1771.5,5508,92,54,14.0625,6.250002,73.4375,18.75,18.75,9.375002,20.3125,10.9375,14.0625,6.250002,7.812502,7.812502,17.31771,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.95465,6908,161.3,6.36
3836,84,97,4065.535,1771.5,5508,92,54,14.0625,6.250002,73.4375,18.75,18.75,9.375002,20.3125,10.9375,14.0625,6.250002,7.812502,7.812502,17.31771,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.95465,6908,161.3,6.36
4140,83,97,4065.535,1708.5,5508,84,50,10.9375,4.687502,87.5,6.250002,10.9375,4.687502,7.812502,3.125002,7.812502,3.125002,3.125002,2.235174E-06,12.5,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.81232,6906,158.1,6.867
4446,83,97,4065.535,1708.5,5508,84,50,10.9375,4.687502,87.5,6.250002,10.9375,4.687502,7.812502,3.125002,7.812502,3.125002,3.125002,2.235174E-06,12.5,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.81232,6906,158.1,6.867
4751,83,97,4065.535,1708.5,5508,84,50,10.9375,4.687502,87.5,6.250002,10.9375,4.687502,7.812502,3.125002,7.812502,3.125002,3.125002,2.235174E-06,12.5,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,23.81232,6906,158.1,6.867
5056,84,97,4141.523,1759,5508,92,50,9.174879,6.096061,73.83005,9.174879,18.41133,3.017244,16.87192,6.096061,6.096061,0,6.096061,7.63547,13.54167,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.54299,6884,156.4,10.126
5361,84,97,4141.523,1759,5508,92,50,9.174879,6.096061,73.83005,9.174879,18.41133,3.017244,16.87192,6.096061,6.096061,0,6.096061,7.63547,13.54167,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.54299,6884,156.4,10.126
5666,84,97,4141.523,1759,5508,92,50,9.174879,6.096061,73.83005,9.174879,18.41133,3.017244,16.87192,6.096061,6.096061,0,6.096061,7.63547,13.54167,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.54299,6884,156.4,10.126
5972,84,97,4141.523,1759,5508,92,50,9.174879,6.096061,73.83005,9.174879,18.41133,3.017244,16.87192,6.096061,6.096061,0,6.096061,7.63547,13.54167,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,4095.571,24.54299,6884,156.4,10.126
6278,82,66,2943.648,1797,5508,67,54,46.06599,6.408631,79.37817,14.3401,34.96193,7.994926,27.03046,14.3401,52.41117,6.408631,11.16751,7.994926,25.70855,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,34.71545,6928,3396.9,58.898
6586,82,66,2943.648,1797,5508,67,54,46.06599,6.408631,79.37817,14.3401,34.96193,7.994926,27.03046,14.3401,52.41117,6.408631,11.16751,7.994926,25.70855,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,4095.57,34.71545,6928,3396.9,58.898
