9.3,1294,997,165,2,1,1,60687,607426
8.45,1342,1029,165,2,1,1,60687,607566
19.69,1342,1029,0,2,1,1,60687,607566
24.89,1478,1027,165,2,1,1,60687,626862
17.5,1451,999,0,2,1,1,60687,620782
18.01,1492,1031,0,2,1,1,60687,620832
18.29,1447,999,165,2,1,1,60687,620768
17.24,1447,999,0,2,1,1,60687,620768
13.2,1431,997,0,2,1,1,60687,619378
18.09,1497,1031,165,2,1,1,60687,717538
12.81,1534,1061,0,2,1,1,60687,620910
12.82,1444,999,0,2,1,1,60687,620734
12.73,1448,999,165,2,1,1,60687,620782
14.09,1438,999,0,2,1,1,60687,620662
12.74,1498,1031,165,2,1,1,60687,620882
12.68,1445,999,165,2,1,1,60687,620746
12.55,1500,1031,0,2,1,1,60687,620970
15.82,1537,1061,165,2,1,1,60687,620946
12.67,1443,997,0,2,1,1,60687,620754
12.64,1443,997,165,2,1,1,60687,620754
15.44,1490,1029,0,2,1,1,60687,620818
13,1485,1027,0,2,1,1,60687,620792
12.53,1485,1027,0,2,1,1,60687,620792
12.74,1487,1027,0,2,1,1,60687,620816
12.71,1544,1060,165,2,1,1,60687,624144
12.93,1480,1029,165,2,1,1,60687,620764
12.45,1480,1029,165,2,1,1,60687,620764
12.74,1438,997,165,2,1,1,60687,620696
12.81,1586,1091,0,2,1,1,60687,627964
12.67,1445,999,165,2,1,1,60687,620748
13.25,1486,1031,0,2,1,1,60687,620752
13.85,1447,999,0,2,1,1,60687,620792
13.65,1481,1031,0,2,1,1,60687,620764
14.03,1495,1031,0,2,1,1,60687,620924
13.72,1495,1031,165,2,1,1,60687,620924
13.39,1474,1027,165,2,1,1,60687,626864
13.62,1474,1027,165,2,1,1,60687,626864
13.53,1489,1031,165,2,1,1,60687,620790
14.31,1489,1031,165,2,1,1,60687,620790
12.54,1442,999,165,2,1,1,60687,620726
12.8,1495,1031,0,2,1,1,60687,620926
23.82,1494,1029,0,2,1,1,60687,620946
13.74,1494,1029,165,2,1,1,60687,620946
13.26,1541,1056,165,2,1,1,60687,633510
12.88,1541,1056,165,2,1,1,60687,633510
21.85,1535,1061,165,2,1,1,60687,620872
16.05,1535,1061,165,2,1,1,60687,620872
15.19,1485,1025,0,2,1,1,60687,619522
14.12,1485,1025,0,2,1,1,60687,619522
12.74,1435,993,0,2,1,1,60687,619358
14.82,1430,991,0,2,1,1,60687,619336
12.39,1430,991,165,2,1,1,60687,619336
16.79,1542,1054,0,2,1,1,60687,633528
12.87,1444,995,0,2,1,1,60687,620786
13.44,1488,1023,0,2,1,1,60687,620878
12.99,1474,1023,165,2,1,1,60687,620708
13.59,1540,1057,165,2,1,1,60687,621032
14.06,1488,1025,0,2,1,1,60687,620908
13.86,1445,993,165,2,1,1,60687,620836
16.64,1445,993,0,2,1,1,60687,620836
13.02,1449,994,165,2,1,1,60687,620852
12.6,1449,994,0,2,1,1,60687,620852
13.96,43674122,992,165,2,1,1,60687,1442
13.03,1522,1057,0,2,1,1,60687,620858
12.78,1443,993,165,2,1,1,60687,620848
12.53,1443,993,0,2,1,1,60687,620848
12.88,1489,1025,165,2,1,1,60687,620956
13.13,43645962,993,0,2,1,1,60687,1442
13.71,1489,1027,0,2,1,1,60687,620924
14.71,1489,1027,165,2,1,1,60687,620924
15.35,1442,995,0,2,1,1,60687,620804
16.93,1496,1025,165,2,1,1,60687,620984
14.09,1488,1025,165,2,1,1,60687,620884
12.65,1488,1025,0,2,1,1,60687,620884
13.11,1436,997,165,2,1,1,60687,620696
12.9,1450,997,165,2,1,1,60687,620844
21.8,15238064,1007,0,2,1,1,60687,1454
14.7,15243568,1036,164,2,1,1,60687,1502
14.67,15243568,1036,164,2,1,1,60687,1502
23.81,497035948,1010,164,2,1,1,60687,15252528
12.89,497035948,1010,164,2,1,1,60687,15252528
12.93,505424596,1010,164,2,1,1,60687,1462
13.18,1460,1010,164,2,1,1,60687,632738
20.8,502628340,1009,164,2,1,1,60687,1461
20.9,1456,1009,0,2,1,1,60687,633133
14.69,1549,1073,0,2,1,1,60687,633545
20.7,1549,1073,0,2,1,1,60687,633545
21.03,1457,1009,164,2,1,1,60687,633229
13.26,43646058,1043,0,2,1,1,60687,15247472
13.37,43646250,1044,164,2,1,1,60687,15246960
13.18,43646442,1012,164,2,1,1,60687,15246448
13.79,43646634,1045,164,2,1,1,60687,15245936
13.64,43646826,1041,164,2,1,1,60687,15245360
18.27,43647018,1007,164,2,1,1,60687,1452
13,502715788,1103,0,2,1,1,60687,43647114
12.88,43647114,1043,164,2,1,1,60687,1503
25.81,43647114,1045,0,2,1,1,60687,1502
23.44,43647114,1045,164,2,1,1,60687,1502
18.28,43647114,1016,0,2,1,1,60687,1470
13.6,43647114,1016,164,2,1,1,60687,1471
13.82,502964268,1016,164,2,1,1,60687,43647114
12.4,502964268,1016,164,2,1,1,60687,43647114
13.72,502960116,1014,164,2,1,1,60687,43647114
13.27,43647114,1014,0,2,1,1,60687,1457
12.45,43647114,1014,164,2,1,1,60687,1457
12.98,43647114,1012,0,2,1,1,60687,1457
13.24,43647114,1046,0,2,1,1,60687,1501
12.94,43647114,1012,163,2,1,1,60687,1466
13.73,43647114,1012,164,2,1,1,60687,1466
13.56,43647114,1044,164,2,1,1,60687,1507
17.69,43647114,1048,0,2,1,1,60687,1508
13.08,43647114,1019,164,2,1,1,60687,1455
22.41,43647114,1016,164,2,1,1,60687,1469
14.41,43647114,1048,164,2,1,1,60687,1505
18.3,43647114,1045,0,2,1,1,60687,1507
14.12,43647114,1045,0,2,1,1,60687,1507
13.72,43647114,1017,164,2,1,1,60687,1452
13.94,43647114,1017,0,2,1,1,60687,1473
16.28,43647114,1017,0,2,1,1,60687,1464
20.09,43647114,1015,0,2,1,1,60687,1462
15.44,43647114,1013,0,2,1,1,60687,1445
12.85,43647114,1045,0,2,1,1,60687,1508
12.81,43647114,1013,0,2,1,1,60687,1455
16.01,43647114,1013,164,2,1,1,60687,1455
24.33,43647114,1013,0,2,1,1,60687,1449
13.18,43647114,1013,164,2,1,1,60687,1449
17.52,43647114,1007,0,2,1,1,60687,1452
13.81,43647114,1007,164,2,1,1,60687,1452
13.15,43647114,1037,0,2,1,1,60687,1506
13.15,43647114,1076,165,2,1,1,60687,1552
12.81,43647114,1076,164,2,1,1,60687,1552
19.42,43647114,1009,0,2,1,1,60687,1453
14.73,43647114,1039,165,2,1,1,60687,1499
13.09,43647114,1036,0,2,1,1,60687,1493
13.65,43647114,1036,0,2,1,1,60687,1493
12.94,43647114,1042,0,2,1,1,60687,1500
