FrameTime,RenderTime,NumberOfLight,SetPass,RendererInView,DrawCalls,Batches,Triangeles,Vertices,RenderTextureCount,Resolution
0.01642367,0.001757104,1,72,14,577,577,427560,325651,37,2564x1271
0.01661111,0.001410786,1,44,11,558,558,436228,303053,37,2564x1271
0.0165221,0.001842783,1,65,11,407,407,372036,278875,37,2564x1271
0.01656702,0.001583806,1,65,11,387,387,358738,267416,37,2564x1271
0.0169139,0.00140108,1,64,11,355,355,338394,250310,37,2564x1271
0.01621932,0.001533619,1,65,10,354,354,345268,263558,37,2564x1271
0.01677027,0.002038541,1,65,10,365,365,345528,261389,37,2564x1271
0.01703035,0.001277969,1,45,10,345,345,325884,239687,37,2564x1271
0.01589962,0.001487868,1,67,10,360,360,343032,259944,37,2564x1271
0.01656647,0.001422986,1,65,10,352,352,338888,257632,37,2564x1271
0.01656647,0.001375294,1,62,10,299,299,285940,223918,37,2564x1271
0.01695743,0.001484264,1,62,10,294,294,283060,222361,37,2564x1271
0.01617606,0.001266047,1,42,10,274,274,263416,200659,37,2564x1271
0.01683044,0.001477054,1,62,10,291,291,281500,221494,37,2564x1271
0.01630278,0.00152336,1,62,10,289,289,280476,220916,37,2564x1271
0.01670538,0.001580756,1,69,10,396,396,375520,295774,37,2564x1271
0.01700401,0.001559128,1,69,10,422,422,391232,306674,37,2564x1271
0.0160036,0.00160488,1,67,10,464,464,415144,322198,37,2564x1271
0.0165551,0.001419103,1,47,11,443,443,394988,300207,37,2564x1271
0.01656536,0.001599333,1,67,14,509,509,440858,337877,37,2564x1271
0.01688922,0.001761541,1,67,16,561,561,467752,353175,37,2564x1271
0.01624427,0.001830306,1,67,19,613,613,509652,377236,37,2564x1271
0.01656675,0.001980866,1,69,21,656,656,539718,394504,37,2564x1271
0.01656647,0.001841674,1,69,21,694,694,569818,412924,37,2564x1271
0.01664133,0.001596561,1,49,30,674,674,550174,391222,37,2564x1271
0.01699736,0.001943711,1,69,37,715,713,615934,441548,37,2564x1271
0.01606127,0.001879383,1,69,37,744,741,663778,475285,37,2564x1271
0.01694939,0.001848329,1,69,37,771,769,678310,483557,37,2564x1271
0.01700457,0.001975598,1,69,37,800,797,692624,491739,37,2564x1271
0.01600276,0.001878552,1,69,37,819,816,702564,497410,37,2564x1271
0.0163111,0.001721058,1,49,37,799,796,682920,475708,37,2564x1271
0.01669623,0.001951476,1,69,37,831,829,709140,501042,37,2564x1271
0.01643587,0.001963952,1,69,37,850,850,735208,516144,37,2564x1271
0.01658311,0.0021037,1,69,37,871,869,744800,521760,37,2564x1271
0.01698876,0.001919034,1,69,37,882,882,759350,530053,37,2564x1271
0.01612754,0.001801192,1,69,37,888,886,769228,535870,37,2564x1271
0.01691057,0.0017352,1,49,37,868,866,749584,514168,37,2564x1271
0.01622348,0.001918757,1,67,37,894,891,771942,537530,37,2564x1271
0.01677443,0.001942602,1,67,37,902,897,779130,543393,37,2564x1271
0.01635879,0.001960902,1,67,37,905,903,798248,554289,37,2564x1271
0.0166319,0.001955358,1,67,37,914,909,809262,560934,37,2564x1271
0.01650075,0.001985026,1,67,37,918,915,812456,562633,37,2564x1271
0.01656675,0.001726881,1,47,37,898,896,793308,541095,37,2564x1271
0.01694079,0.001863024,1,67,37,917,917,806718,556333,37,2564x1271
0.01700567,0.00186857,1,67,37,919,916,806190,556169,37,2564x1271
0.0160011,0.001600997,1,67,37,926,921,808718,557739,37,2564x1271
0.01631886,0.00189602,1,67,37,927,924,810238,558481,37,2564x1271
0.01668875,0.00172799,1,47,37,908,905,791106,537068,37,2564x1271
0.01644474,0.00185526,1,67,37,929,927,819708,563884,37,2564x1271
0.0165673,0.00193678,1,67,37,928,926,819228,563595,37,2564x1271
0.01700207,0.001925966,1,67,37,930,928,820252,564173,37,2564x1271
