FrameTime,RenderTime,NumberOfLight,SetPass,RendererInView,DrawCalls,Batches,Triangeles,Vertices,RenderTextureCount,Resolution
0.01675973,0.002001662,1,60,35,921,916,770472,514845,37,2564x1271
0.01637376,0.001985026,1,47,35,925,921,778882,551336,37,2564x1271
0.01656675,0.002252044,1,76,35,954,952,818514,594879,37,2564x1271
0.01656675,0.002250657,1,76,35,966,964,824122,598058,37,2564x1271
0.01656675,0.002337445,1,76,35,971,969,826666,599628,37,2564x1271
0.01656675,0.002143074,1,76,35,980,974,829154,601198,37,2564x1271
0.01739941,0.00220962,1,76,35,987,981,832714,603221,37,2564x1271
0.01601053,0.001961457,1,50,35,961,955,819686,581025,37,2564x1271
0.01700263,0.002150006,1,76,35,987,981,832666,603221,37,2564x1271
0.01585387,0.002126715,1,76,35,987,985,834690,604252,37,2564x1271
0.01656675,0.002196866,1,76,35,992,986,835194,604666,37,2564x1271
0.01659087,0.002158047,1,76,35,994,988,836202,605244,37,2564x1271
0.01700318,0.002154165,1,76,35,992,987,835690,604955,37,2564x1271
0.01610591,0.002009426,1,50,35,966,961,822662,582759,37,2564x1271
0.01690336,0.002191597,1,75,35,992,986,835366,604775,37,2564x1271
0.01623013,0.002165256,1,74,35,989,986,835546,604759,37,2564x1271
0.01677609,0.002106751,1,74,35,988,988,836562,605212,37,2564x1271
0.01635768,0.002053791,1,72,35,984,984,835238,604454,37,2564x1271
0.01665021,0.002064882,1,72,35,989,986,836262,605157,37,2564x1271
0.01648245,0.00200083,1,49,35,966,963,823696,583231,37,2564x1271
0.01656702,0.00213226,1,72,35,985,983,835254,604579,37,2564x1271
0.01696242,0.002086786,1,72,35,985,980,833734,603837,37,2564x1271
0.01617079,0.002116732,1,72,35,987,981,834238,604126,37,2564x1271
0.01684375,0.002156383,1,72,35,984,978,832718,603259,37,2564x1271
0.01628975,0.002278662,1,72,35,982,976,831710,602681,37,2564x1271
0.01671647,0.001966448,1,49,35,959,953,819144,580755,37,2564x1271
0.01641674,0.002106751,1,72,35,981,975,831198,602392,37,2564x1271
0.01660778,0.002151115,1,72,35,980,974,830678,602103,37,2564x1271
0.01698765,0.002175793,1,72,35,978,973,814408,586470,37,2564x1271
0.0161048,0.002126715,1,72,35,975,970,812888,585478,37,2564x1271
0.01656647,0.002123941,1,72,35,973,968,811880,585025,37,2564x1271
0.01656675,0.001957852,1,49,35,950,945,799314,563099,37,2564x1271
0.01656647,0.00212311,1,72,35,972,966,810872,584447,37,2564x1271
0.01656675,0.002116732,1,72,35,972,967,811376,584611,37,2564x1271
0.01665104,0.002114237,1,72,35,967,964,809856,583744,37,2564x1271
0.01648273,0.002168306,1,72,35,965,963,800072,578175,37,2564x1271
0.01656647,0.00199168,1,49,35,942,940,787506,556249,37,2564x1271
0.0169688,0.002071537,1,72,35,959,959,798048,576894,37,2564x1271
0.01616469,0.002228752,1,72,35,963,959,798048,577019,37,2564x1271
0.01683654,0.002227921,1,72,35,963,959,798048,577019,37,2564x1271
0.0162964,0.002414806,1,72,35,962,958,797544,576730,37,2564x1271
0.01671065,0.002297517,1,72,35,962,958,797544,576730,37,2564x1271
0.01642284,0.001960071,1,49,35,939,935,784978,554804,37,2564x1271
0.01658505,0.002097323,1,72,35,962,958,797544,576730,37,2564x1271
0.0170029,0.002151669,1,72,35,961,957,797032,576441,37,2564x1271
0.01611173,0.002225702,1,72,35,961,957,797032,576441,37,2564x1271
0.01656702,0.002109247,1,72,35,958,954,795496,575574,37,2564x1271
0.01656647,0.002102869,1,72,35,956,954,795496,575449,37,2564x1271
0.01677082,0.002001385,1,49,35,933,931,782930,553523,37,2564x1271
0.01636239,0.002174129,1,72,35,954,952,794472,574871,37,2564x1271
0.01664411,0.002093996,1,72,35,955,952,794472,574996,37,2564x1271
0.01648911,0.00218217,1,72,35,953,951,793968,574582,37,2564x1271
0.01656702,0.002126715,1,72,35,950,950,793472,574293,37,2564x1271
0.01695493,0.002227643,1,72,35,951,949,792960,574129,37,2564x1271
0.01700457,0.001968667,1,49,35,928,926,780394,552203,37,2564x1271
