FrameTime,RenderTime,NumberOfLight,SetPass,RendererInView,DrawCalls,Batches,Triangeles,Vertices,RenderTextureCount,Resolution
0.02,0.01721308,33,334,0,529,529,333787,253654,2,1983x803
0.02,0.01721308,33,334,0,529,529,333787,253654,2,1983x803
0.2620919,0.01783556,33,334,331,529,529,333787,253654,40,2564x1271
0.03390349,0.0882434,33,488,346,775,463,378473,312945,40,2564x1271
0.01658283,0.007818657,33,472,346,755,438,393239,306177,40,2564x1271
0.01700595,0.005783998,33,473,346,744,442,396711,308710,40,2564x1271
0.01611118,0.003914319,33,473,346,750,442,398247,309850,40,2564x1271
0.01656647,0.003755717,33,473,346,758,442,400051,311020,40,2564x1271
0.01656702,0.003764035,33,470,347,736,439,371201,292991,40,2564x1271
0.01656675,0.003899624,33,472,347,739,441,373037,294603,40,2564x1271
0.01656647,0.003807013,33,475,347,741,444,375335,296321,40,2564x1271
0.01664244,0.003813945,33,483,347,751,445,377005,297455,40,2564x1271
0.01700346,0.004011921,33,478,347,745,449,378595,298607,40,2564x1271
0.01605406,0.00391016,33,480,347,744,448,380601,300059,40,2564x1271
0.01695299,0.00397227,33,480,348,752,448,381577,298993,40,2564x1271
0.01618022,0.003686121,33,480,347,742,444,382101,299870,40,2564x1271
0.01682739,0.004129486,33,480,343,755,446,383723,300878,40,2564x1271
0.01700457,0.00377069,33,469,340,724,433,384403,300766,40,2564x1271
0.0160036,0.003739358,33,462,336,731,431,354969,282560,40,2564x1271
0.01643116,0.003628724,33,440,336,700,411,353801,280690,40,2564x1271
0.01657867,0.004104808,33,445,324,679,413,355705,281943,40,2564x1271
0.01655482,0.003775681,33,435,309,692,406,353109,280339,40,2564x1271
0.01656647,0.003518367,33,419,305,674,398,349205,277873,40,2564x1271
0.01688728,0.003694993,33,407,300,663,390,351193,279057,40,2564x1271
0.01700429,0.003862746,33,397,299,632,381,259011,221725,40,2564x1271
0.01580895,0.003431302,33,395,298,628,378,260151,222403,40,2564x1271
0.01719838,0.004420904,33,395,298,627,377,262421,223933,40,2564x1271
0.01602051,0.003694438,33,395,298,627,377,263905,225007,40,2564x1271
0.01648051,0.004049076,33,397,298,640,377,265275,225951,40,2564x1271
0.01656702,0.00342243,33,396,299,639,376,267273,227353,40,2564x1271
0.01656647,0.003470121,33,397,298,627,377,268795,228513,40,2564x1271
0.01738388,0.003821432,33,394,297,639,376,270039,229234,40,2564x1271
0.01574961,0.003914597,33,396,296,625,376,271903,230495,40,2564x1271
0.01656647,0.003604601,33,393,292,637,375,273301,231673,40,2564x1271
0.01669679,0.003879105,33,391,291,629,375,274893,232722,40,2564x1271
0.01643643,0.00377374,33,392,290,635,375,276449,233749,40,2564x1271
0.01657534,0.003708025,33,384,285,624,367,277549,233949,40,2564x1271
0.01655815,0.00391321,33,375,278,618,360,275911,232219,40,2564x1271
0.01656702,0.003513654,33,361,278,602,352,184813,174702,40,2564x1271
0.01688534,0.00364952,33,361,274,591,352,186543,175806,40,2564x1271
