FrameTime,RenderTime,NumberOfLight,SetPass,RendererInView,DrawCalls,Batches,Triangeles,Vertices,RenderTextureCount,Resolution
0.02,0.01664216,33,334,0,529,529,333787,253654,2,1983x803
0.02,0.01664216,33,334,0,529,529,333787,253654,2,1983x803
0.3068785,0.001729377,33,334,331,529,529,333787,253654,40,2564x1271
0.04787048,0.1133314,33,487,347,774,461,378301,312005,40,2564x1271
0.01677248,0.0246929,33,477,346,743,441,396171,306967,40,2564x1271
0.01699542,0.008502144,33,475,348,748,446,401281,310641,40,2564x1271
0.0160036,0.006482459,33,477,347,764,447,402955,312109,40,2564x1271
0.01649493,0.004130318,33,477,347,758,448,405981,314589,40,2564x1271
0.01656952,0.002715928,33,478,347,765,448,407849,315899,40,2564x1271
0.01656453,0.003026479,33,478,347,764,448,409405,317049,40,2564x1271
0.01656619,0.002876749,33,479,347,761,447,411275,318381,40,2564x1271
0.01684014,0.00374823,33,479,350,750,447,412835,319333,40,2564x1271
0.01629335,0.004015802,33,480,349,755,448,414939,322492,40,2564x1271
0.0166954,0.003768749,33,483,351,753,444,416699,323715,40,2564x1271
0.01643753,0.003334533,33,488,351,769,451,418925,325412,40,2564x1271
0.01657091,0.003976152,33,486,351,757,451,420693,326851,40,2564x1271
0.01700401,0.003765421,33,487,351,758,451,422497,328131,40,2564x1271
0.0161256,0.003966725,33,487,351,757,450,424571,329683,40,2564x1271
0.01688561,0.003838345,33,478,351,753,443,425573,330118,40,2564x1271
0.01700068,0.003867737,33,479,351,762,443,427681,331771,40,2564x1271
0.01600276,0.004013307,33,479,352,759,442,429597,333213,40,2564x1271
0.01637764,0.004102036,33,483,353,760,443,431189,334515,40,2564x1271
0.01663163,0.003904338,33,485,350,762,444,433117,335976,40,2564x1271
0.01650159,0.003968388,33,476,350,746,438,434887,337293,40,2564x1271
0.01656702,0.004064049,33,477,350,749,439,437371,339032,40,2564x1271
0.01656675,0.008263963,33,476,351,748,439,439391,340547,40,2564x1271
0.01656647,0.005984469,33,477,351,756,440,440851,341648,40,2564x1271
0.01656647,0.006024952,33,479,352,751,441,443007,343249,40,2564x1271
0.01726465,0.004001385,33,481,352,763,442,444955,344694,40,2564x1271
0.015995,0.004175791,33,479,353,744,440,446009,345545,40,2564x1271
0.01644114,0.005145984,33,486,353,752,441,448253,347889,40,2564x1271
0.0165856,0.004869815,33,493,352,762,451,451255,350325,40,2564x1271
0.01698266,0.004980449,33,492,352,766,451,452805,351528,40,2564x1271
0.01613059,0.004691804,33,489,352,753,450,424417,334127,40,2564x1271
0.01689254,0.004171355,33,492,352,761,450,426697,335854,40,2564x1271
0.01624067,0.004275611,33,491,352,761,450,427953,336672,40,2564x1271
0.01675002,0.004062662,33,492,352,762,450,429931,338054,40,2564x1271
0.01702508,0.004303338,33,490,352,761,451,431999,339362,40,2564x1271
0.01598225,0.00434493,33,490,351,750,450,433687,340595,40,2564x1271
0.01700346,0.004352972,33,484,351,756,445,435901,342158,40,2564x1271
0.01607264,0.004524883,33,483,350,745,445,437737,343239,40,2564x1271
0.01656675,0.004883957,33,477,352,751,440,438375,341247,40,2564x1271
0.01737085,0.003958961,33,402,352,622,321,434551,334227,40,2564x1271
0.01601413,0.003264659,33,404,352,639,319,465837,353986,40,2564x1271
0.01700651,0.003111048,33,407,353,639,321,465997,354243,40,2564x1271
0.01600138,0.00324719,33,409,353,624,320,466407,354674,40,2564x1271
0.01644169,0.003254401,33,407,353,624,321,467333,355612,40,2564x1271
0.01656869,0.003153748,33,409,353,624,321,467313,355580,40,2564x1271
0.01656397,0.003047551,33,406,352,625,321,467563,355845,40,2564x1271
0.01656702,0.00314543,33,407,352,637,321,467587,355863,40,2564x1271
0.01656619,0.003267155,33,408,351,627,321,468101,356311,40,2564x1271
0.01731789,0.003191458,33,406,351,627,320,437389,337090,40,2564x1271
0.01600415,0.003029251,33,405,350,617,320,437679,337359,40,2564x1271
0.01700207,0.002929154,33,405,346,615,318,437999,337616,40,2564x1271
0.0160047,0.003071951,33,403,337,619,318,438165,337893,40,2564x1271
0.01700484,0.003107444,33,387,333,599,306,436257,336137,40,2564x1271
0.01606626,0.003009842,33,382,308,580,301,403413,314837,40,2564x1271
0.01656702,0.003097461,33,360,300,574,290,393629,308139,40,2564x1271
0.01656675,0.003025647,33,347,290,547,282,391987,307037,40,2564x1271
0.01681324,0.002579507,33,327,288,533,266,297449,245633,40,2564x1271
0.01632191,0.002831552,33,325,284,522,266,297665,246479,40,2564x1271
0.01668847,0.00277887,33,322,280,524,265,297895,246518,40,2564x1271
0.01644308,0.002768056,33,317,278,520,260,296087,244829,40,2564x1271
0.01658532,0.002606403,33,313,274,520,257,204315,187382,40,2564x1271
0.01654761,0.002736724,33,310,272,512,256,202669,185748,40,2564x1271
0.01743629,0.002838762,33,307,273,510,253,202823,185812,40,2564x1271
0.01602633,0.00271371,33,303,272,499,250,202401,183574,40,2564x1271
0.01623762,0.002715096,33,302,269,490,250,202389,183365,40,2564x1271
0.01656647,0.002463329,33,300,269,487,248,202001,182611,40,2564x1271
0.01720365,0.002625536,33,301,269,487,249,201973,182560,40,2564x1271
0.0159853,0.00262304,33,302,269,495,250,202309,182810,40,2564x1271
0.01651101,0.002677664,33,302,270,495,250,202441,182817,40,2564x1271
0.01656675,0.002607236,33,301,269,505,249,202039,181646,40,2564x1271
0.01693469,0.00274421,33,299,269,507,247,201967,181520,40,2564x1271
0.01619852,0.002644391,33,298,269,506,246,202345,181756,40,2564x1271
0.01656675,0.002647718,33,300,268,511,247,202787,182119,40,2564x1271
0.01656675,0.002938027,33,298,268,511,246,203041,182833,40,2564x1271
0.01668154,0.00253348,33,295,269,507,242,202791,182483,40,2564x1271
0.01700235,0.002586163,33,298,268,508,244,203461,183432,40,2564x1271
0.01601635,0.002674059,33,299,265,496,246,204605,186662,40,2564x1271
0.01656702,0.002703451,33,295,261,486,244,204203,186295,40,2564x1271
0.01656591,0.002835712,33,287,260,476,241,203969,186040,40,2564x1271
0.01686676,0.002192707,33,272,258,466,232,199875,175243,40,2564x1271
0.01627006,0.002556217,33,272,257,462,231,199605,174960,40,2564x1271
0.0167381,0.002255648,33,273,254,464,230,198787,174045,40,2564x1271
0.01639206,0.002603076,33,272,251,465,230,196601,172099,40,2564x1271
0.01663523,0.002178288,33,266,249,465,229,195121,171102,40,2564x1271
0.01649826,0.002584499,33,266,241,467,231,194760,170793,40,2564x1271
0.01656619,0.002472479,33,265,217,441,230,191792,168234,40,2564x1271
0.01656675,0.002765838,33,255,198,393,214,179709,155629,40,2564x1271
0.01656675,0.002048245,33,243,192,385,211,162196,141292,40,2564x1271
0.01680021,0.00225648,33,233,175,373,204,133562,116985,40,2564x1271
0.01633328,0.002067378,33,224,148,346,192,127851,111392,40,2564x1271
