5.76,56170020,864,0,278,0,1,17083,2609328
9.75,56170020,861,0,278,0,1,17083,1111
7.63,56170020,861,0,278,0,1,17083,1111
6.62,56170020,857,0,278,0,1,17083,1105
11.14,56170020,857,0,278,0,1,17083,1252
9.83,56170020,857,0,278,0,1,17083,1252
6.46,56170020,856,166,278,0,1,17083,1249
6.67,56170020,856,0,278,0,1,17083,1252
6.56,56170020,856,0,278,0,1,17083,1250
6.54,56170020,856,166,278,0,1,17083,1250
6.58,56170020,856,165,278,0,1,17083,1252
6.67,56170020,856,164,278,0,1,17083,1247
6.57,56170020,894,0,278,0,1,17083,1309
6.62,56170020,866,0,278,0,1,17083,2609744
9.88,56170020,853,155,278,0,1,17083,2611152
6.81,56170020,836,157,278,0,1,17083,2614096
10.1,56170020,838,151,278,0,1,17083,2619088
6.64,56170020,821,0,278,0,1,17083,2623056
10.24,56170020,817,128,278,0,1,17083,2632272
6.52,56170020,786,120,278,0,1,17083,2637392
7.75,56170020,724,106,278,0,1,17083,2639440
6.06,56170020,648,0,278,0,1,17083,2642000
6.05,56170020,563,100,278,0,1,17083,952
6.04,56170020,484,0,278,0,1,17083,874
6,56170020,481,0,278,0,1,17083,873
5.99,56170020,523,99,278,0,1,17083,911
6.02,56170020,523,0,278,0,1,17083,913
5.84,56170020,519,0,278,0,1,17083,908
5.94,56170020,473,98,278,0,1,17083,865
7.74,56170020,470,0,278,0,1,17083,864
5.94,56170020,528,0,278,0,1,17083,936
5.83,56170020,507,0,278,0,1,17083,910
11.37,56170020,474,99,278,0,1,17083,860
5.74,56170020,474,0,278,0,1,17083,861
5.7,56170020,474,0,278,0,1,17083,861
6.07,56170020,530,100,278,0,1,17083,935
5.66,56170020,514,0,278,0,1,17083,920
5.77,56170020,477,100,278,0,1,17083,865
5.75,56170020,477,100,278,0,1,17083,865
5.66,56170020,477,100,278,0,1,17083,864
5.85,56170020,477,0,278,0,1,17083,865
6.5,56170020,477,0,278,0,1,17083,865
5.76,56170020,477,100,278,0,1,17083,865
5.78,56170020,477,0,278,0,1,17083,864
5.68,56170020,477,100,278,0,1,17083,866
9,56170020,477,0,278,0,1,17083,866
5.81,56170020,477,98,278,0,1,17083,864
6.04,56170020,572,91,278,0,1,17083,959
5.98,56169924,561,0,278,0,1,17083,950
6.41,56169780,502,71,278,0,1,17083,887
5.54,56169636,461,0,278,0,1,17083,846
5.68,56169492,391,0,278,0,1,17083,772
5.87,56169348,408,0,278,0,1,17083,790
5.95,56169300,470,0,278,0,1,17083,853
5.88,56169300,465,0,278,0,1,17083,2644304
5.72,56169300,467,0,278,0,1,17083,2648912
10.11,56169108,457,0,278,0,1,17083,2649424
5.53,56168724,455,0,278,0,1,17083,838
5.64,56168724,455,0,278,0,1,17083,838
5.47,56168532,451,0,278,0,1,17083,2649936
5.68,56168340,451,84,278,0,1,17083,831
5.61,56168340,451,84,278,0,1,17083,831
5.56,56168340,451,0,278,0,1,17083,831
5.49,56168340,444,0,278,0,1,17083,828
8.79,56168340,444,83,278,0,1,17083,828
5.53,56168340,444,83,278,0,1,17083,828
5.52,56168340,444,83,278,0,1,17083,828
5.61,56168340,444,0,278,0,1,17083,829
5.49,56168340,444,0,278,0,1,17083,829
5.41,56168340,441,82,278,0,1,17083,826
8.57,56168340,441,82,278,0,1,17083,826
9.01,56168340,441,0,278,0,1,17083,826
5.59,56168340,441,82,278,0,1,17083,2650960
5.67,56168340,441,0,278,0,1,17083,2650960
5.39,56168340,441,0,278,0,1,17083,2651984
6.37,56168340,440,0,278,0,1,17083,825
8.71,56168340,440,80,278,0,1,17083,825
8.49,56168340,439,0,278,0,1,17083,823
8.68,56168340,439,80,278,0,1,17083,823
10.53,56168340,439,0,278,0,1,17083,824
8.78,56168340,439,80,278,0,1,17083,824
9.67,56168340,439,0,278,0,1,17083,824
5.36,56168340,439,0,278,0,1,17083,823
5.7,56168340,439,0,278,0,1,17083,822
5.62,56168340,438,73,278,0,1,17083,824
9.84,56168340,430,70,278,0,1,17083,814
5.49,56168340,374,69,278,0,1,17083,757
5.23,56168340,374,68,278,0,1,17083,757
5.25,56168340,371,0,278,0,1,17083,756
5.17,56168340,364,0,278,0,1,17083,747
5.35,56168340,364,68,278,0,1,17083,747
5.35,56168340,364,0,278,0,1,17083,747
5.4,56168340,364,0,278,0,1,17083,748
5.32,56168340,364,0,278,0,1,17083,747
8,56168340,364,68,278,0,1,17083,747
8.33,56168340,364,68,278,0,1,17083,747
8.25,56168340,364,68,278,0,1,17083,747
8.26,56168340,364,68,278,0,1,17083,747
8.44,56168340,364,0,278,0,1,17083,748
8.31,56168340,364,67,278,0,1,17083,748
8.24,56168340,361,67,278,0,1,17083,745
8.46,56168340,361,0,278,0,1,17083,744
8.4,56168340,361,0,278,0,1,17083,745
8.37,56168340,361,0,278,0,1,17083,745
7.14,56168148,361,67,278,0,1,17083,746
5.13,56167764,361,0,278,0,1,17083,746
5.21,56167380,361,67,278,0,1,17083,745
5.19,56166996,361,67,278,0,1,17083,745
5.3,56166612,361,67,278,0,1,17083,745
5.18,56166420,361,0,278,0,1,17083,745
5.11,56166420,361,67,278,0,1,17083,746
5.26,56166420,361,0,278,0,1,17083,745
5.28,56166420,361,0,278,0,1,17083,746
5.26,56166420,361,0,278,0,1,17083,745
5.18,56166420,361,0,278,0,1,17083,746
5.31,56166420,361,67,278,0,1,17083,746
5.33,56166420,361,0,278,0,1,17083,745
5.23,56166420,361,67,278,0,1,17083,745
5.11,56166420,361,67,278,0,1,17083,745
5.27,56166420,361,2,278,0,1,17083,745
6.07,56166420,361,0,278,0,1,17083,745
9.38,56167156,5.981,0,1,0,1,17083,2651840
8.05,56167156,5.981,68,1,0,1,17083,2651840
5.58,56167252,375,0,863,0,1,17083,2657584
7.24,56167348,375,0,799,0,1,17083,2663328
5.68,56167540,378,0,1000,0,1,17083,2671056
5.79,56167636,378,67,860,0,1,17083,2673104
5.86,56167540,4.208,0,2,0,2,17083,2679312
5.79,56167540,4.208,0,2,0,2,17083,2679312
5.62,56167444,387,66,862,0,2,17083,2683728
5.82,56167252,377,0,937,0,1,17083,2687952
5.67,56167252,377,0,937,0,1,17083,2687952
5.4,56167156,378,66,808,0,1,17083,779
5.65,56167156,378,0,908,0,1,17083,779
5.84,56167156,378,66,858,0,2,17083,781
5.91,56167156,5.961,0,3,0,2,17083,2690384
6.05,56167156,385,0,821,0,2,17083,2693520
5.84,56167252,386,0,773,0,2,17083,2697168
5.96,56167348,386,1,1275,0,1,17083,2699536
5.91,56167444,386,0,888,0,1,17083,2700112
5.67,56167540,386,66,727,0,1,17083,2700624
5.93,56167636,386,66,721,0,1,17083,2701136
5.47,56167636,383,0,692,0,1,17083,785
5.83,56167540,378,0,856,0,1,17083,780
6.56,56167444,377,0,889,0,1,17083,778
5.81,56167348,377,0,830,0,1,17083,779
5.77,56167252,376,66,869,0,1,17083,777
5.52,56167156,376,0,880,0,1,17083,779
10.43,56167156,373,66,709,0,1,17083,774
5.6,56167156,373,66,709,0,1,17083,774
5.32,56166964,373,0,702,0,1,17083,774
5.6,56166580,373,66,1043,0,1,17083,775
7.96,56166580,373,66,1043,0,1,17083,775
5.38,56166388,373,0,936,0,1,17083,774
5.52,56166196,373,66,948,0,1,17083,774
5.38,56166196,371,66,1475,0,1,17083,772
5.67,56166196,370,66,1057,0,1,17083,772
5.55,56166196,370,0,1057,0,1,17083,772
5.35,56166196,369,0,963,0,1,17083,770
5.52,56166196,369,0,1198,0,1,17083,770
5.4,56166196,369,0,1198,0,1,17083,770
5.39,56166196,369,2,1038,0,1,17083,770
5.49,56166196,369,66,974,0,1,17083,770
5.91,56166196,369,0,1087,0,1,17083,770
5.74,56166932,6.279,66,4,0,1,17083,791
5.72,56167028,382,66,845,0,1,17083,790
5.62,56167124,382,66,836,0,1,17083,790
5.82,56167220,381,0,851,0,1,17083,2701136
5.66,56167316,386,66,845,0,1,17083,2702544
5.7,56167412,385,66,830,0,1,17083,792
6.09,56167316,386,0,845,0,2,17083,794
5.79,56167220,5.615,66,5,0,2,17083,2707792
5.91,56167124,394,0,967,0,2,17083,2710032
7.68,56166932,392,65,1106,0,1,17083,2713808
5.81,56166932,392,64,1106,0,1,17083,2713808
5.71,56166932,391,0,953,0,1,17083,800
5.55,56166932,388,0,930,0,1,17083,796
6.15,56166932,389,65,984,0,2,17083,798
5.91,56166932,403,0,986,0,2,17083,2717968
6.11,56167028,404,0,859,0,2,17083,2721360
8.47,56167028,404,64,859,0,2,17083,2721360
5.89,56166852,397,66,997,0,1,17083,807
5.84,56166948,402,66,1094,0,2,17083,811
5.86,56166948,402,68,1094,0,2,17083,811
5.94,56167044,396,74,959,0,2,17083,806
6.31,56167044,405,0,896,0,2,17083,815
5.95,56166948,9.542,77,7,0,2,17083,2727376
12.29,56166484,384,82,797,0,2,17083,784
9.06,56166388,393,83,894,0,1,17083,790
8.71,56166292,406,0,974,0,1,17083,805
8.95,56166196,413,87,1198,0,2,17083,813
9.09,56166196,413,83,1198,0,2,17083,813
7.45,56166196,418,79,278,0,2,17083,818
7.48,56166196,401,82,985,0,1,17083,803
7.97,56166196,401,0,985,0,1,17083,803
9.56,56166196,452,82,1312,0,1,17083,2729936
9.7,56166196,452,0,1312,0,1,17083,2729936
9.56,56166292,453,0,1111,0,2,17083,858
9.78,56166484,443,77,1179,0,2,17083,845
9.77,56166580,441,0,1548,0,2,17083,842
9.21,56166580,441,70,1548,0,2,17083,842
6.81,56166676,428,0,1126,0,1,17083,834
6.41,56166676,428,0,1126,0,1,17083,834
7,56166580,425,68,909,0,1,17083,2732240
9.14,56166388,422,68,1085,0,2,17083,826
9.28,56166292,422,0,1162,0,2,17083,826
9.17,56166196,422,70,971,0,2,17083,827
7.17,56166196,422,71,1012,0,2,17083,826
9.83,56166196,422,0,1012,0,2,17083,826
8.46,56166196,5.259,0,3,0,1,17083,838
7.19,56166196,420,71,1009,0,1,17083,826
6.27,56166196,420,73,1009,0,1,17083,826
5.95,56166196,425,0,877,0,2,17083,2735440
6.81,56166196,385,77,1059,0,2,17083,793
9.51,56166292,394,0,1165,0,2,17083,803
13.06,56166388,0.44,94,4,0,1,17083,958
8.02,56166388,0.44,0,4,0,1,17083,958
6.75,56166676,548,0,736,0,1,17083,2735952
7.03,56167156,687,0,785,0,2,17083,2737360
7.02,56167828,728,0,278,0,2,17083,2738384
9.59,56168308,835,152,278,0,2,17083,2738736
7.01,56168788,813,0,278,0,1,17083,2738960
6.92,56169076,819,0,278,0,1,17083,1225
7.25,56169172,825,0,278,0,1,17083,1226
7.14,56169076,886,155,278,0,2,17083,1312
6.91,56169076,840,160,278,0,2,17083,1247
7.77,56169076,840,0,278,0,2,17083,1250
7.22,56169076,833,157,278,0,1,17083,1238
7.05,56169076,833,154,278,0,1,17083,1238
6.77,56169172,830,0,278,0,2,17083,1235
8.21,56169268,820,0,278,0,2,17083,1226
6.99,56169364,820,150,278,0,2,17083,2738992
6.99,56169460,815,0,278,0,2,17083,2739024
6.98,56169556,804,145,278,0,1,17083,1214
6.87,56169460,790,0,278,0,1,17083,1195
6.85,56169460,790,0,278,0,1,17083,1195
6.59,56169364,785,141,278,0,2,17083,1192
6.93,56169268,783,0,278,0,2,17083,1191
6.79,56169076,776,140,278,0,1,17083,1180
10.68,56169076,776,0,278,0,1,17083,1180
6.56,56169076,775,0,278,0,1,17083,1183
10.78,56169076,775,0,278,0,2,17083,1184
6.95,56169076,774,147,278,0,2,17083,1187
7.1,56169076,774,148,278,0,2,17083,1187
6.9,56169172,820,0,278,0,2,17083,1247
8.2,56169268,787,153,278,0,1,17083,1189
7.41,56169364,802,0,278,0,1,17083,1205
7.45,56169508,0.366,203,1,0,2,17083,2734448
7.81,56169748,895,0,868,0,2,17083,2731984
12.29,56170036,952,175,1090,0,1,17083,2735504
7.76,56170180,956,172,981,0,1,17083,1372
