Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
3.32,11.23,11.08,4.89,11.18,0,41110908,89,0,231,not valid frame,not valid frame,177970,440
3.33,19.41,12.28,4.82,11.18,0,41110908,90,0,231,not valid frame,not valid frame,177970,438
3.35,11.36,18.72,4.8,19.47,0,41110908,90,47,231,not valid frame,not valid frame,177970,438
3.36,11.48,10.95,4.76,11.37,0,41110908,88,0,231,not valid frame,not valid frame,177970,434
3.37,11.37,11.6,4.78,11.48,0,41110908,88,47,231,not valid frame,not valid frame,177970,436
3.38,13.14,11.28,4.67,11.38,0,41110908,88,47,231,not valid frame,not valid frame,177970,435
3.39,11.08,13.18,9.03,13.24,0,41110908,88,0,231,not valid frame,not valid frame,177970,435
3.4,11.56,11,5.36,10.94,0,41110908,88,0,231,not valid frame,not valid frame,177970,435
3.42,10.98,11.53,5.11,11.6,0,41110908,88,47,231,not valid frame,not valid frame,177970,435
3.43,11.17,10.92,4.81,11.02,0,41110908,88,0,231,not valid frame,not valid frame,177970,436
3.44,11.34,11.27,4.65,11.14,0,41110908,88,47,231,not valid frame,not valid frame,177970,434
3.45,19.27,12.14,4.84,11.27,0,41110908,88,0,231,not valid frame,not valid frame,177970,434
3.47,11.71,18.91,4.29,19.21,0,41110908,88,47,231,not valid frame,not valid frame,177970,434
3.48,11.21,11.24,3.19,11.52,0,41110908,88,0,231,not valid frame,not valid frame,177970,436
3.49,11.4,11.2,3.27,11.22,0,41110908,88,0,231,not valid frame,not valid frame,177970,435
3.5,11.4,11.61,3.34,11.38,0,41110908,88,0,231,not valid frame,not valid frame,177970,434
3.51,11.52,11.14,3.23,11.52,0,41110908,88,0,231,not valid frame,not valid frame,177970,435
3.53,12.05,11.7,3.29,11.52,0,41110908,88,47,231,not valid frame,not valid frame,177970,435
3.54,12.09,11.98,3.46,12.02,0,41110908,88,47,231,not valid frame,not valid frame,177970,436
3.55,11.98,12.15,3.99,12.11,0,41110908,88,0,231,not valid frame,not valid frame,177970,434
3.56,13.3,11.99,3.32,11.93,0,41110908,88,45,231,not valid frame,not valid frame,177970,434
3.58,11.42,13.3,3.35,13.4,0,41110908,88,0,231,not valid frame,not valid frame,177970,435
3.59,11.11,11.2,3.99,11.31,0,41110908,81,42,231,not valid frame,not valid frame,173878,426
3.6,13.04,13.03,5.89,12.64,0,41110908,77,1,231,not valid frame,not valid frame,173878,423
