Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
1.08,18.28,15.11,4.61,14.34,0,396,30,0,237,not valid frame,1,14878,30182
1.1,11.43,17.68,4.5,18.28,0,396,30,14,237,not valid frame,1,14878,30182
1.11,11.2,11.25,4.38,11.37,0,396,30,0,237,not valid frame,1,14878,30182
1.13,11.57,11.35,4.63,11.23,0,396,30,14,237,not valid frame,1,14878,30182
1.14,11.71,11.46,4.64,11.6,0,396,30,14,237,not valid frame,1,14878,30170
1.15,11.46,11.71,4.6,11.65,0,396,30,0,237,not valid frame,1,14878,30170
1.16,11.45,11.63,4.69,11.85,0,396,30,0,237,not valid frame,1,14878,30170
1.17,11.98,11.36,4.63,11.14,0,396,30,0,237,not valid frame,1,14878,30170
1.18,11.27,11.89,8.55,11.93,0,396,30,14,237,not valid frame,1,14878,30170
1.2,13.3,11.36,4.45,11.27,0,397,30,0,237,not valid frame,1,14878,30182
1.21,19.03,13.97,4.51,13.31,0,396,30,0,237,not valid frame,1,14878,30170
1.23,19.1,19.31,4.61,19.25,0,396,30,0,237,not valid frame,1,14878,30170
1.25,14.34,18.85,4.49,18.79,0,396,30,0,237,not valid frame,1,14878,30170
1.26,11.22,13.6,4.55,14.33,0,396,30,14,237,not valid frame,1,14878,30170
1.27,22.37,11.38,4.56,11.34,0,396,30,0,237,not valid frame,1,14878,30170
1.29,18.73,23.16,8.19,22.26,0,396,30,0,237,not valid frame,1,14878,30170
1.31,11.18,17.66,4.57,18.78,0,396,30,14,237,not valid frame,1,14878,30170
1.32,11.83,11.33,4.57,11.2,0,396,30,0,237,not valid frame,1,14878,30170
1.34,11.5,11.75,4.76,11.89,0,396,30,0,237,not valid frame,1,14878,30170
1.35,11.37,11.51,4.52,11.44,0,396,30,14,237,not valid frame,1,14878,30170
1.36,11.3,11.45,4.67,11.41,0,396,30,14,237,not valid frame,1,14878,30170
1.37,11.82,11.18,4.54,11.28,0,396,30,14,237,not valid frame,1,14878,30170
1.38,12.49,13.04,4.59,11.78,0,396,30,0,237,not valid frame,1,14878,30170
1.39,11.4,11.39,4.67,12.49,0,397,30,14,237,not valid frame,1,14878,30182
1.41,11.6,11.39,4.67,11.49,0,396,30,14,237,not valid frame,1,14878,30170
1.42,11.55,11.64,4.81,11.58,0,396,30,14,237,not valid frame,1,14878,30170
1.43,11.13,11.39,4.07,11.3,0,396,30,0,237,not valid frame,1,14878,30170
1.44,11.29,11.17,4.58,11.4,0,397,30,14,237,not valid frame,1,14878,30182
1.45,11.71,11.45,4.85,11.23,0,396,30,14,237,not valid frame,1,14878,30170
1.46,11.08,11.5,4.53,11.65,0,396,30,14,237,not valid frame,1,14878,30170
1.47,13.21,12.94,6.63,11.13,0,396,30,14,237,not valid frame,1,14878,30170
1.49,11.67,11.52,4.94,13.24,0,396,30,14,237,not valid frame,1,14878,30170
1.5,11.16,11.48,4.5,11.62,0,396,30,14,237,not valid frame,1,14878,30170
1.51,11.33,11.3,4.68,11.49,0,396,30,14,237,not valid frame,1,14878,30170
1.52,11.48,11.45,4.69,11.03,0,396,30,0,237,not valid frame,1,14878,30170
1.53,11.44,11.39,4.63,11.46,0,396,30,14,237,not valid frame,1,14878,30170
1.54,11.43,11.29,4.56,11.39,0,396,30,14,237,not valid frame,1,14878,30170
1.56,12.39,12.72,4.69,11.45,0,396,30,14,237,not valid frame,1,14878,30170
1.57,14.64,14.39,8.55,12.47,0,396,30,0,237,not valid frame,1,14878,30170
1.58,11.45,11.55,4.63,14.67,0,396,30,14,237,not valid frame,1,14878,30170
1.59,11.33,11.26,4.6,11.36,0,396,30,14,237,not valid frame,1,14878,30170
1.61,11.44,11.41,4.63,11.39,0,396,30,0,237,not valid frame,1,14878,30170
1.62,11.26,11.48,4.59,11.44,0,396,30,0,237,not valid frame,1,14878,30170
1.63,14.54,14.33,8.26,11.17,0,396,30,14,237,not valid frame,1,14878,30170
1.64,13.22,13.22,7.84,14.69,0,396,30,0,237,not valid frame,1,14878,30170
1.66,11.45,11.5,4.68,13.15,0,396,30,14,237,not valid frame,1,14878,30170
1.67,11.39,11.36,4.68,11.43,0,396,30,0,237,not valid frame,1,14878,30170
1.68,11.27,11.32,4.46,11.32,0,396,30,14,237,not valid frame,1,14878,30170
1.69,11.25,11.38,4.53,11.36,0,396,30,14,237,not valid frame,1,14878,30170
1.7,11.35,11.24,4.66,11.22,0,396,30,14,237,not valid frame,1,14878,30170
1.71,11.34,11.3,4.55,11.3,0,396,30,0,237,not valid frame,1,14878,30170
1.72,11.41,11.42,4.6,11.41,0,396,30,0,237,not valid frame,1,14878,30170
1.74,11.46,11.38,4.73,11.36,0,396,30,14,237,not valid frame,1,14878,30170
1.75,11.44,11.55,4.51,11.46,0,396,30,0,237,not valid frame,1,14878,30170
1.76,11.57,11.37,4.64,11.46,0,395,28,12,237,not valid frame,1,14854,30158
1.77,11.27,11.45,4.74,11.63,0,395,28,0,237,not valid frame,1,14854,30158
1.78,11.39,11.41,4.46,11.26,0,392,26,0,237,not valid frame,1,14726,30030
1.79,11.35,11.36,4.72,11.37,0,392,26,0,237,not valid frame,1,14726,30030
1.8,11.34,11.26,4.61,11.3,0,394,28,13,237,not valid frame,1,15126,30430
1.82,11.51,11.55,4.71,11.42,0,394,28,13,237,not valid frame,1,15126,30430
1.83,16.46,14.96,4.88,11.9,0,1782672,28,13,237,not valid frame,1,15126,394
1.84,11.31,12.81,6.36,16.23,0,394,28,13,237,not valid frame,1,15126,30430
1.86,11.48,11.45,4.54,11.14,0,394,28,13,237,not valid frame,1,15126,30430
1.87,11.29,11.43,4.6,11.55,0,394,28,0,237,not valid frame,1,15126,30430
1.88,13.18,12.91,4.55,11.09,0,394,28,0,237,not valid frame,1,15126,30430
1.89,12.2,11.84,4.78,13.43,0,394,28,0,237,not valid frame,1,15126,30430
1.9,11.92,11.94,4.71,12.09,0,395,28,0,237,not valid frame,1,15126,30442
1.92,11.34,11.98,4.59,11.97,0,395,28,12,237,not valid frame,1,15126,30442
1.93,11.43,11.31,4.65,11.39,0,392,26,0,237,not valid frame,1,14726,30042
1.94,11.61,11.36,4.65,11.36,0,392,26,0,237,not valid frame,1,14726,30042
1.95,11.68,11.82,4.6,11.62,0,392,26,0,237,not valid frame,1,14726,30042
1.96,11.09,11.36,4.56,11.58,0,392,26,0,237,not valid frame,1,14726,30042
1.97,11.29,11.17,4.49,11.2,0,392,26,12,237,not valid frame,1,14726,30042
1.98,11.47,11.4,4.6,11.25,0,392,26,0,237,not valid frame,1,14726,30042
2,11.52,11.31,4.56,11.48,0,392,26,12,237,not valid frame,1,14726,30042
2.01,11.18,11.5,4.56,11.53,0,392,26,0,237,not valid frame,1,14726,30042
2.02,11.68,11.4,4.63,11.23,0,392,26,0,237,not valid frame,1,14726,30030
2.03,11.54,11.47,4.63,11.54,0,392,26,0,237,not valid frame,1,14726,30030
2.04,11.46,11.62,4.94,11.58,0,394,27,13,237,not valid frame,1,14726,30074
2.05,11.55,11.54,4.78,11.49,0,394,27,0,237,not valid frame,1,14726,30074
2.06,11.34,11.41,4.53,11.44,0,394,27,0,237,not valid frame,1,14726,30074
2.08,18.44,15.02,4.65,11.39,0,394,27,13,237,not valid frame,1,14726,30074
2.09,21.86,18.1,9.67,18.59,0,1783184,27,0,237,not valid frame,1,14726,394
2.12,22.4,22.97,4.59,21.64,0,394,27,13,237,not valid frame,1,14726,30074
2.14,17.05,18.8,8.18,22.43,0,394,27,13,237,not valid frame,1,14726,30074
2.16,11.32,16.36,4.7,17.11,0,394,27,0,237,not valid frame,1,14726,30074
2.17,11.34,11.2,4.56,11.33,0,394,27,0,237,not valid frame,1,14726,30074
2.18,11.46,11.43,4.62,11.31,0,394,27,13,237,not valid frame,1,14726,30074
2.19,11.61,11.37,4.6,11.42,0,394,27,13,237,not valid frame,1,14726,30074
2.2,11.56,11.59,4.68,11.64,0,394,27,13,237,not valid frame,1,14726,30074
2.21,11.55,11.7,4.59,11.54,0,394,27,0,237,not valid frame,1,14726,30074
2.22,11.27,11.39,4.65,11.59,0,394,27,0,237,not valid frame,1,14726,30074
2.24,11.43,11.31,4.63,11.25,0,394,27,13,237,not valid frame,1,14726,30074
2.25,11.41,11.49,4.46,11.41,0,394,27,0,237,not valid frame,1,14726,30074
2.26,14.38,11.34,4.54,11.37,0,394,27,0,237,not valid frame,1,14726,30074
2.27,19.16,15.25,4.89,14.41,0,394,27,0,237,not valid frame,1,14726,30074
2.29,16.01,19.18,4.77,19.12,0,394,27,0,237,not valid frame,1,14726,30074
2.31,19.06,16.04,4.79,16.04,0,1784208,28,0,237,not valid frame,1,14726,396
2.33,13.78,19.22,4.99,19.02,0,1786256,29,0,237,not valid frame,1,14726,398
2.34,11.78,12.79,4.82,13.84,0,1790352,29,15,237,not valid frame,1,14726,398
2.35,16.59,11.8,4.85,11.78,0,1790352,29,0,237,not valid frame,1,14726,398
2.37,18.94,17.29,4.56,16.54,0,1791888,29,0,237,not valid frame,1,14726,398
2.39,13.36,19.19,4.55,18.92,0,1792400,29,0,237,not valid frame,1,14726,398
2.4,11.52,12.32,4.65,13.4,0,398,29,15,237,not valid frame,1,14726,30162
2.41,11.53,11.59,4.48,11.45,0,398,29,15,237,not valid frame,1,14726,30162
2.42,18.31,11.66,4.6,11.58,0,398,29,15,237,not valid frame,1,14726,30162
2.44,15.95,19.19,4.73,18.27,0,398,29,15,237,not valid frame,1,14726,30162
2.46,11.33,14.76,4.94,15.89,0,1793424,32,15,237,not valid frame,1,14778,402
2.47,11.65,11.34,4.8,11.43,0,398,29,15,237,not valid frame,1,14726,30174
2.48,11.58,11.8,4.97,11.63,0,398,29,0,237,not valid frame,1,14726,30174
2.49,11.29,11.58,4.73,11.65,0,398,29,0,237,not valid frame,1,14726,30174
2.5,11.55,11.24,4.67,11.26,0,396,28,0,237,not valid frame,1,14726,30130
2.52,11.5,11.61,4.63,11.58,0,394,27,13,237,not valid frame,1,14726,30086
2.53,11.45,11.5,4.73,11.97,0,394,27,0,237,not valid frame,1,14726,30086
2.54,11.44,11.4,4.51,10.91,0,394,27,0,237,not valid frame,1,14726,30086
2.55,11.53,11.55,4.65,11.49,0,394,27,0,237,not valid frame,1,14726,30086
2.56,14.04,11.32,4.72,11.48,0,394,27,13,237,not valid frame,1,14726,30086
2.58,19.83,15.25,4.55,14.06,0,394,27,13,237,not valid frame,1,14726,30086
2.6,16.74,19.4,4.58,19.78,0,394,27,13,237,not valid frame,1,14726,30086
2.61,19.4,16.97,3.8,16.33,0,394,27,0,237,not valid frame,1,14726,30086
2.63,11.71,18.52,3.46,19.49,0,394,27,13,237,not valid frame,1,14726,30086
2.64,14.57,11.76,4.81,12.15,0,394,27,0,237,not valid frame,1,14726,30086
2.66,18.87,15.12,4.59,14.47,0,394,27,13,237,not valid frame,1,14726,30086
2.68,17.71,19.22,4.78,19.86,0,394,27,0,237,not valid frame,1,14726,30086
2.69,11.72,16.66,4.58,16.75,0,394,27,0,237,not valid frame,1,14726,30086
2.71,18.29,11.94,4.6,11.76,0,394,27,13,237,not valid frame,1,14726,30086
2.72,19.02,18.87,4.56,18.18,0,394,27,0,237,not valid frame,1,14726,30086
2.74,15.15,19.26,4.85,19.44,0,394,27,0,237,not valid frame,1,14726,30086
2.76,11.2,14.02,4.7,14.82,0,394,27,14,237,not valid frame,1,14726,30086
2.77,11.59,11.4,4.8,11.19,0,394,27,14,237,not valid frame,1,14726,30086
2.78,11.4,11.42,4.54,11.52,0,396,29,0,237,not valid frame,1,15126,30486
2.79,21.95,11.48,4.76,11.44,0,396,29,14,237,not valid frame,1,15126,30486
2.81,19.15,22.91,7.74,21.84,0,396,29,0,237,not valid frame,1,15126,30486
2.83,14.85,18.95,4.72,19.21,0,396,29,0,237,not valid frame,1,15126,30486
2.85,17.54,14.1,4.59,14.86,0,396,29,0,237,not valid frame,1,15126,30486
2.87,14.18,18.49,4.64,17.46,0,397,29,0,237,not valid frame,1,15126,30498
2.88,20.17,14.86,4.54,14.23,0,394,27,13,237,not valid frame,1,14726,30098
2.9,12,19.14,6.46,20.19,0,394,27,13,237,not valid frame,1,14726,30098
2.91,11.51,11.43,4.55,12.06,0,394,27,13,237,not valid frame,1,14726,30098
2.92,13.51,11.51,4.79,11.54,0,396,28,14,237,not valid frame,1,14726,30142
2.94,19.19,14.35,4.74,13.4,0,396,28,0,237,not valid frame,1,14726,30142
2.96,13.57,19.17,4.61,19.25,0,396,28,0,237,not valid frame,1,14726,30142
2.97,11.56,12.79,4.64,13.57,0,396,28,0,237,not valid frame,1,14726,30142
2.98,11.47,11.59,4.58,11.51,0,396,28,14,237,not valid frame,1,14726,30142
2.99,14.62,11.35,4.8,12.04,0,396,28,14,237,not valid frame,1,14726,30142
3.01,17.39,15.54,4.62,14.15,0,396,28,0,237,not valid frame,1,14726,30142
3.03,11.18,16.27,4.84,17.32,0,396,28,0,237,not valid frame,1,14726,30142
3.04,11.55,11.42,4.51,11.18,0,396,28,14,237,not valid frame,1,14726,30130
3.05,11.29,11.44,4.53,11.51,0,396,28,14,237,not valid frame,1,14726,30130
3.06,11.1,11.29,4.59,11.35,0,396,28,14,237,not valid frame,1,14726,30130
3.07,11.39,11.18,4.58,11.07,0,396,28,0,237,not valid frame,1,14726,30130
3.08,11.34,11.26,4.51,11.34,0,396,28,14,237,not valid frame,1,14726,30130
3.09,11.56,11.59,4.71,11.47,0,396,28,14,237,not valid frame,1,14726,30130
3.1,11.53,11.47,4.65,11.5,0,396,28,0,237,not valid frame,1,14726,30130
3.12,11.48,11.46,4.51,11.51,0,396,28,14,237,not valid frame,1,14726,30130
3.13,11.51,11.55,4.65,11.4,0,396,28,0,237,not valid frame,1,14726,30130
3.14,11.78,11.53,4.56,11.6,0,396,28,14,237,not valid frame,1,14726,30210
3.15,11.25,11.69,4.66,11.73,0,396,28,0,237,not valid frame,1,14726,30210
3.16,11.61,11.17,4.55,11.25,0,396,28,14,237,not valid frame,1,14726,30210
3.17,11.34,11.78,4.63,11.64,0,396,28,14,237,not valid frame,1,14726,30210
3.19,11.39,11.19,4.62,11.32,0,396,28,0,237,not valid frame,1,14726,30210
3.2,12.25,11.34,4.49,11.34,0,396,28,0,237,not valid frame,1,14726,30210
3.21,19.74,13.51,4.64,12.34,0,396,28,0,237,not valid frame,1,14726,30210
3.23,20.88,21.07,4.67,19.59,0,396,28,0,237,not valid frame,1,14726,30210
3.25,16.7,19.26,6.36,20.97,0,396,28,0,237,not valid frame,1,14726,30210
3.27,14.15,16.32,4.65,16.76,0,1791888,29,15,237,not valid frame,1,14726,398
3.28,11.3,13.53,4.71,14.09,0,1791888,29,0,237,not valid frame,1,14726,398
3.29,11.4,11.4,4.77,11.38,0,1792912,29,15,237,not valid frame,1,14726,398
3.3,11.65,11.48,4.77,11.31,0,1793936,29,0,237,not valid frame,1,14726,398
3.31,11.33,11.53,4.6,11.64,0,398,29,15,237,not valid frame,1,14726,30254
3.33,11.62,11.44,4.75,11.35,0,398,29,0,237,not valid frame,1,14726,30254
3.34,11.97,11.58,6.45,5.75,0,398,29,0,237,not valid frame,1,14726,30254
3.35,13.87,12.15,4.83,17.81,0,39976776,33,17,237,not valid frame,1,14878,1796784
3.36,19.17,14.54,4.74,13.82,0,39976824,33,17,237,not valid frame,1,14878,1797296
3.38,11.25,18.33,4.73,19.21,0,39976824,33,0,237,not valid frame,1,14878,1797296
3.39,11.33,11.25,4.72,11.2,0,39976872,33,0,237,not valid frame,1,14878,1797808
3.41,11.49,11.35,4.65,11.34,0,39976920,33,17,237,not valid frame,1,14878,402
3.42,11.53,11.43,4.69,11.55,0,39976968,33,17,237,not valid frame,1,14878,402
3.43,11.72,11.55,4.8,11.49,0,39976968,33,0,237,not valid frame,1,14878,402
3.44,11.4,11.78,4.84,11.8,0,39976968,33,17,237,not valid frame,1,14878,402
3.45,11.63,11.32,4.83,11.32,0,39976968,33,17,237,not valid frame,1,14878,402
3.46,11.83,11.77,4.75,11.64,0,39976968,33,17,237,not valid frame,1,14878,402
3.48,11.24,11.61,4.85,11.91,0,39976968,33,17,237,not valid frame,1,14878,402
3.49,17.82,11.28,4.98,11.14,0,39976968,33,17,237,not valid frame,1,14878,402
3.5,19.39,18.91,4.86,17.86,0,39976968,33,17,237,not valid frame,1,14878,402
3.52,15.33,19.16,4.85,19.35,0,39976968,33,16,237,not valid frame,1,14878,402
3.54,11.76,14.6,4.85,15.37,0,39976968,32,0,237,not valid frame,1,14878,400
3.55,11.83,11.65,4.82,11.76,0,39976968,34,18,237,not valid frame,1,14942,403
3.56,12.22,11.97,4.77,11.79,0,39976968,35,18,237,not valid frame,1,14942,405
3.57,11.35,12.08,8.92,12.23,0,39976968,35,17,237,not valid frame,1,14942,405
3.59,11.58,11.39,4.85,11.36,0,39976968,35,17,237,not valid frame,1,14942,1798320
3.6,18.88,12,4.71,11.59,0,39976968,34,17,237,not valid frame,1,14942,1799856
3.62,14.07,19.31,4.77,18.87,0,39976968,34,0,237,not valid frame,1,14942,403
3.63,11.48,13.19,4.77,14.09,0,39976968,34,0,237,not valid frame,1,14942,403
3.64,11.51,11.35,4.81,11.47,0,39976968,34,0,237,not valid frame,1,14942,403
3.65,11.33,11.56,4.8,11.52,0,39976968,34,17,237,not valid frame,1,14942,403
3.66,11.5,11.47,4.59,11.29,0,39976968,34,0,237,not valid frame,1,14942,404
3.68,18.28,11.52,4.79,11.51,0,39976968,34,0,237,not valid frame,1,14942,403
3.69,19.11,19.06,4.95,18.28,0,39976968,34,17,237,not valid frame,1,14942,403
3.71,11.48,18.16,4.67,19.13,0,39976968,34,17,237,not valid frame,1,14942,403
3.73,11.27,11.45,4.83,11.5,0,39976968,34,18,237,not valid frame,1,14942,403
3.74,11.96,11.51,4.84,11.14,0,39976968,36,18,237,not valid frame,1,15342,405
3.75,11.65,11.74,4.85,12.04,0,39976968,36,18,237,not valid frame,1,15342,405
3.76,19.37,12.89,5.03,11.48,0,39976968,36,0,237,not valid frame,1,15342,405
3.78,19.31,19.05,4.76,19.45,0,39976968,35,17,237,not valid frame,1,15342,402
3.8,12.76,19.54,4.71,19.28,0,39976968,35,0,237,not valid frame,1,15342,402
3.81,11.49,11.65,4.91,12.85,0,39976968,35,0,237,not valid frame,1,15342,403
3.82,11.35,11.55,4.82,11.47,0,39976968,35,0,237,not valid frame,1,15342,403
3.83,11.63,11.46,4.87,11.4,0,39976968,37,17,237,not valid frame,1,19554,407
3.85,11.35,11.43,4.69,11.59,0,39976968,36,0,237,not valid frame,1,15342,406
3.86,11.87,11.52,4.75,11.4,0,39976968,34,0,237,not valid frame,1,14942,403
3.87,11.39,11.86,4.96,11.91,0,39976968,34,17,237,not valid frame,1,14942,403
3.88,11.71,11.25,4.68,11.31,0,39976968,35,18,237,not valid frame,1,14942,405
3.89,25.8,14.95,8.2,11.74,0,39976968,35,18,237,not valid frame,1,14942,405
3.92,27.02,26.97,6.51,25.72,0,39976968,35,23,237,not valid frame,1,14942,405
3.95,14.61,23.73,6.74,26.8,0,39976968,35,0,237,not valid frame,1,14942,405
3.96,11.65,13.65,4.1,14.93,0,39976968,48,0,237,not valid frame,1,14942,1800720
3.97,12.03,11.61,4.97,11.6,0,39976968,36,0,237,not valid frame,1,14974,407
3.98,11.59,11.93,4.99,11.97,0,39976968,37,0,237,not valid frame,1,16414,1801744
4,11.41,11.62,4.68,11.58,0,39976968,37,0,237,not valid frame,1,16414,1801744
4.01,11.8,11.4,4.68,11.48,0,39976968,35,0,237,not valid frame,1,14974,406
4.02,11.39,11.76,4.86,11.84,0,39976968,35,0,237,not valid frame,1,14974,406
4.03,11.64,11.51,4.6,11.36,0,39976968,32,17,237,not valid frame,1,14910,400
4.04,14.18,11.55,4.81,11.65,0,39976968,32,0,237,not valid frame,1,14910,400
4.06,18.72,14.96,4.82,14.25,0,39976968,28,0,237,not valid frame,1,14758,396
4.07,16.06,17.99,4.78,18.76,0,39976968,28,0,237,not valid frame,1,14758,396
4.09,16.12,17.06,4.69,15.97,0,39976968,28,15,237,not valid frame,1,14758,396
4.11,11.39,15.02,4.86,16.23,0,39976968,28,15,237,not valid frame,1,14758,396
4.12,11.47,11.38,4.74,11.35,0,39976968,28,15,237,not valid frame,1,14758,396
4.13,11.92,12.04,4.29,11.26,0,39976968,28,0,237,not valid frame,1,14758,396
