FrameTime,RenderTime,NumberOfLight,SetPass,RendererInView,DrawCalls,Batches,Triangeles,Vertices,RenderTextureCount,Resolution
0.02,0.006894819,1,39,0,393,393,686782,439400,4,1045x588
0.02,0.006894819,1,39,0,393,393,686782,439400,4,1045x588
0.165955,0.005394006,1,39,12,393,393,686782,439400,38,2260x1271
0.01656851,0.01565395,1,69,11,354,353,329212,241781,38,2260x1271
0.01696636,0.008949189,1,67,11,291,289,289532,215960,38,2260x1271
0.01616456,0.001136761,1,67,11,282,282,285660,213700,38,2260x1271
0.01656657,0.001053091,1,47,11,262,262,266016,191998,38,2260x1271
0.01656685,0.001061402,1,67,11,289,288,288796,215434,38,2260x1271
0.01656685,0.001014025,1,68,11,294,292,293288,222768,38,2260x1271
0.01714839,0.001116536,1,71,11,316,314,310624,240258,38,2260x1271
0.01598475,0.001291081,1,66,11,295,289,286206,231853,37,2260x1271
0.01744179,0.001140363,1,66,11,295,293,292010,237838,37,2260x1271
0.01569107,0.0009364494,1,46,11,275,273,272366,216136,37,2260x1271
0.01656657,0.001183306,1,66,12,297,295,293034,238416,37,2260x1271
0.0165674,0.00124509,1,66,12,313,309,300186,242587,37,2260x1271
0.01694115,0.001406614,1,68,12,326,326,308866,247250,37,2260x1271
0.01619199,0.001536277,1,73,13,545,545,461006,350217,37,2260x1271
0.01687272,0.002492397,1,73,13,602,597,491586,369499,37,2260x1271
0.03924611,0.001807514,1,53,27,582,577,471942,347797,37,2260x1271
0.01662808,0.01191868,1,73,38,656,654,570268,420975,37,2260x1271
0.01650534,0.002850631,1,73,38,746,740,662508,474383,37,2260x1271
0.01656685,0.00161967,1,73,38,774,769,677196,482764,37,2260x1271
0.01679265,0.001394423,1,71,38,792,789,687356,488419,37,2260x1271
0.01634049,0.001528242,1,69,38,813,808,697820,494436,37,2260x1271
0.01664359,0.00216547,1,69,38,828,825,706436,499224,37,2260x1271
0.01697135,0.001084674,1,49,38,807,804,686296,477233,37,2260x1271
0.01608505,0.00147006,1,71,38,848,843,715848,504731,37,2260x1271
0.0169611,0.001439583,1,71,38,854,848,718458,506266,37,2260x1271
0.0161798,0.001342337,1,71,38,856,853,725160,511680,37,2260x1271
0.01690984,0.001463133,1,71,38,869,867,739864,520188,37,2260x1271
0.02050714,0.001153662,1,51,38,849,847,720220,498486,37,2260x1271
0.0165699,0.005602351,1,71,38,874,869,741034,520981,37,2260x1271
0.01681952,0.002443358,1,71,38,882,878,753528,528118,37,2260x1271
0.01697661,0.002462475,1,71,38,887,883,764038,534224,37,2260x1271
0.01609973,0.00180419,1,71,38,890,889,775190,540584,37,2260x1271
0.01637235,0.001581991,1,71,38,899,892,776880,541791,37,2260x1271
0.01824608,0.001369765,1,71,38,893,891,769654,534624,37,2260x1271
0.01724536,0.002956466,1,51,38,873,871,750010,512922,37,2260x1271
0.01588778,0.00187761,1,71,38,900,892,770174,535163,37,2260x1271
0.01706555,0.001404674,1,71,38,898,896,780164,540730,37,2260x1271
0.01630531,0.001309645,1,71,38,901,898,781172,541308,37,2260x1271
0.01692896,0.001313523,1,73,38,904,901,781860,541774,37,2260x1271
0.01598808,0.001165576,1,73,38,907,901,781876,541899,37,2260x1271
0.01691483,0.001351203,1,73,38,908,902,782380,542188,37,2260x1271
0.02224539,0.001280277,1,53,38,888,882,762736,520486,37,2260x1271
0.01656713,0.002960069,1,71,38,910,905,783900,543055,37,2260x1271
0.01709713,0.001259774,1,71,38,906,902,782380,542188,37,2260x1271
0.01796377,0.001213229,1,71,38,907,902,782380,542188,37,2260x1271
