FrameTime,RenderTime,NumberOfLight,SetPass,RendererInView,DrawCalls,Batches,Triangeles,Vertices,RenderTextureCount,Resolution
0.02,0.001794215,1,39,0,393,393,686782,439400,4,1045x588
0.02,0.001794215,1,39,0,393,393,686782,439400,4,1045x588
0.1510302,0.0007643978,1,39,10,393,393,686782,439400,38,2260x1271
0.07299487,0.01632609,1,62,9,340,339,299522,214463,38,2260x1271
0.01656713,0.003039029,1,59,8,277,276,240176,168949,38,2260x1271
0.01665024,0.001242597,1,61,8,258,257,224968,162015,38,2260x1271
0.01694448,0.001438198,1,59,8,260,259,226520,163887,38,2260x1271
0.01610472,0.0009827176,1,45,8,246,245,217450,151718,38,2260x1271
0.01656546,0.005356326,1,59,8,264,263,229064,166337,38,2260x1271
0.01656768,0.001042839,1,59,8,267,264,229504,166626,38,2260x1271
0.01659843,0.001138146,1,59,9,270,269,232048,168071,37,2260x1271
0.01653416,0.001252848,1,61,9,275,274,261456,196403,37,2260x1271
0.01656685,0.001159757,1,60,9,249,249,229830,177702,37,2260x1271
0.01676411,0.001018458,1,46,9,235,235,220760,165533,37,2260x1271
0.01682839,0.001050319,1,58,9,249,249,229862,177702,37,2260x1271
0.01610749,0.001058909,1,59,10,260,258,235636,186140,37,2260x1271
0.01683753,0.00115754,1,59,10,273,272,243700,192649,37,2260x1271
0.01629589,0.001255895,1,59,10,289,287,251372,197109,37,2260x1271
0.01658652,0.001102684,1,45,10,275,273,242302,184940,37,2260x1271
0.01695168,0.002657522,1,61,10,309,306,263846,205399,37,2260x1271
0.01616151,0.002401523,1,64,16,531,529,408538,299325,37,2260x1271
0.0165674,0.002403739,1,64,25,588,582,463256,338882,37,2260x1271
0.01656629,0.003085297,1,64,32,639,633,515264,368763,37,2260x1271
0.0165976,0.002496275,1,64,32,683,681,579810,405745,37,2260x1271
0.01653582,0.001182198,1,50,36,669,667,570740,393576,37,2260x1271
0.01656629,0.002806302,1,64,36,714,712,603960,419773,37,2260x1271
0.01656657,0.0019067,1,64,36,746,743,619656,428857,37,2260x1271
0.01656685,0.002194839,1,64,36,767,764,630304,434801,37,2260x1271
0.01656685,0.001644328,1,64,36,784,782,639432,440003,37,2260x1271
0.01693173,0.001759307,1,64,36,804,804,650738,446326,37,2260x1271
0.01695085,0.001287757,1,50,36,790,790,641668,434157,37,2260x1271
0.01581713,0.002663064,1,64,36,825,823,664802,456126,37,2260x1271
0.01666686,0.00157728,1,64,36,843,841,673898,461203,37,2260x1271
0.01646655,0.001492224,1,64,36,859,853,687732,469598,37,2260x1271
0.01656685,0.002549747,1,64,36,872,866,694308,473355,37,2260x1271
0.0168331,0.001359238,1,64,36,881,875,706980,480707,37,2260x1271
0.01630032,0.001191618,1,50,36,865,860,697406,468249,37,2260x1271
0.01656629,0.001499151,1,64,36,881,876,715458,485657,37,2260x1271
0.01656768,0.001400796,1,64,36,884,880,725756,491404,37,2260x1271
0.01656574,0.001439584,1,64,36,885,883,727292,492396,37,2260x1271
0.01674693,0.001350649,1,64,36,888,883,727276,492396,37,2260x1271
0.01698936,0.00138251,1,64,36,890,885,736258,497635,37,2260x1271
0.01596397,0.001136484,1,50,36,876,871,727188,485466,37,2260x1271
0.01656629,0.001274459,1,64,36,894,889,738298,498791,37,2260x1271
0.01656713,0.001724674,1,64,36,895,890,738810,499080,37,2260x1271
0.0167051,0.001279722,1,64,36,895,892,739834,499533,37,2260x1271
0.01690957,0.001306043,1,64,36,896,891,739330,499369,37,2260x1271
0.01608477,0.001126788,1,50,36,882,877,730260,487200,37,2260x1271
0.01656685,0.001508293,1,64,36,897,892,739842,499658,37,2260x1271
0.01656713,0.001276952,1,64,36,900,894,740858,500236,37,2260x1271
0.01660813,0.001257558,1,64,36,902,896,741866,500814,37,2260x1271
0.01698631,0.001249246,1,64,36,902,896,741866,500814,37,2260x1271
0.01610555,0.001459809,1,64,36,901,895,741362,500525,37,2260x1271
0.01684169,0.001145073,1,50,36,887,882,732796,488520,37,2260x1271
0.01629173,0.001256449,1,64,36,899,894,740858,500111,37,2260x1271
0.01658569,0.001319618,1,64,36,900,894,734128,493358,37,2260x1271
0.01654745,0.001303549,1,64,36,897,894,734128,493358,37,2260x1271
0.01656657,0.001270026,1,64,36,898,895,734640,493647,37,2260x1271
0.01675192,0.001372536,1,64,36,898,895,734640,493647,37,2260x1271
0.01638094,0.001188017,1,50,36,884,881,725570,481478,37,2260x1271
0.01656713,0.001329315,1,64,36,899,895,734640,493647,37,2260x1271
0.01689738,0.001436536,1,64,36,895,892,733168,492780,37,2260x1271
0.01623577,0.001307705,1,64,36,893,890,732160,492202,37,2260x1271
0.01672588,0.001260882,1,64,36,894,889,731648,492038,37,2260x1271
0.01640837,0.001312137,1,64,36,892,889,731648,491913,37,2260x1271
0.01656629,0.001092432,1,50,36,880,877,723594,480322,37,2260x1271
0.01686136,0.001220155,1,64,36,893,890,732152,492202,37,2260x1271
0.01695002,0.001257004,1,64,36,894,891,732664,492491,37,2260x1271
0.01596758,0.001265592,1,64,36,893,890,732160,492202,37,2260x1271
0.01648706,0.00122819,1,64,36,894,891,732664,492491,37,2260x1271
0.01656823,0.001332917,1,64,36,894,891,732664,492491,37,2260x1271
0.01683393,0.001241766,1,50,36,880,877,723594,480322,37,2260x1271
0.0162981,0.001199653,1,64,36,894,891,732664,492491,37,2260x1271
0.01659095,0.001305766,1,64,36,894,891,732664,492491,37,2260x1271
0.0169719,0.001379462,1,64,36,894,891,732664,492491,37,2260x1271
0.0169719,0.001357575,1,64,36,894,891,732664,492491,37,2260x1271
0.01588612,0.001350925,1,64,36,894,891,732664,492491,37,2260x1271
0.01641308,0.001144242,1,50,36,880,877,723594,480322,37,2260x1271
0.01656657,0.001365056,1,64,36,894,891,732664,492491,37,2260x1271
0.01656602,0.001273904,1,64,36,894,891,732664,492491,37,2260x1271
0.01656713,0.001324329,1,64,36,893,890,732160,492202,37,2260x1271
0.01656629,0.001295792,1,64,36,892,889,731656,491913,37,2260x1271
0.01711265,0.001262544,1,50,36,878,875,722586,479744,37,2260x1271
0.01602049,0.00126393,1,64,36,892,889,731656,491913,37,2260x1271
0.01656713,0.001301056,1,64,36,892,889,731656,491913,37,2260x1271
0.01656657,0.001251462,1,64,36,892,889,731656,491913,37,2260x1271
0.01664027,0.001213783,1,64,36,892,889,731656,491913,37,2260x1271
0.01649343,0.001227358,1,64,36,891,888,731144,491624,37,2260x1271
0.01744816,0.001238441,1,50,36,877,874,722074,479455,37,2260x1271
0.01592712,0.001351757,1,64,36,891,888,731144,491624,37,2260x1271
0.01632442,0.001304934,1,64,36,891,887,730632,491460,37,2260x1271
0.01659926,0.001242597,1,64,36,892,886,730128,491296,37,2260x1271
0.01694226,0.001270579,1,64,36,892,886,730128,491296,37,2260x1271
0.01615819,0.001266977,1,64,36,890,885,729632,490882,37,2260x1271
0.01676217,0.001238164,1,50,36,877,872,721058,479002,37,2260x1271
0.01694752,0.001229853,1,64,36,891,885,729632,491007,37,2260x1271
0.01599057,0.001248692,1,64,36,891,885,729632,491007,37,2260x1271
0.0169514,0.001212952,1,64,36,890,884,729120,490718,37,2260x1271
0.01618202,0.001260051,1,64,36,890,884,729120,490718,37,2260x1271
0.01656962,0.001393315,1,64,36,890,884,729120,490718,37,2260x1271
0.01656408,0.001310752,1,50,36,876,870,720050,478549,37,2260x1271
