FrameTime,RenderTime,NumberOfLight,SetPass,RendererInView,DrawCalls,Batches,Triangeles,Vertices,RenderTextureCount,Resolution
0.02,0.006066421,1,39,0,393,393,686782,439400,4,1045x588
0.02,0.006066421,1,39,0,393,393,686782,439400,4,1045x588
0.1701981,0.006325745,1,39,22,393,393,686782,439400,38,2260x1271
0.01664027,0.01527715,1,116,21,457,455,396152,345347,38,2260x1271
0.0165674,0.001985384,1,103,20,384,382,330444,295136,38,2260x1271
0.01659123,0.001122908,1,102,20,367,365,317328,285453,38,2260x1271
0.01654247,0.001363393,1,113,20,378,376,322654,298597,38,2260x1271
0.0165674,0.004405193,1,56,20,320,318,280862,242511,38,2260x1271
0.01691317,0.004873141,1,114,20,392,390,334676,315114,38,2260x1271
0.01707358,0.001568415,1,113,20,403,399,341752,324898,38,2260x1271
0.01673447,0.001532398,1,106,20,409,407,351100,334036,37,2260x1271
0.01728248,0.001232623,1,104,20,413,410,354084,336680,37,2260x1271
0.01593876,0.0013609,1,113,21,420,417,356904,338084,37,2260x1271
0.01631168,0.001195497,1,115,21,425,421,386312,366541,37,2260x1271
0.01662891,0.001182198,1,58,21,368,364,345032,310744,37,2260x1271
0.01650423,0.001235947,1,113,21,401,397,354686,347840,37,2260x1271
0.01656685,0.001212951,1,117,21,411,407,362746,358228,37,2260x1271
0.01700903,0.001190233,1,117,22,434,430,384120,382479,37,2260x1271
0.01612439,0.00131851,1,122,22,465,459,400766,406540,37,2260x1271
0.01657128,0.001420467,1,115,22,482,476,412422,415499,37,2260x1271
0.01730216,0.001196329,1,58,22,425,419,371142,359702,37,2260x1271
0.01604266,0.002674977,1,116,22,501,495,424896,423664,37,2260x1271
0.01703009,0.002221713,1,119,28,761,753,602302,561757,37,2260x1271
0.02039189,0.003127964,1,113,37,805,799,652532,596026,37,2260x1271
0.01656713,0.006638265,1,111,44,856,848,700004,621490,37,2260x1271
0.01692176,0.002582994,1,109,48,898,891,760014,654180,37,2260x1271
0.01693672,0.002539496,1,109,48,929,922,784164,668083,37,2260x1271
0.01608505,0.001407168,1,60,48,880,873,749412,619140,37,2260x1271
0.0211754,0.002335306,1,107,48,954,949,795324,672500,37,2260x1271
0.01672699,0.005444153,1,107,48,979,971,805460,678405,37,2260x1271
0.01640588,0.0032676,1,107,48,995,990,815092,683771,37,2260x1271
0.01656685,0.002135272,1,107,48,1017,1012,826406,690219,37,2260x1271
0.01656685,0.002818492,1,107,48,1039,1032,840966,700183,37,2260x1271
0.01666299,0.001670925,1,107,48,1053,1049,849566,704971,37,2260x1271
0.01647487,0.001311306,1,60,48,1006,1002,817082,658299,37,2260x1271
0.01656186,0.001653748,1,107,48,1067,1061,862896,712952,37,2260x1271
0.01701429,0.003652708,1,107,48,1079,1075,869976,716873,37,2260x1271
0.01612411,0.001515497,1,107,48,1090,1083,882144,724061,37,2260x1271
0.01800893,0.001745177,1,107,48,1092,1086,892638,730167,37,2260x1271
0.01684141,0.00378154,1,107,48,1096,1088,901936,735586,37,2260x1271
0.01717499,0.001426839,1,60,48,1049,1041,869452,688914,37,2260x1271
0.01595954,0.001728831,1,107,48,1098,1091,903464,736328,37,2260x1271
0.01629145,0.001656519,1,107,48,1092,1090,902952,735914,37,2260x1271
0.01677575,0.001528519,1,102,48,1098,1092,912942,741856,37,2260x1271
0.01635795,0.001453159,1,102,48,1101,1096,914966,743012,37,2260x1271
0.01664498,0.001614683,1,102,48,1103,1097,915478,743301,37,2260x1271
0.01648816,0.001503029,1,55,48,1054,1049,882482,696340,37,2260x1271
0.01656685,0.001606649,1,102,48,1106,1100,917006,744043,37,2260x1271
0.01656629,0.001599999,1,102,48,1101,1097,915502,743176,37,2260x1271
0.01657128,0.001698354,1,102,48,1105,1099,916518,743879,37,2260x1271
0.02194284,0.001775653,1,102,48,1107,1100,917534,744582,37,2260x1271
0.01673918,0.004503824,1,102,48,1113,1104,928838,751018,37,2260x1271
0.0163948,0.002740916,1,102,48,1113,1104,928838,751018,37,2260x1271
0.01659151,0.002961176,1,55,48,1066,1057,896354,704346,37,2260x1271
0.01912186,0.002427012,1,102,48,1112,1106,929846,751471,37,2260x1271
0.01681786,0.005008897,1,102,48,1109,1105,922612,744304,37,2260x1271
0.0163139,0.002878336,1,102,48,1115,1105,922612,744554,37,2260x1271
0.01670454,0.001487514,1,102,48,1114,1104,922100,744265,37,2260x1271
0.0164286,0.001468674,1,102,48,1111,1105,922612,744304,37,2260x1271
0.01684058,0.001578388,1,102,48,1111,1105,922612,744304,37,2260x1271
0.01706887,0.001437921,1,55,48,1064,1058,890128,697632,37,2260x1271
0.0159504,0.001592519,1,102,48,1111,1105,922612,744304,37,2260x1271
0.01700543,0.001544588,1,102,48,1111,1105,922612,744304,37,2260x1271
0.01596841,0.001511064,1,102,48,1111,1105,922612,744304,37,2260x1271
0.01693727,0.00175044,1,107,48,1113,1107,922612,744304,37,2260x1271
0.01619587,0.001510787,1,107,48,1113,1107,922612,744304,37,2260x1271
0.01669734,0.001406337,1,60,48,1066,1060,890128,697632,37,2260x1271
0.02324362,0.001509956,1,107,48,1117,1108,923116,744718,37,2260x1271
0.0167317,0.004181053,1,107,48,1115,1109,923628,744882,37,2260x1271
