10.63,263,30,0,237,not valid frame,1,14878,17276
8.33,262,30,14,237,not valid frame,1,14878,17264
15.6,262,30,0,237,not valid frame,1,14878,17264
12.9,394,30,0,237,not valid frame,1,14878,30160
11.43,394,30,14,237,not valid frame,1,14878,30160
15.37,398,30,0,237,not valid frame,1,14878,30254
11.14,398,30,14,237,not valid frame,1,14878,30254
12.97,397,30,14,237,not valid frame,1,14878,30250
11.28,397,30,14,237,not valid frame,1,14878,30250
11.11,397,30,0,237,not valid frame,1,14878,30250
11.31,397,30,0,237,not valid frame,1,14878,30250
11.39,397,30,0,237,not valid frame,1,14878,30250
11.3,397,30,0,237,not valid frame,1,14878,30262
12.75,396,30,14,237,not valid frame,1,14878,30250
13.53,396,30,0,237,not valid frame,1,14878,30250
18.44,396,30,14,237,not valid frame,1,14878,30250
13.29,398,30,0,237,not valid frame,1,14878,30182
11,398,30,0,237,not valid frame,1,14878,30182
11.2,396,30,0,237,not valid frame,1,14878,30170
11.46,396,30,14,237,not valid frame,1,14878,30170
11.01,396,30,14,237,not valid frame,1,14878,30170
11.41,396,30,14,237,not valid frame,1,14878,30170
10.99,396,30,0,237,not valid frame,1,14878,30170
11.19,396,30,14,237,not valid frame,1,14878,30170
11.24,396,30,14,237,not valid frame,1,14878,30170
11.25,396,30,14,237,not valid frame,1,14878,30170
11.54,396,30,0,237,not valid frame,1,14878,30250
24.68,396,30,0,237,not valid frame,1,14878,30170
15.57,396,30,14,237,not valid frame,1,14878,30170
12.91,397,30,14,237,not valid frame,1,14878,30170
11.39,397,30,15,237,not valid frame,1,14878,30170
11.18,397,30,0,237,not valid frame,1,14878,30170
11.21,751504,32,0,237,not valid frame,1,15278,400
11.17,397,30,14,237,not valid frame,1,14878,30182
11.36,397,30,14,237,not valid frame,1,14878,30182
11.38,397,30,14,237,not valid frame,1,14878,30182
11.2,397,30,14,237,not valid frame,1,14878,30182
11.29,397,30,0,237,not valid frame,1,14878,30182
20.11,397,30,0,237,not valid frame,1,14878,30182
13.53,397,30,0,237,not valid frame,1,14878,30182
20.5,397,30,0,237,not valid frame,1,14878,30182
19.12,397,30,14,237,not valid frame,1,14878,30182
16.16,397,30,0,237,not valid frame,1,14878,30182
11.64,396,30,14,237,not valid frame,1,14878,30182
19.31,396,30,14,237,not valid frame,1,14878,30182
19.03,396,30,14,237,not valid frame,1,14878,30182
13.26,396,30,0,237,not valid frame,1,14878,30182
11.86,397,30,14,237,not valid frame,1,14878,30194
11.5,396,30,0,237,not valid frame,1,14878,30182
11.66,396,30,14,237,not valid frame,1,14878,30170
11.49,396,30,14,237,not valid frame,1,14878,30170
19.17,396,30,0,237,not valid frame,1,14878,30170
18.87,396,30,0,237,not valid frame,1,14878,30170
19.28,394,28,0,237,not valid frame,1,14854,30146
14.62,395,28,12,237,not valid frame,1,14854,30158
11.41,395,28,12,237,not valid frame,1,14854,30158
11.41,392,26,0,237,not valid frame,1,14726,30030
11.51,392,26,12,237,not valid frame,1,14726,30030
11.53,392,26,0,237,not valid frame,1,14726,30030
11.71,392,26,12,237,not valid frame,1,14726,30030
12.67,392,26,0,237,not valid frame,1,14726,30030
11.07,392,26,0,237,not valid frame,1,14726,30030
11.41,392,26,12,237,not valid frame,1,14726,30030
11.65,392,26,0,237,not valid frame,1,14726,30030
11.36,392,26,12,237,not valid frame,1,14726,30030
11.68,392,26,0,237,not valid frame,1,14726,30030
11.37,392,26,12,237,not valid frame,1,14726,30030
11.47,392,26,12,237,not valid frame,1,14726,30030
20.77,392,26,0,237,not valid frame,1,14726,30030
19.26,392,26,12,237,not valid frame,1,14726,30030
17.08,392,26,12,237,not valid frame,1,14726,30030
13.63,392,26,0,237,not valid frame,1,14726,30030
11.43,392,26,0,237,not valid frame,1,14726,30030
11.27,392,26,0,237,not valid frame,1,14726,30030
11.41,392,26,13,237,not valid frame,1,14726,30030
11.42,394,27,13,237,not valid frame,1,14726,30074
11.53,394,27,0,237,not valid frame,1,14726,30074
11.54,752528,27,13,237,not valid frame,1,14726,394
20.94,752528,27,0,237,not valid frame,1,14726,394
17.31,753040,27,13,237,not valid frame,1,14726,394
11.56,394,27,13,237,not valid frame,1,14726,30074
11.37,394,27,0,237,not valid frame,1,14726,30074
11.4,394,27,13,237,not valid frame,1,14726,30074
11.83,393,27,0,237,not valid frame,1,14726,30074
11.41,393,27,0,237,not valid frame,1,14726,30074
11.09,393,27,13,237,not valid frame,1,14726,30074
20.58,393,27,0,237,not valid frame,1,14726,30074
19.03,393,27,0,237,not valid frame,1,14726,30074
14.38,393,27,0,237,not valid frame,1,14726,30074
11.27,393,27,0,237,not valid frame,1,14726,30074
14.97,393,27,0,237,not valid frame,1,14726,30074
11.24,393,27,13,237,not valid frame,1,14726,30074
18.57,393,27,0,237,not valid frame,1,14726,30074
11.34,754064,28,14,237,not valid frame,1,14726,395
11.33,755088,28,15,237,not valid frame,1,14726,395
11.53,757136,29,15,237,not valid frame,1,14726,397
11.37,759184,29,15,237,not valid frame,1,14726,397
11.77,761744,29,15,237,not valid frame,1,14726,397
11.48,762256,29,0,237,not valid frame,1,14726,397
11.24,762256,29,0,237,not valid frame,1,14726,397
11.45,397,29,15,237,not valid frame,1,14726,30162
14.64,397,29,15,237,not valid frame,1,14726,30162
16.04,397,29,0,237,not valid frame,1,14726,30162
11.27,397,29,16,237,not valid frame,1,14726,30162
11.51,764304,31,16,237,not valid frame,1,15126,399
11.32,764304,31,16,237,not valid frame,1,15126,399
11.48,767376,31,16,237,not valid frame,1,15126,399
11.4,399,31,0,237,not valid frame,1,15126,30574
16.75,399,31,0,237,not valid frame,1,15126,30574
14.79,399,31,0,237,not valid frame,1,15126,30574
11.31,397,30,0,237,not valid frame,1,15126,30530
11.22,396,29,13,237,not valid frame,1,15126,30498
11.58,393,27,0,237,not valid frame,1,14726,30098
18.23,393,27,13,237,not valid frame,1,14726,30098
12.88,393,27,13,237,not valid frame,1,14726,30098
16.28,393,27,13,237,not valid frame,1,14726,30098
11.45,393,27,13,237,not valid frame,1,14726,30098
11.44,393,27,13,237,not valid frame,1,14726,30098
11.21,393,27,0,237,not valid frame,1,14726,30098
11.52,393,27,0,237,not valid frame,1,14726,30098
11.43,393,27,13,237,not valid frame,1,14726,30098
11.55,393,27,0,237,not valid frame,1,14726,30098
11.52,393,27,0,237,not valid frame,1,14726,30086
11.48,393,27,0,237,not valid frame,1,14726,30086
11.63,393,27,0,237,not valid frame,1,14726,30086
15.81,393,27,0,237,not valid frame,1,14726,30086
11.46,393,27,0,237,not valid frame,1,14726,30086
11.12,393,27,0,237,not valid frame,1,14726,30086
11.37,393,27,13,237,not valid frame,1,14726,30086
11.31,393,27,0,237,not valid frame,1,14726,30086
11.43,393,27,0,237,not valid frame,1,14726,30086
11.29,393,27,0,237,not valid frame,1,14726,30086
13.13,393,27,13,237,not valid frame,1,14726,30086
11.3,393,27,13,237,not valid frame,1,14726,30086
11.53,393,27,13,237,not valid frame,1,14726,30086
11.47,393,27,13,237,not valid frame,1,14726,30086
11.15,393,27,0,237,not valid frame,1,14726,30086
11.43,393,27,13,237,not valid frame,1,14726,30086
16.04,393,27,14,237,not valid frame,1,14726,30086
19.52,395,28,0,237,not valid frame,1,14726,30130
16.45,395,28,0,237,not valid frame,1,14726,30130
11.66,393,27,0,237,not valid frame,1,14726,30086
19.64,393,27,0,237,not valid frame,1,14726,30086
22.02,395,28,14,237,not valid frame,1,14726,30130
12.72,758160,28,14,237,not valid frame,1,14726,395
11.26,758160,28,0,237,not valid frame,1,14726,395
11.42,759184,28,0,237,not valid frame,1,14726,395
11.54,395,28,0,237,not valid frame,1,14726,30130
11.38,395,28,14,237,not valid frame,1,14726,30130
11.26,395,28,0,237,not valid frame,1,14726,30130
11.3,395,28,14,237,not valid frame,1,14726,30130
11.62,395,28,0,237,not valid frame,1,14726,30130
11.61,395,28,14,237,not valid frame,1,14726,30130
11.37,395,28,14,237,not valid frame,1,14726,30130
11.29,395,28,0,237,not valid frame,1,14726,30130
11.35,395,28,0,237,not valid frame,1,14726,30130
11.24,396,28,14,237,not valid frame,1,14726,30130
11.45,396,28,14,237,not valid frame,1,14726,30130
11.86,396,28,14,237,not valid frame,1,14726,30130
11.57,396,28,0,237,not valid frame,1,14726,30130
11.53,396,28,14,237,not valid frame,1,14726,30130
11.11,396,28,0,237,not valid frame,1,14726,30130
11.56,396,28,0,237,not valid frame,1,14726,30130
16.1,396,28,0,237,not valid frame,1,14726,30130
11.3,396,28,0,237,not valid frame,1,14726,30130
11.29,396,28,14,237,not valid frame,1,14726,30130
13.5,396,28,0,237,not valid frame,1,14726,30130
11.09,396,28,0,237,not valid frame,1,14726,30130
11.44,760720,29,15,237,not valid frame,1,14726,398
14.27,762768,29,0,237,not valid frame,1,14726,398
11.08,762768,29,15,237,not valid frame,1,14726,398
11.94,763792,29,0,237,not valid frame,1,14726,398
11.66,398,29,15,237,not valid frame,1,14726,30174
11.16,398,29,15,237,not valid frame,1,14726,30174
11.87,398,29,0,237,not valid frame,1,14726,30174
11.55,767152,210,0,237,not valid frame,1,131542,652
13.1,767152,210,18,237,not valid frame,1,131542,652
11.38,39911240,35,0,237,not valid frame,1,15278,768688
11.58,39911336,35,0,237,not valid frame,1,15278,771760
15.95,39911384,35,18,237,not valid frame,1,15278,404
11.28,39911384,35,18,237,not valid frame,1,15278,404
11.6,39911432,35,18,237,not valid frame,1,15278,404
11.24,39911432,35,18,237,not valid frame,1,15278,404
11.53,39911432,35,18,237,not valid frame,1,15278,404
11.27,39911432,35,18,237,not valid frame,1,15278,405
11.43,39911432,35,0,237,not valid frame,1,15278,404
11.41,39911432,35,18,237,not valid frame,1,15278,404
11.19,39911432,35,0,237,not valid frame,1,15278,404
15.34,39911432,35,0,237,not valid frame,1,15278,404
11.3,39911432,35,18,237,not valid frame,1,15278,404
11.22,39911432,35,18,237,not valid frame,1,15278,404
11.33,39911432,35,0,237,not valid frame,1,15278,405
11.68,39911432,34,16,237,not valid frame,1,15278,402
11.59,39911432,32,0,237,not valid frame,1,14878,400
11.11,39911432,32,18,237,not valid frame,1,14878,400
11.32,39911432,34,18,237,not valid frame,1,14942,403
11.49,39911432,35,17,237,not valid frame,1,14942,405
11.35,39911432,35,17,237,not valid frame,1,14942,405
