4.49,392,26,0,237,not valid frame,1,14726,30030
4.47,392,26,12,237,not valid frame,1,14726,30030
4.55,392,26,0,237,not valid frame,1,14726,30030
4.47,392,26,12,237,not valid frame,1,14726,30030
4.55,392,26,0,237,not valid frame,1,14726,30030
4.41,392,26,0,237,not valid frame,1,14726,30030
4.43,392,26,12,237,not valid frame,1,14726,30030
4.52,392,26,0,237,not valid frame,1,14726,30030
4.82,392,26,12,237,not valid frame,1,14726,30030
4.43,392,26,0,237,not valid frame,1,14726,30030
4.69,392,26,12,237,not valid frame,1,14726,30030
4.44,392,26,12,237,not valid frame,1,14726,30030
4.53,392,26,0,237,not valid frame,1,14726,30030
4.42,392,26,12,237,not valid frame,1,14726,30030
4.52,392,26,12,237,not valid frame,1,14726,30030
4.62,392,26,0,237,not valid frame,1,14726,30030
4.51,392,26,0,237,not valid frame,1,14726,30030
4.49,392,26,0,237,not valid frame,1,14726,30030
4.9,392,26,13,237,not valid frame,1,14726,30030
4.46,394,27,13,237,not valid frame,1,14726,30074
4.72,394,27,0,237,not valid frame,1,14726,30074
4.64,752528,27,13,237,not valid frame,1,14726,394
4.62,752528,27,0,237,not valid frame,1,14726,394
4.27,753040,27,13,237,not valid frame,1,14726,394
3.91,394,27,13,237,not valid frame,1,14726,30074
4.65,394,27,0,237,not valid frame,1,14726,30074
4.49,394,27,13,237,not valid frame,1,14726,30074
4.57,393,27,0,237,not valid frame,1,14726,30074
4.55,393,27,0,237,not valid frame,1,14726,30074
4.41,393,27,13,237,not valid frame,1,14726,30074
4.53,393,27,0,237,not valid frame,1,14726,30074
4.53,393,27,0,237,not valid frame,1,14726,30074
4.54,393,27,0,237,not valid frame,1,14726,30074
4.67,393,27,0,237,not valid frame,1,14726,30074
4.52,393,27,0,237,not valid frame,1,14726,30074
4.59,393,27,13,237,not valid frame,1,14726,30074
4.52,393,27,0,237,not valid frame,1,14726,30074
3.23,754064,28,14,237,not valid frame,1,14726,395
3.87,755088,28,15,237,not valid frame,1,14726,395
3.95,757136,29,15,237,not valid frame,1,14726,397
4,759184,29,15,237,not valid frame,1,14726,397
4.62,761744,29,15,237,not valid frame,1,14726,397
4.67,762256,29,0,237,not valid frame,1,14726,397
4.72,762256,29,0,237,not valid frame,1,14726,397
4.44,397,29,15,237,not valid frame,1,14726,30162
4.54,397,29,15,237,not valid frame,1,14726,30162
4.71,397,29,0,237,not valid frame,1,14726,30162
3.3,397,29,16,237,not valid frame,1,14726,30162
3.91,764304,31,16,237,not valid frame,1,15126,399
4.9,764304,31,16,237,not valid frame,1,15126,399
4.8,767376,31,16,237,not valid frame,1,15126,399
4.64,399,31,0,237,not valid frame,1,15126,30574
4.59,399,31,0,237,not valid frame,1,15126,30574
4.52,399,31,0,237,not valid frame,1,15126,30574
4.61,397,30,0,237,not valid frame,1,15126,30530
4.51,396,29,13,237,not valid frame,1,15126,30498
4.55,393,27,0,237,not valid frame,1,14726,30098
4.53,393,27,13,237,not valid frame,1,14726,30098
3.72,393,27,13,237,not valid frame,1,14726,30098
3.08,393,27,13,237,not valid frame,1,14726,30098
3.95,393,27,13,237,not valid frame,1,14726,30098
4.7,393,27,13,237,not valid frame,1,14726,30098
4.51,393,27,0,237,not valid frame,1,14726,30098
4.68,393,27,0,237,not valid frame,1,14726,30098
4.72,393,27,13,237,not valid frame,1,14726,30098
4.55,393,27,0,237,not valid frame,1,14726,30098
4.63,393,27,0,237,not valid frame,1,14726,30086
4.59,393,27,0,237,not valid frame,1,14726,30086
4.74,393,27,0,237,not valid frame,1,14726,30086
4.57,393,27,0,237,not valid frame,1,14726,30086
6.52,393,27,0,237,not valid frame,1,14726,30086
4.52,393,27,0,237,not valid frame,1,14726,30086
4.6,393,27,13,237,not valid frame,1,14726,30086
4.48,393,27,0,237,not valid frame,1,14726,30086
4.56,393,27,0,237,not valid frame,1,14726,30086
4.58,393,27,0,237,not valid frame,1,14726,30086
4.52,393,27,13,237,not valid frame,1,14726,30086
4.74,393,27,13,237,not valid frame,1,14726,30086
4.59,393,27,13,237,not valid frame,1,14726,30086
5.27,393,27,13,237,not valid frame,1,14726,30086
4.52,393,27,0,237,not valid frame,1,14726,30086
4.63,393,27,13,237,not valid frame,1,14726,30086
4.65,393,27,14,237,not valid frame,1,14726,30086
5.81,395,28,0,237,not valid frame,1,14726,30130
4.99,395,28,0,237,not valid frame,1,14726,30130
3.83,393,27,0,237,not valid frame,1,14726,30086
4.63,393,27,0,237,not valid frame,1,14726,30086
3.76,395,28,14,237,not valid frame,1,14726,30130
4.7,758160,28,14,237,not valid frame,1,14726,395
4.75,758160,28,0,237,not valid frame,1,14726,395
4.83,759184,28,0,237,not valid frame,1,14726,395
4.61,395,28,0,237,not valid frame,1,14726,30130
4.57,395,28,14,237,not valid frame,1,14726,30130
4.54,395,28,0,237,not valid frame,1,14726,30130
4.59,395,28,14,237,not valid frame,1,14726,30130
4.7,395,28,0,237,not valid frame,1,14726,30130
4.67,395,28,14,237,not valid frame,1,14726,30130
4.62,395,28,14,237,not valid frame,1,14726,30130
4.71,395,28,0,237,not valid frame,1,14726,30130
4.55,395,28,0,237,not valid frame,1,14726,30130
4.74,396,28,14,237,not valid frame,1,14726,30130
4.81,396,28,14,237,not valid frame,1,14726,30130
4.54,396,28,14,237,not valid frame,1,14726,30130
4.75,396,28,0,237,not valid frame,1,14726,30130
4.74,396,28,14,237,not valid frame,1,14726,30130
4.56,396,28,0,237,not valid frame,1,14726,30130
4.51,396,28,0,237,not valid frame,1,14726,30130
4.63,396,28,0,237,not valid frame,1,14726,30130
5.37,396,28,0,237,not valid frame,1,14726,30130
4.61,396,28,14,237,not valid frame,1,14726,30130
4.54,396,28,0,237,not valid frame,1,14726,30130
4.68,396,28,0,237,not valid frame,1,14726,30130
4.65,760720,29,15,237,not valid frame,1,14726,398
4.65,762768,29,0,237,not valid frame,1,14726,398
8.53,762768,29,15,237,not valid frame,1,14726,398
4.66,763792,29,0,237,not valid frame,1,14726,398
4.88,398,29,15,237,not valid frame,1,14726,30174
4.57,398,29,15,237,not valid frame,1,14726,30174
4.62,398,29,0,237,not valid frame,1,14726,30174
7.14,767152,210,0,237,not valid frame,1,131542,652
4.77,767152,210,18,237,not valid frame,1,131542,652
4.72,39911240,35,0,237,not valid frame,1,15278,768688
4.94,39911336,35,0,237,not valid frame,1,15278,771760
4.86,39911384,35,18,237,not valid frame,1,15278,404
5.22,39911384,35,18,237,not valid frame,1,15278,404
4.73,39911432,35,18,237,not valid frame,1,15278,404
4.81,39911432,35,18,237,not valid frame,1,15278,404
4.89,39911432,35,18,237,not valid frame,1,15278,404
4.89,39911432,35,18,237,not valid frame,1,15278,405
4.87,39911432,35,0,237,not valid frame,1,15278,404
4.86,39911432,35,18,237,not valid frame,1,15278,404
4.77,39911432,35,0,237,not valid frame,1,15278,404
4.8,39911432,35,0,237,not valid frame,1,15278,404
4.87,39911432,35,18,237,not valid frame,1,15278,404
4.75,39911432,35,18,237,not valid frame,1,15278,404
4.71,39911432,35,0,237,not valid frame,1,15278,405
4.89,39911432,34,16,237,not valid frame,1,15278,402
4.88,39911432,32,0,237,not valid frame,1,14878,400
4.8,39911432,32,18,237,not valid frame,1,14878,400
4.69,39911432,34,18,237,not valid frame,1,14942,403
4.81,39911432,35,17,237,not valid frame,1,14942,405
4.75,39911432,35,17,237,not valid frame,1,14942,405
4.79,39911432,34,0,237,not valid frame,1,14942,403
8.34,39911432,34,17,237,not valid frame,1,14942,403
4.59,39911432,34,0,237,not valid frame,1,14942,403
3.99,39911432,34,0,237,not valid frame,1,14942,403
4.98,39911432,34,17,237,not valid frame,1,14942,403
4.9,39911432,34,0,237,not valid frame,1,14942,403
4.76,39911432,34,0,237,not valid frame,1,14942,404
4.86,39911432,34,0,237,not valid frame,1,14942,404
4.97,39911432,34,0,237,not valid frame,1,14942,403
4.93,39911432,34,0,237,not valid frame,1,14942,403
4.72,39911432,34,0,237,not valid frame,1,14942,403
4.63,39911432,34,0,237,not valid frame,1,14942,403
4.82,39911432,34,0,237,not valid frame,1,14942,404
4.69,39911432,33,16,237,not valid frame,1,14942,401
4.67,39911432,33,16,237,not valid frame,1,14942,402
4.06,39911432,33,0,237,not valid frame,1,14942,402
4.73,39911432,33,16,237,not valid frame,1,14942,401
4.88,349851198,35,17,237,not valid frame,1,19154,39911432
4.82,349807507,34,17,237,not valid frame,1,14942,39911432
5.37,349807507,34,17,237,not valid frame,1,14942,39911432
3.9,39911432,35,18,237,not valid frame,1,14942,405
4.79,39911432,35,18,237,not valid frame,1,14942,405
4.72,39911432,35,23,237,not valid frame,1,14942,405
4.91,39911432,48,18,237,not valid frame,1,14942,770576
4.87,39911432,48,0,237,not valid frame,1,14942,770576
4.72,39911432,35,18,237,not valid frame,1,14942,405
9.35,39911432,35,0,237,not valid frame,1,14942,405
4.09,39911432,35,0,237,not valid frame,1,14974,404
4.84,39911432,35,17,237,not valid frame,1,14974,404
4.66,39911432,32,17,237,not valid frame,1,14910,399
4.71,39911432,32,17,237,not valid frame,1,14910,399
4.74,39911432,32,0,237,not valid frame,1,14910,399
4.8,39911432,30,16,237,not valid frame,1,14886,398
4.83,39911432,30,0,237,not valid frame,1,14886,398
4.8,39911432,30,0,237,not valid frame,1,14886,399
4.74,39911432,28,0,237,not valid frame,1,14758,395
4.71,39911432,28,0,237,not valid frame,1,14758,395
4.65,39911432,28,15,237,not valid frame,1,14758,395
4.55,39911432,28,15,237,not valid frame,1,14758,395
4.82,39911432,28,0,237,not valid frame,1,14758,395
4.73,39911432,28,15,237,not valid frame,1,14758,395
4.72,39911432,28,0,237,not valid frame,1,14758,393
4.65,39911432,28,0,237,not valid frame,1,14758,393
4.66,39911432,28,0,237,not valid frame,1,14758,393
4.79,39911432,28,15,237,not valid frame,1,14758,393
4.72,39911432,28,15,237,not valid frame,1,14758,393
3.97,39911432,28,0,237,not valid frame,1,14758,393
3.12,39911432,28,16,237,not valid frame,1,14758,393
4.72,39911432,30,15,237,not valid frame,1,15158,396
4.72,39911432,28,0,237,not valid frame,1,14758,393
4.85,39911432,28,0,237,not valid frame,1,14758,393
4.17,39911432,28,15,237,not valid frame,1,14758,393
5.04,39911432,28,15,237,not valid frame,1,14758,393
4.91,39911432,28,0,237,not valid frame,1,14758,393
4.53,39911384,28,15,237,not valid frame,1,14758,393
4.62,39911384,28,15,237,not valid frame,1,14758,393
4.57,39911336,28,15,237,not valid frame,1,14758,393
4.56,39911288,28,0,237,not valid frame,1,14758,393
4.73,39911240,28,0,237,not valid frame,1,14758,393
4.61,39911192,28,0,237,not valid frame,1,14758,393
4.58,393,28,0,237,not valid frame,1,14758,30134
4.64,393,28,15,237,not valid frame,1,14758,30134
6.23,393,28,0,237,not valid frame,1,14758,30134
5.62,393,28,15,237,not valid frame,1,14758,30134
3.8,393,28,15,237,not valid frame,1,14758,30134
4.68,393,28,15,237,not valid frame,1,14758,30134
4.57,393,28,0,237,not valid frame,1,14758,30134
7.83,393,28,15,237,not valid frame,1,14758,30122
4.65,393,28,0,237,not valid frame,1,14758,30122
4.61,393,28,15,237,not valid frame,1,14758,30122
4.58,393,28,15,237,not valid frame,1,14758,30122
4.61,393,28,15,237,not valid frame,1,14758,30122
4.55,393,28,0,237,not valid frame,1,14758,30122
4.58,393,28,0,237,not valid frame,1,14758,30122
4.44,393,28,0,237,not valid frame,1,14758,30122
4.46,393,28,15,237,not valid frame,1,14758,30122
4.48,393,28,15,237,not valid frame,1,14758,30122
4.52,393,28,0,237,not valid frame,1,14758,30122
8.23,393,28,15,237,not valid frame,1,14758,30122
4.59,393,28,15,237,not valid frame,1,14758,30122
4.63,393,28,0,237,not valid frame,1,14758,30122
4.65,393,28,0,237,not valid frame,1,14758,30122
4.7,393,28,15,237,not valid frame,1,14758,30118
4.65,393,28,15,237,not valid frame,1,14758,30118
4.46,393,28,15,237,not valid frame,1,14758,30118
7.14,393,28,15,237,not valid frame,1,14758,30118
3.07,393,28,0,237,not valid frame,1,14758,30118
6.23,393,28,15,237,not valid frame,1,14758,30118
3.69,393,28,15,237,not valid frame,1,14758,30118
3.16,393,28,15,237,not valid frame,1,14758,30118
3.84,393,28,15,237,not valid frame,1,14758,30118
3.9,393,28,0,237,not valid frame,1,14758,30118
3.19,393,28,0,237,not valid frame,1,14758,30118
6.62,393,28,15,237,not valid frame,1,14758,30118
4.82,393,28,0,237,not valid frame,1,14758,30118
4.74,393,28,0,237,not valid frame,1,14758,30118
5.22,393,28,0,237,not valid frame,1,14758,30118
3.23,393,28,0,237,not valid frame,1,14758,30118
3.91,393,28,15,237,not valid frame,1,14758,30118
4.42,393,28,0,237,not valid frame,1,14758,30118
4.46,393,28,15,237,not valid frame,1,14758,30118
4.59,393,28,0,237,not valid frame,1,14758,30118
4.48,393,28,0,237,not valid frame,1,14758,30118
4.53,393,28,0,237,not valid frame,1,14758,30118
4.46,393,28,15,237,not valid frame,1,14758,30118
4.38,393,28,15,237,not valid frame,1,14758,30118
4.48,393,28,0,237,not valid frame,1,14758,30118
4.53,393,28,0,237,not valid frame,1,14758,30118
4.53,393,28,0,237,not valid frame,1,14758,30118
4.53,393,28,0,237,not valid frame,1,14758,30118
4.51,393,28,0,237,not valid frame,1,14758,30118
7.97,393,28,15,237,not valid frame,1,14758,30118
4.1,393,28,0,237,not valid frame,1,14758,30118
4.67,393,28,0,237,not valid frame,1,14758,30118
4.66,393,28,0,237,not valid frame,1,14758,30118
4.54,393,28,0,237,not valid frame,1,14758,30118
4.58,393,28,15,237,not valid frame,1,14758,30118
4.75,393,28,0,237,not valid frame,1,14758,30118
4.54,393,28,0,237,not valid frame,1,14758,30118
4.63,393,28,0,237,not valid frame,1,14758,30118
4.72,393,28,15,237,not valid frame,1,14758,30130
4.56,393,28,15,237,not valid frame,1,14758,30130
4.49,392,28,15,237,not valid frame,1,14758,30130
4.7,392,28,15,237,not valid frame,1,14758,30130
4.48,392,28,15,237,not valid frame,1,14758,30130
7.29,392,28,0,237,not valid frame,1,14758,30130
3.32,392,28,15,237,not valid frame,1,14758,30130
4.6,392,28,15,237,not valid frame,1,14758,30130
4.39,392,28,15,237,not valid frame,1,14758,30130
4.54,392,28,0,237,not valid frame,1,14758,30130
4.85,392,28,15,237,not valid frame,1,14758,30130
4.72,392,28,15,237,not valid frame,1,14758,30130
4.57,392,28,0,237,not valid frame,1,14758,30130
4.47,392,28,15,237,not valid frame,1,14758,30130
4.7,392,28,0,237,not valid frame,1,14758,30130
4.67,392,28,15,237,not valid frame,1,14758,30130
4.5,392,28,15,237,not valid frame,1,14758,30130
4.62,392,28,0,237,not valid frame,1,14758,30130
4.55,392,28,0,237,not valid frame,1,14758,30130
4.53,392,28,15,237,not valid frame,1,14758,30118
4.68,392,28,15,237,not valid frame,1,14758,30118
4.64,392,28,0,237,not valid frame,1,14758,30118
4.58,392,28,0,237,not valid frame,1,14758,30118
4.65,396,31,16,237,not valid frame,1,14810,30182
5.82,396,31,16,237,not valid frame,1,14810,30182
4.67,750992,170,16,237,not valid frame,1,100690,594
4.52,752016,31,0,237,not valid frame,1,14910,393
4.54,752016,31,0,237,not valid frame,1,14910,393
4.46,752528,31,16,237,not valid frame,1,14910,393
4.63,395,31,0,237,not valid frame,1,14910,30316
4.85,753552,33,16,237,not valid frame,1,15054,398
4.7,398,33,17,237,not valid frame,1,14974,30404
4.62,397,32,0,237,not valid frame,1,14942,30372
4.47,397,32,0,237,not valid frame,1,14942,30372
4.58,398,32,0,237,not valid frame,1,14942,30384
4.49,397,32,17,237,not valid frame,1,14942,30372
4.55,397,32,0,237,not valid frame,1,14942,30372
4.64,397,32,17,237,not valid frame,1,14942,30372
4.5,398,32,0,237,not valid frame,1,14942,30384
4.63,397,32,0,237,not valid frame,1,14942,30372
4.43,395,32,0,237,not valid frame,1,14942,30360
4.49,395,32,17,237,not valid frame,1,14942,30360
4.64,395,32,0,237,not valid frame,1,14942,30360
4.69,397,33,18,237,not valid frame,1,14942,30404
4.54,754064,33,18,237,not valid frame,1,14942,398
4.72,756112,33,0,237,not valid frame,1,14942,397
4.58,756112,33,18,237,not valid frame,1,14942,397
4.54,397,33,0,237,not valid frame,1,14942,30404
4.51,397,33,18,237,not valid frame,1,14942,30404
4.48,397,33,0,237,not valid frame,1,14942,30404
4.59,397,33,18,237,not valid frame,1,14942,30404
4.45,397,33,0,237,not valid frame,1,14942,30404
4.47,395,32,17,237,not valid frame,1,14942,30360
5.99,395,32,17,237,not valid frame,1,14942,30360
4.5,395,32,16,237,not valid frame,1,14942,30360
4.33,395,32,16,237,not valid frame,1,14942,30360
4.69,393,31,0,237,not valid frame,1,14942,30316
4.72,394,31,0,237,not valid frame,1,14942,30316
4.54,394,31,0,237,not valid frame,1,14942,30316
4.72,394,31,0,237,not valid frame,1,14942,30316
7.92,391,29,0,237,not valid frame,1,14878,30240
5.05,391,29,15,237,not valid frame,1,14878,30240
4.44,741040,33,15,237,not valid frame,1,14878,397
4.59,393,29,15,237,not valid frame,1,14878,30264
4.49,392,29,0,237,not valid frame,1,14878,30252
4.59,392,29,15,237,not valid frame,1,14878,30240
4.54,392,29,15,237,not valid frame,1,14878,30240
4.62,392,29,15,237,not valid frame,1,14878,30240
4.47,392,29,0,237,not valid frame,1,14878,30240
4.45,393,29,0,237,not valid frame,1,14878,30252
4.49,388,25,14,237,not valid frame,1,14726,30100
8.2,388,25,0,237,not valid frame,1,14726,30100
4.51,391,27,0,237,not valid frame,1,15126,30500
4.6,391,27,0,237,not valid frame,1,15126,30500
4.67,391,27,0,237,not valid frame,1,15126,30500
4.41,391,27,14,237,not valid frame,1,15126,30500
4.52,391,27,13,237,not valid frame,1,15126,30500
4.41,392,27,0,237,not valid frame,1,15126,30512
4.47,350157059,25,0,237,not valid frame,1,14726,389
4.38,350157059,25,13,237,not valid frame,1,14726,389
4.46,350462907,25,0,237,not valid frame,1,14726,389
4.56,350462907,25,13,237,not valid frame,1,14726,389
3.77,350331795,25,13,237,not valid frame,1,14726,389
3.71,389,25,13,237,not valid frame,1,14726,30112
4.48,388,25,13,237,not valid frame,1,14726,30112
9.02,388,25,13,237,not valid frame,1,14726,30112
4.5,387,25,0,237,not valid frame,1,14726,30112
4.32,385,25,13,237,not valid frame,1,14726,29964
4.48,385,25,13,237,not valid frame,1,14726,29964
3.76,385,25,0,237,not valid frame,1,14726,29964
4.47,385,25,0,237,not valid frame,1,14726,29952
4.52,385,25,0,237,not valid frame,1,14726,29952
4.32,385,25,13,237,not valid frame,1,14726,29952
4.42,385,25,13,237,not valid frame,1,14726,29952
4.58,385,25,0,237,not valid frame,1,14726,29952
4.46,385,25,0,237,not valid frame,1,14726,29952
4.43,385,25,13,237,not valid frame,1,14726,29952
4.46,385,25,0,237,not valid frame,1,14726,29952
4.3,385,25,13,237,not valid frame,1,14726,29952
4.64,385,25,0,237,not valid frame,1,14726,29952
4.63,385,25,0,237,not valid frame,1,14726,29952
4.33,385,25,13,237,not valid frame,1,14726,29952
4.31,385,25,0,237,not valid frame,1,14726,29952
4.62,386,25,13,237,not valid frame,1,14726,29952
4.56,386,25,13,237,not valid frame,1,14726,29952
4.43,386,25,13,237,not valid frame,1,14726,29952
4.51,386,25,13,237,not valid frame,1,14726,29952
4.34,386,25,13,237,not valid frame,1,14726,29952
4.32,386,25,0,237,not valid frame,1,14726,29952
4.62,386,25,0,237,not valid frame,1,14726,29952
4.55,386,25,13,237,not valid frame,1,14726,29952
4.63,386,25,13,237,not valid frame,1,14726,29952
4.46,386,25,13,237,not valid frame,1,14726,29952
4.41,386,25,13,237,not valid frame,1,14726,29952
4.49,386,25,0,237,not valid frame,1,14726,29952
4.41,386,25,13,237,not valid frame,1,14726,29952
4.11,386,25,13,237,not valid frame,1,14726,29952
4.19,386,25,13,237,not valid frame,1,14726,29952
4.48,386,25,0,237,not valid frame,1,14726,29952
5.66,386,25,0,237,not valid frame,1,14726,29952
4.57,386,25,0,237,not valid frame,1,14726,29952
4.5,732048,26,14,237,not valid frame,1,14726,388
4.59,733072,26,0,237,not valid frame,1,14726,388
4.56,735120,26,0,237,not valid frame,1,14726,388
4.61,735120,26,0,237,not valid frame,1,14726,388
4.49,388,26,0,237,not valid frame,1,14726,29996
4.34,388,26,0,237,not valid frame,1,14726,29996
4.38,388,26,14,237,not valid frame,1,14726,29996
4.34,388,26,0,237,not valid frame,1,14726,29996
4.32,388,26,14,237,not valid frame,1,14726,29996
4.43,388,26,14,237,not valid frame,1,14726,29996
4.6,388,26,14,237,not valid frame,1,14726,29996
4.45,388,26,14,237,not valid frame,1,14726,29996
4.72,388,26,14,237,not valid frame,1,14726,29996
4.51,388,26,0,237,not valid frame,1,14726,29996
4.53,388,26,14,237,not valid frame,1,14726,29996
4.52,388,26,14,237,not valid frame,1,14726,29996
4.5,388,26,14,237,not valid frame,1,14726,29996
4.76,388,26,14,237,not valid frame,1,14726,29996
4.42,388,26,14,237,not valid frame,1,14726,29996
4.49,388,26,14,237,not valid frame,1,14726,29996
3.82,388,26,14,237,not valid frame,1,14726,29996
3.06,388,26,15,237,not valid frame,1,14726,29996
3.04,388,26,0,237,not valid frame,1,14726,29996
3.79,736656,28,14,237,not valid frame,1,15126,391
4.38,387,26,14,237,not valid frame,1,14726,30008
4.5,387,26,0,237,not valid frame,1,14726,30008
4.37,387,26,0,237,not valid frame,1,14726,30008
4.44,387,26,0,237,not valid frame,1,14726,30008
4.42,387,26,0,237,not valid frame,1,14726,30008
4.51,387,26,0,237,not valid frame,1,14726,30008
3.66,387,26,0,237,not valid frame,1,14726,30008
2.86,387,26,14,237,not valid frame,1,14726,30008
3.85,387,26,0,237,not valid frame,1,14726,30008
4.57,387,26,14,237,not valid frame,1,14726,30008
2.97,387,26,14,237,not valid frame,1,14726,30008
2.83,387,26,0,237,not valid frame,1,14726,30008
6.85,387,26,14,237,not valid frame,1,14726,30008
4.13,387,26,0,237,not valid frame,1,14726,30008
4.44,387,26,0,237,not valid frame,1,14726,30008
4.64,387,26,14,237,not valid frame,1,14726,30008
3.03,387,26,14,237,not valid frame,1,14726,30008
4.22,387,26,0,237,not valid frame,1,14726,29996
4.6,387,26,0,237,not valid frame,1,14726,29996
4.38,387,26,0,237,not valid frame,1,14726,29996
4.66,387,26,14,237,not valid frame,1,14726,29996
4.56,387,26,14,237,not valid frame,1,14726,29996
4.37,387,26,0,237,not valid frame,1,14726,29996
4.46,387,26,14,237,not valid frame,1,14726,29996
4.56,387,26,14,237,not valid frame,1,14726,29996
4.4,387,26,14,237,not valid frame,1,14726,29996
4.45,387,26,14,237,not valid frame,1,14726,29996
4.52,387,26,14,237,not valid frame,1,14726,29996
3.89,387,26,0,237,not valid frame,1,14726,29996
3.05,387,26,0,237,not valid frame,1,14726,29996
3.35,387,26,0,237,not valid frame,1,14726,29996
4.59,387,26,14,237,not valid frame,1,14726,29996
4.42,387,26,14,237,not valid frame,1,14726,29996
4.39,387,26,0,237,not valid frame,1,14726,29996
4.43,387,26,0,237,not valid frame,1,14726,29996
4.41,387,26,14,237,not valid frame,1,14726,29996
8.28,387,26,0,237,not valid frame,1,14726,29996
4.62,387,26,0,237,not valid frame,1,14726,29996
4.38,387,26,0,237,not valid frame,1,14726,29996
5.92,387,26,0,237,not valid frame,1,14726,29996
4.51,387,26,0,237,not valid frame,1,14726,29996
4.55,387,26,14,237,not valid frame,1,14726,29996
4.48,387,26,0,237,not valid frame,1,14726,29996
4.38,387,26,14,237,not valid frame,1,14726,29996
4.56,387,26,0,237,not valid frame,1,14726,29996
4.4,387,26,14,237,not valid frame,1,14726,29996
4.5,387,26,14,237,not valid frame,1,14726,29996
4.41,387,26,14,237,not valid frame,1,14726,29996
4.29,387,26,0,237,not valid frame,1,14726,29996
4.53,387,26,0,237,not valid frame,1,14726,29996
4.38,387,26,14,237,not valid frame,1,14726,29996
4.42,387,26,14,237,not valid frame,1,14726,29996
4.65,387,26,14,237,not valid frame,1,14726,29996
4.55,387,26,14,237,not valid frame,1,14726,29996
4.37,387,26,0,237,not valid frame,1,14726,29996
4.59,387,26,0,237,not valid frame,1,14726,29996
4.53,387,26,0,237,not valid frame,1,14726,29996
4.36,387,26,14,237,not valid frame,1,14726,29996
4.48,387,26,14,237,not valid frame,1,14726,29996
7.6,387,26,0,237,not valid frame,1,14726,29996
4.49,387,26,0,237,not valid frame,1,14726,29996
3.75,387,26,14,237,not valid frame,1,14726,29996
3.8,387,26,0,237,not valid frame,1,14726,29996
4.63,387,26,14,237,not valid frame,1,14726,29996
4.44,387,26,0,237,not valid frame,1,14726,29996
4.39,387,26,14,237,not valid frame,1,14726,29996
4.37,387,26,14,237,not valid frame,1,14726,29996
4.55,387,26,14,237,not valid frame,1,14726,29996
4.44,387,26,14,237,not valid frame,1,14726,29996
4.43,387,26,15,237,not valid frame,1,14726,29996
4.37,389,28,15,237,not valid frame,1,15126,30396
