Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,72,99,3805.762,1507,945,239,59.75,17.1875,3.125002,23.4375,1.562502,10.9375,3.125002,14.0625,2.235174E-06,12.5,1.562502,14.0625,3.125002,9.375002,3.125002,2.235174E-06,14.0625,8.203127,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4904,154.1,6.918
306,72,99,3808.52,1509,945,239,69.5,10.9375,3.125002,23.4375,1.562502,17.1875,3.125002,12.5,6.250002,9.375002,4.687502,20.3125,1.562502,12.5,3.125002,1.562502,12.5,8.984377,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4907,153.6,7.216
610,72,99,3808.52,1509,945,239,69.5,10.9375,3.125002,23.4375,1.562502,17.1875,3.125002,12.5,6.250002,9.375002,4.687502,20.3125,1.562502,12.5,3.125002,1.562502,12.5,8.984377,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4907,153.6,7.216
914,72,99,3808.52,1509,945,239,69.5,10.9375,3.125002,23.4375,1.562502,17.1875,3.125002,12.5,6.250002,9.375002,4.687502,20.3125,1.562502,12.5,3.125002,1.562502,12.5,8.984377,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4907,153.6,7.216
1219,72,99,3808.52,1509,945,239,69.5,10.9375,3.125002,23.4375,1.562502,17.1875,3.125002,12.5,6.250002,9.375002,4.687502,20.3125,1.562502,12.5,3.125002,1.562502,12.5,8.984377,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4907,153.6,7.216
1571,69,99,3839.996,1296,800,27,68,10.13451,2.887293,27.52783,1.43785,11.58395,2.887293,5.78618,1.43785,7.235623,1.43785,8.685067,4.336737,11.58395,1.43785,1.43785,15.93228,7.235624,4075,4075,4075,4075,2037.5,2037.5,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,4075,4075,4075,4854,153.2,6.874
1878,69,99,3839.996,1296,800,27,68,10.13451,2.887293,27.52783,1.43785,11.58395,2.887293,5.78618,1.43785,7.235623,1.43785,8.685067,4.336737,11.58395,1.43785,1.43785,15.93228,7.235624,4075,4075,4075,4075,2037.5,2037.5,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,4075,4075,4075,4854,153.2,6.874
2251,68,0,3672.832,1208,945,202,67,28.82321,3.40293,22.04447,3.40293,22.04447,3.40293,10.18167,30.5179,16.96041,6.792302,11.87636,5.097616,11.87636,10.18167,11.87636,13.57104,13.25329,4075,4075,4075,4075,4100,4100,2050,2050,2050,2050,2087.5,2087.5,4175,4175,2087.5,2087.5,4175,4892,33.3,414.698
2557,68,0,3672.832,1208,945,202,67,28.82321,3.40293,22.04447,3.40293,22.04447,3.40293,10.18167,30.5179,16.96041,6.792302,11.87636,5.097616,11.87636,10.18167,11.87636,13.57104,13.25329,4075,4075,4075,4075,4100,4100,2050,2050,2050,2050,2087.5,2087.5,4175,4175,2087.5,2087.5,4175,4892,33.3,414.698
2864,68,0,3672.832,1208,945,202,67,28.82321,3.40293,22.04447,3.40293,22.04447,3.40293,10.18167,30.5179,16.96041,6.792302,11.87636,5.097616,11.87636,10.18167,11.87636,13.57104,13.25329,4075,4075,4075,4075,4100,4100,2050,2050,2050,2050,2087.5,2087.5,4175,4175,2087.5,2087.5,4175,4892,33.3,414.698
3171,68,0,3672.832,1208,945,202,67,28.82321,3.40293,22.04447,3.40293,22.04447,3.40293,10.18167,30.5179,16.96041,6.792302,11.87636,5.097616,11.87636,10.18167,11.87636,13.57104,13.25329,4075,4075,4075,4075,4100,4100,2050,2050,2050,2050,2087.5,2087.5,4175,4175,2087.5,2087.5,4175,4892,33.3,414.698
