Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,49,45,4649.797,50,167,6,67.375,2.235174E-06,2.235174E-06,12.5,2.235174E-06,9.375002,2.235174E-06,1.562502,2.235174E-06,3.125002,7.812502,1.562502,0,1.562502,2.235174E-06,1.562502,1.562502,2.539065,2075,2075,4150,4150,2766.667,2766.667,2075,2075,2200,2200,2200,2200,2200,2200,2200,2200,4150,6308,0,0
304,49,7,4643.188,44,500,6,65.75,10.9375,2.235174E-06,6.250002,2.235174E-06,7.812502,2.235174E-06,6.250002,0,3.125002,4.687502,3.125002,2.235174E-06,1.562502,3.125002,6.250002,2.235174E-06,3.320315,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6307,0,0
608,49,7,4643.188,44,500,6,65.75,10.9375,2.235174E-06,6.250002,2.235174E-06,7.812502,2.235174E-06,6.250002,0,3.125002,4.687502,3.125002,2.235174E-06,1.562502,3.125002,6.250002,2.235174E-06,3.320315,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6307,0,0
914,49,7,4643.188,44,500,6,65.75,10.9375,2.235174E-06,6.250002,2.235174E-06,7.812502,2.235174E-06,6.250002,0,3.125002,4.687502,3.125002,2.235174E-06,1.562502,3.125002,6.250002,2.235174E-06,3.320315,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6307,0,0
1221,49,9,4642.859,262,800,72,64.25,1.562502,4.687502,4.687502,2.235174E-06,9.375002,2.235174E-06,3.125002,3.125002,6.250002,6.250002,1.562502,3.125002,9.375002,7.812502,4.687502,4.687502,4.394533,2200,2200,2200,2200,2200,2200,2200,2200,4175,4175,4175,4175,4175,4175,2087.5,2087.5,4175,6305,0,37028.77
2473,55,99,4645.109,1324,945,240,62.625,4.687502,1.562502,7.812502,1.562502,3.125002,2.235174E-06,1.562502,2.235174E-06,12.5,2.235174E-06,6.250002,4.687502,9.375002,3.125002,2.235174E-06,20.3125,4.785158,2200,2200,2200,2200,2200,2200,2200,2200,4175,4175,4175,4175,4175,4175,2087.5,2087.5,4175,6295,43.5,33.443
2781,55,99,4645.109,1324,945,240,62.625,4.687502,1.562502,7.812502,1.562502,3.125002,2.235174E-06,1.562502,2.235174E-06,12.5,2.235174E-06,6.250002,4.687502,9.375002,3.125002,2.235174E-06,20.3125,4.785158,2200,2200,2200,2200,2200,2200,2200,2200,4175,4175,4175,4175,4175,4175,2087.5,2087.5,4175,6295,43.5,33.443
3088,55,99,4645.109,1324,945,240,62.625,4.687502,1.562502,7.812502,1.562502,3.125002,2.235174E-06,1.562502,2.235174E-06,12.5,2.235174E-06,6.250002,4.687502,9.375002,3.125002,2.235174E-06,20.3125,4.785158,2200,2200,2200,2200,2200,2200,2200,2200,4175,4175,4175,4175,4175,4175,2087.5,2087.5,4175,6295,43.5,33.443
3395,56,99,4642.609,1435,800,163,61.125,4.687502,3.125002,12.5,1.562502,4.687502,2.235174E-06,4.687502,4.687502,17.1875,1.562502,3.125002,1.562502,3.125002,6.250002,1.562502,14.0625,5.273439,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6287,44.9,33.361
3702,56,99,4642.609,1435,800,163,61.125,4.687502,3.125002,12.5,1.562502,4.687502,2.235174E-06,4.687502,4.687502,17.1875,1.562502,3.125002,1.562502,3.125002,6.250002,1.562502,14.0625,5.273439,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6287,44.9,33.361
4008,56,99,4642.609,1435,800,163,61.125,4.687502,3.125002,12.5,1.562502,4.687502,2.235174E-06,4.687502,4.687502,17.1875,1.562502,3.125002,1.562502,3.125002,6.250002,1.562502,14.0625,5.273439,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6287,44.9,33.361
4314,52,16,3679.328,1130,800,28,60.375,10.9375,3.125002,14.0625,4.687502,4.687502,32.8125,17.1875,4.687502,10.9375,10.9375,12.5,1.562502,10.9375,4.687502,9.375002,9.375002,10.15625,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6214,59.9,32.874
4622,52,16,3679.328,1130,800,28,60.375,10.9375,3.125002,14.0625,4.687502,4.687502,32.8125,17.1875,4.687502,10.9375,10.9375,12.5,1.562502,10.9375,4.687502,9.375002,9.375002,10.15625,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6214,59.9,32.874
4930,52,16,3679.328,1130,800,28,60.375,10.9375,3.125002,14.0625,4.687502,4.687502,32.8125,17.1875,4.687502,10.9375,10.9375,12.5,1.562502,10.9375,4.687502,9.375002,9.375002,10.15625,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6214,59.9,32.874
