Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,60,32,5607.516,181,167,15,65.125,14.0625,4.687502,39.0625,6.250002,25,3.125002,17.1875,7.812502,9.375002,12.5,23.4375,3.125002,14.0625,21.875,15.625,9.375002,14.16016,3525,3525,2014.286,2014.286,3525,3525,3525,3525,2014.286,2014.286,3525,3525,3525,3525,2014.286,2014.286,3525,7211,0,0
304,60,34,5612.656,170,167,15,64.75,18.75,1.562502,18.75,6.250002,15.625,1.562502,17.1875,2.235174E-06,23.4375,10.9375,12.5,2.235174E-06,10.9375,23.4375,10.9375,10.9375,11.42578,4200,4200,4200,4200,2100,2100,2100,2100,2100,2100,2100,2100,4200,4200,2100,2100,4200,7218,0,0
611,60,34,5612.656,170,167,15,64.75,18.75,1.562502,18.75,6.250002,15.625,1.562502,17.1875,2.235174E-06,23.4375,10.9375,12.5,2.235174E-06,10.9375,23.4375,10.9375,10.9375,11.42578,4200,4200,4200,4200,2100,2100,2100,2100,2100,2100,2100,2100,4200,4200,2100,2100,4200,7218,0,0
918,60,34,5612.656,170,167,15,64.75,18.75,1.562502,18.75,6.250002,15.625,1.562502,17.1875,2.235174E-06,23.4375,10.9375,12.5,2.235174E-06,10.9375,23.4375,10.9375,10.9375,11.42578,4200,4200,4200,4200,2100,2100,2100,2100,2100,2100,2100,2100,4200,4200,2100,2100,4200,7218,0,0
1227,59,35,5606.328,159,167,16,64.375,21.875,1.562502,25,3.125002,21.875,4.687502,23.4375,3.125002,10.9375,9.375002,15.625,1.562502,6.250002,17.1875,14.0625,9.375002,11.81641,2171.428,2171.428,2171.428,2171.428,3800,3800,3800,3800,3800,3800,2171.428,2171.428,3800,3800,3800,3800,3800,7221,0,0
1534,59,35,5606.328,159,167,16,64.375,21.875,1.562502,25,3.125002,21.875,4.687502,23.4375,3.125002,10.9375,9.375002,15.625,1.562502,6.250002,17.1875,14.0625,9.375002,11.81641,2171.428,2171.428,2171.428,2171.428,3800,3800,3800,3800,3800,3800,2171.428,2171.428,3800,3800,3800,3800,3800,7221,0,0
1841,59,35,5606.328,159,167,16,64.375,21.875,1.562502,25,3.125002,21.875,4.687502,23.4375,3.125002,10.9375,9.375002,15.625,1.562502,6.250002,17.1875,14.0625,9.375002,11.81641,2171.428,2171.428,2171.428,2171.428,3800,3800,3800,3800,3800,3800,2171.428,2171.428,3800,3800,3800,3800,3800,7221,0,0
2155,59,37,5605.953,563,945,85,64,15.625,6.250002,18.75,3.125002,12.5,1.562502,14.0625,10.9375,15.625,6.250002,15.625,1.562502,12.5,25,3.125002,9.375002,11.81641,2171.428,2171.428,2171.428,2171.428,3800,3800,3800,3800,3800,3800,2171.428,2171.428,3800,3800,3800,3800,3800,7221,0,0
2470,59,37,5605.953,563,945,85,64,15.625,6.250002,18.75,3.125002,12.5,1.562502,14.0625,10.9375,15.625,6.250002,15.625,1.562502,12.5,25,3.125002,17.1875,11.23047,2087.5,2087.5,4175,4175,4175,4175,2087.5,2087.5,2087.5,2087.5,4175,4175,4175,4175,4175,4175,4175,7223,0.9,6294.377
2776,59,37,5605.953,563,945,85,64,15.625,6.250002,18.75,3.125002,12.5,1.562502,14.0625,10.9375,15.625,6.250002,15.625,1.562502,12.5,25,3.125002,17.1875,11.23047,2087.5,2087.5,4175,4175,4175,4175,2087.5,2087.5,2087.5,2087.5,4175,4175,4175,4175,4175,4175,4175,7223,0.9,6294.377
