Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,73,99,4273.738,1473,945,239,70.625,9.375002,2.235174E-06,28.125,1.562502,10.9375,1.562502,14.0625,3.125002,6.250002,12.5,7.812502,4.687502,10.9375,6.250002,4.687502,3.125002,7.812501,2100,2100,3350,3350,1914.286,1914.286,2116.667,2116.667,3175,3175,2116.667,2116.667,2116.667,2116.667,2116.667,2116.667,3350,4669,69.8,24.06
304,73,99,4273.738,1473,945,239,70.625,9.375002,2.235174E-06,28.125,1.562502,10.9375,1.562502,14.0625,3.125002,6.250002,12.5,7.812502,4.687502,10.9375,6.250002,4.687502,3.125002,7.812501,2100,2100,3350,3350,1914.286,1914.286,2116.667,2116.667,3175,3175,2116.667,2116.667,2116.667,2116.667,2116.667,2116.667,3350,4669,69.8,24.06
610,73,99,4273.738,1473,945,239,70.625,9.375002,2.235174E-06,28.125,1.562502,10.9375,1.562502,14.0625,3.125002,6.250002,12.5,7.812502,4.687502,10.9375,6.250002,4.687502,3.125002,7.812501,2100,2100,3350,3350,1914.286,1914.286,2116.667,2116.667,3175,3175,2116.667,2116.667,2116.667,2116.667,2116.667,2116.667,3350,4669,69.8,24.06
917,73,98,4267.168,1471,945,240,69.125,7.812502,3.125002,9.375002,2.235174E-06,3.125002,2.235174E-06,4.687502,3.125002,3.125002,6.250002,6.250002,0,6.250002,7.812502,3.125002,7.812502,4.492189,3875,3875,3875,3875,3875,3875,3875,3875,1937.5,1937.5,1937.5,1937.5,3875,3875,1937.5,1937.5,3875,4673,71.1,14.75
1221,73,98,4267.168,1471,945,240,69.125,7.812502,3.125002,9.375002,2.235174E-06,3.125002,2.235174E-06,4.687502,3.125002,3.125002,6.250002,6.250002,0,6.250002,7.812502,3.125002,7.812502,4.492189,3875,3875,3875,3875,3875,3875,3875,3875,1937.5,1937.5,1937.5,1937.5,3875,3875,1937.5,1937.5,3875,4673,71.1,14.75
1526,73,98,4267.168,1471,945,240,69.125,7.812502,3.125002,9.375002,2.235174E-06,3.125002,2.235174E-06,4.687502,3.125002,3.125002,6.250002,6.250002,0,6.250002,7.812502,3.125002,7.812502,4.492189,3875,3875,3875,3875,3875,3875,3875,3875,1937.5,1937.5,1937.5,1937.5,3875,3875,1937.5,1937.5,3875,4673,71.1,14.75
1833,71,99,4267.035,1356,945,239,67.75,7.812502,6.250002,14.0625,3.125002,3.125002,4.687502,4.687502,4.687502,9.375002,3.125002,14.0625,3.125002,9.375002,1.562502,1.562502,4.687502,5.957033,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,4690,54.7,209.018
2140,71,99,4267.035,1356,945,239,67.75,7.812502,6.250002,14.0625,3.125002,3.125002,4.687502,4.687502,4.687502,9.375002,3.125002,14.0625,3.125002,9.375002,1.562502,1.562502,4.687502,5.957033,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,4690,54.7,209.018
2447,71,99,4267.035,1356,945,239,67.75,7.812502,6.250002,14.0625,3.125002,3.125002,4.687502,4.687502,4.687502,9.375002,3.125002,14.0625,3.125002,9.375002,1.562502,1.562502,4.687502,5.957033,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,4690,54.7,209.018
2755,72,99,2879.719,1472,945,240,67.125,12.5,0,31.25,0,4.687502,2.235174E-06,6.250002,23.4375,40.625,2.235174E-06,4.687502,3.125002,2.235174E-06,2.235174E-06,2.235174E-06,9.375002,8.496095,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4699,2040.2,113.372
3061,72,99,2879.719,1472,945,240,67.125,12.5,0,31.25,0,4.687502,2.235174E-06,6.250002,23.4375,40.625,2.235174E-06,4.687502,3.125002,2.235174E-06,2.235174E-06,2.235174E-06,9.375002,8.496095,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4699,2040.2,113.372
3366,72,99,2879.719,1472,945,240,67.125,12.5,0,31.25,0,4.687502,2.235174E-06,6.250002,23.4375,40.625,2.235174E-06,4.687502,3.125002,2.235174E-06,2.235174E-06,2.235174E-06,9.375002,8.496095,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4699,2040.2,113.372
3673,72,99,2879.719,1472,945,240,67.125,12.5,0,31.25,0,4.687502,2.235174E-06,6.250002,23.4375,40.625,2.235174E-06,4.687502,3.125002,2.235174E-06,2.235174E-06,2.235174E-06,9.375002,8.496095,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4699,2040.2,113.372
