Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,57,9,4541.141,67,167,8,67.5,12.5,9.375002,31.25,3.125002,26.5625,3.125002,10.9375,10.9375,17.1875,37.5,26.5625,4.687502,18.75,15.625,6.250002,17.1875,15.72266,2142.857,2142.857,3750,3750,2142.857,2142.857,2142.857,2142.857,3750,3750,3750,3750,3775,3775,3775,3775,3775,6650,0,0
305,57,9,4541.141,67,167,8,67.5,12.5,9.375002,31.25,3.125002,26.5625,3.125002,10.9375,10.9375,17.1875,37.5,26.5625,4.687502,18.75,15.625,6.250002,17.1875,15.72266,2142.857,2142.857,3750,3750,2142.857,2142.857,2142.857,2142.857,3750,3750,3750,3750,3775,3775,3775,3775,3775,6650,0,0
611,56,6,4535.445,46,167,8,67,12.5,7.812502,21.875,3.125002,25,4.687502,21.875,6.250002,18.75,6.250002,10.9375,3.125002,12.5,15.625,14.0625,26.5625,13.18359,2025,2025,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,2025,2025,2025,2025,4050,6649,0,0
916,56,6,4535.445,46,167,8,67,12.5,7.812502,21.875,3.125002,25,4.687502,21.875,6.250002,18.75,6.250002,10.9375,3.125002,12.5,15.625,14.0625,26.5625,13.18359,2025,2025,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,2025,2025,2025,2025,4050,6649,0,0
1223,56,6,4535.445,46,167,8,67,12.5,7.812502,21.875,3.125002,25,4.687502,21.875,6.250002,18.75,6.250002,10.9375,3.125002,12.5,15.625,14.0625,26.5625,13.18359,2025,2025,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,2025,2025,2025,2025,4050,6649,0,0
1538,56,11,4419.547,41,167,10,66.125,20.28061,5.78618,24.62894,0,14.48284,0,7.235623,1.43785,7.235623,10.13451,11.58395,4.336737,11.58395,17.38173,4.336737,25.73126,10.38603,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,2037.5,2037.5,4075,4075,4075,4075,4075,6597,0,0
1845,56,11,4419.547,41,167,10,66.125,20.28061,5.78618,24.62894,0,14.48284,0,7.235623,1.43785,7.235623,10.13451,11.58395,4.336737,11.58395,17.38173,4.336737,25.73126,10.38603,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,2037.5,2037.5,4075,4075,4075,4075,4075,6597,0,0
2150,56,11,4419.547,41,167,10,66.125,20.28061,5.78618,24.62894,0,14.48284,0,7.235623,1.43785,7.235623,10.13451,11.58395,4.336737,11.58395,17.38173,4.336737,25.73126,10.38603,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,2037.5,2037.5,4075,4075,4075,4075,4075,6597,0,0
2459,59,3,4353.109,1096,800,67,65.25,31.13851,1.626445,29.49895,8.184682,31.13851,3.266004,21.30116,19.6616,21.30116,3.266004,16.38248,4.905563,11.4638,26.21983,11.4638,41.63554,17.65338,2112.5,2112.5,2112.5,2112.5,4225,4225,2112.5,2112.5,2100,2100,2100,2100,2100,2100,4200,4175,4225,6687,9.6,7054.716
2803,59,3,4353.109,1096,800,67,65.25,31.13851,1.626445,29.49895,8.184682,31.13851,3.266004,21.30116,19.6616,21.30116,3.266004,16.38248,4.905563,11.4638,26.21983,11.4638,41.63554,17.65338,2112.5,2112.5,2112.5,2112.5,4225,4225,2112.5,2112.5,2100,2100,2100,2100,2100,2100,4200,4175,4225,6687,9.6,7054.716
3109,59,3,4353.109,1096,800,67,65.25,31.13851,1.626445,29.49895,8.184682,31.13851,3.266004,21.30116,19.6616,21.30116,3.266004,16.38248,4.905563,11.4638,26.21983,11.4638,41.63554,17.65338,2112.5,2112.5,2112.5,2112.5,4225,4225,2112.5,2112.5,2100,2100,2100,2100,2100,2100,4200,4175,4225,6687,9.6,7054.716
