Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,50,4,3225.832,51,167,7,54.5,4.687502,6.250002,7.812502,3.125002,4.687502,3.125002,1.562502,3.125002,3.125002,6.250002,3.125002,1.562502,6.250002,1.562502,1.562502,3.125002,3.808596,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4055,0,0
304,50,4,3225.832,51,167,7,54.5,4.687502,6.250002,7.812502,3.125002,4.687502,3.125002,1.562502,3.125002,3.125002,6.250002,3.125002,1.562502,6.250002,1.562502,1.562502,3.125002,3.808596,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4055,0,0
610,50,2,3220.504,41,167,7,53.125,3.125002,2.235174E-06,4.687502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,1.562502,6.250002,1.562502,4.687502,2.235174E-06,4.687502,4.687502,1.562502,4.687502,2.539065,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4055,0,0
916,50,2,3220.504,41,167,7,53.125,3.125002,2.235174E-06,4.687502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,1.562502,6.250002,1.562502,4.687502,2.235174E-06,4.687502,4.687502,1.562502,4.687502,2.539065,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4055,0,0
1222,50,2,3220.504,41,167,7,53.125,3.125002,2.235174E-06,4.687502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,1.562502,6.250002,1.562502,4.687502,2.235174E-06,4.687502,4.687502,1.562502,4.687502,2.539065,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4055,0,0
1529,50,2,3220.504,41,167,7,53.125,3.125002,2.235174E-06,4.687502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,1.562502,6.250002,1.562502,4.687502,2.235174E-06,4.687502,4.687502,1.562502,4.687502,2.539065,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4055,0,0
1836,49,0,3224.582,57,167,10,51.625,4.687502,4.687502,4.687502,2.235174E-06,3.125002,0,3.125002,1.562502,3.125002,2.235174E-06,3.125002,1.562502,9.375002,4.687502,2.235174E-06,3.125002,2.929689,2150,2150,2150,2150,2150,2150,4300,4300,2200,2200,2200,2200,2200,2200,2200,2200,4300,4021,0,0
2143,49,0,3224.582,57,167,10,51.625,4.687502,4.687502,4.687502,2.235174E-06,3.125002,0,3.125002,1.562502,3.125002,2.235174E-06,3.125002,1.562502,9.375002,4.687502,2.235174E-06,3.125002,2.929689,2150,2150,2150,2150,2150,2150,4300,4300,2200,2200,2200,2200,2200,2200,2200,2200,4300,4021,0,0
2450,49,0,3224.582,57,167,10,51.625,4.687502,4.687502,4.687502,2.235174E-06,3.125002,0,3.125002,1.562502,3.125002,2.235174E-06,3.125002,1.562502,9.375002,4.687502,2.235174E-06,3.125002,2.929689,2150,2150,2150,2150,2150,2150,4300,4300,2200,2200,2200,2200,2200,2200,2200,2200,4300,4021,0,0
2758,49,11,3220.215,312,945,119,50.125,4.687502,1.562502,7.812502,1.562502,4.687502,1.562502,1.562502,3.125002,3.125002,3.125002,3.125002,2.235174E-06,7.812502,4.687502,3.125002,3.125002,3.417971,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4021,0.8,6646.851
