Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,71,99,4459.707,1502,945,239,68.375,28.125,9.375002,26.5625,1.562502,18.75,3.125002,17.1875,4.687502,18.75,6.250002,25,6.250002,9.375002,29.6875,10.9375,34.375,15.625,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,2025,2025,4050,4050,4050,6861,126,9.007
304,71,99,4459.707,1502,945,239,68.375,28.125,9.375002,26.5625,1.562502,18.75,3.125002,17.1875,4.687502,18.75,6.250002,25,6.250002,9.375002,29.6875,10.9375,34.375,15.625,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,2025,2025,4050,4050,4050,6861,126,9.007
610,71,99,4459.707,1502,945,239,68.375,28.125,9.375002,26.5625,1.562502,18.75,3.125002,17.1875,4.687502,18.75,6.250002,25,6.250002,9.375002,29.6875,10.9375,34.375,15.625,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,2025,2025,4050,4050,4050,6861,126,9.007
914,71,99,4459.707,1502,945,239,68.375,28.125,9.375002,26.5625,1.562502,18.75,3.125002,17.1875,4.687502,18.75,6.250002,25,6.250002,9.375002,29.6875,10.9375,34.375,15.625,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,2025,2025,4050,4050,4050,6861,126,9.007
1219,71,99,4451.629,1501,945,239,68,29.6875,6.250002,35.9375,4.687502,28.125,2.235174E-06,18.75,7.812502,25,18.75,17.1875,4.687502,14.0625,21.875,14.0625,37.5,17.77344,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,6862,125.7,8.922
1523,71,99,4451.629,1501,945,239,68,29.6875,6.250002,35.9375,4.687502,28.125,2.235174E-06,18.75,7.812502,25,18.75,17.1875,4.687502,14.0625,21.875,14.0625,37.5,17.77344,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,6862,125.7,8.922
1829,71,99,4451.629,1501,945,239,68,29.6875,6.250002,35.9375,4.687502,28.125,2.235174E-06,18.75,7.812502,25,18.75,17.1875,4.687502,14.0625,21.875,14.0625,37.5,17.77344,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,6862,125.7,8.922
2135,71,99,4451.879,1501,945,239,67.875,43.75,9.375002,50,7.812502,34.375,9.375002,26.5625,7.812502,34.375,14.0625,31.25,4.687502,18.75,25,15.625,45.3125,23.63281,3675,3675,3675,3675,3675,3675,3675,3675,2100,2100,2100,2100,2100,2100,3675,3675,3675,6867,125.8,10.405
2442,71,99,4451.879,1501,945,239,67.875,43.75,9.375002,50,7.812502,34.375,9.375002,26.5625,7.812502,34.375,14.0625,31.25,4.687502,18.75,25,15.625,45.3125,23.63281,3675,3675,3675,3675,3675,3675,3675,3675,2100,2100,2100,2100,2100,2100,3675,3675,3675,6867,125.8,10.405
2746,71,99,4451.879,1501,945,239,67.875,43.75,9.375002,50,7.812502,34.375,9.375002,26.5625,7.812502,34.375,14.0625,31.25,4.687502,18.75,25,15.625,45.3125,23.63281,3675,3675,3675,3675,3675,3675,3675,3675,2100,2100,2100,2100,2100,2100,3675,3675,3675,6867,125.8,10.405
