Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,48,12,3650.68,54,167,7,58.875,3.125002,2.235174E-06,25,2.235174E-06,9.375002,2.235174E-06,6.250002,1.562502,3.125002,12.5,10.9375,3.125002,20.3125,2.235174E-06,1.562502,1.562502,6.152345,2050,2050,4100,4100,2050,2050,2050,2050,2050,2050,2050,2050,4100,4100,2050,2050,4100,6341,0,0
305,48,12,3650.68,54,167,7,58.875,3.125002,2.235174E-06,25,2.235174E-06,9.375002,2.235174E-06,6.250002,1.562502,3.125002,12.5,10.9375,3.125002,20.3125,2.235174E-06,1.562502,1.562502,6.152345,2050,2050,4100,4100,2050,2050,2050,2050,2050,2050,2050,2050,4100,4100,2050,2050,4100,6341,0,0
612,48,12,3650.68,54,167,7,58.875,3.125002,2.235174E-06,25,2.235174E-06,9.375002,2.235174E-06,6.250002,1.562502,3.125002,12.5,10.9375,3.125002,20.3125,2.235174E-06,1.562502,1.562502,6.152345,2050,2050,4100,4100,2050,2050,2050,2050,2050,2050,2050,2050,4100,4100,2050,2050,4100,6341,0,0
918,49,10,3644.609,48,167,7,57.375,4.687502,2.235174E-06,14.0625,1.562502,3.125002,1.562502,3.125002,3.125002,1.562502,3.125002,6.250002,3.125002,9.375002,7.812502,3.125002,4.687502,4.394533,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6334,0,0
1225,49,10,3644.609,48,167,7,57.375,4.687502,2.235174E-06,14.0625,1.562502,3.125002,1.562502,3.125002,3.125002,1.562502,3.125002,6.250002,3.125002,9.375002,7.812502,3.125002,4.687502,4.394533,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6334,0,0
1532,49,10,3644.609,48,167,7,57.375,4.687502,2.235174E-06,14.0625,1.562502,3.125002,1.562502,3.125002,3.125002,1.562502,3.125002,6.250002,3.125002,9.375002,7.812502,3.125002,4.687502,4.394533,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6334,0,0
1839,50,11,3644.781,593,800,75,56,12.5,1.562502,9.375002,0,1.562502,1.562502,3.125002,3.125002,9.375002,2.235174E-06,3.125002,0,6.250002,6.250002,1.562502,15.625,4.687502,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6347,0.3,46994.84
2146,50,11,3644.781,593,800,75,56,12.5,1.562502,9.375002,0,1.562502,1.562502,3.125002,3.125002,9.375002,2.235174E-06,3.125002,0,6.250002,6.250002,1.562502,15.625,4.687502,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6347,0.3,46994.84
2454,50,11,3644.781,593,800,75,56,12.5,1.562502,9.375002,0,1.562502,1.562502,3.125002,3.125002,9.375002,2.235174E-06,3.125002,0,6.250002,6.250002,1.562502,15.625,4.687502,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6347,0.3,46994.84
2761,51,53,3645.531,1030,800,79,54.75,17.1875,4.687502,21.875,4.687502,12.5,4.687502,7.812502,1.562502,21.875,3.125002,4.687502,3.125002,7.812502,6.250002,1.562502,29.6875,9.570313,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6347,59.9,16.838
