Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,72,98,4274.887,1474,945,240,75.25,9.375002,1.562502,31.25,9.375002,17.1875,6.250002,7.812502,12.5,3.125002,29.6875,12.5,0,7.812502,3.125002,4.687502,6.250002,10.15625,3150,3150,3150,3150,3150,3150,2100,3500,2000,2000,2000,2000,3500,3500,2000,2014.286,3500,4774,69.9,21.364
307,73,99,4269.551,1473,945,239,73.75,9.375002,0,12.5,1.562502,6.250002,1.562502,6.250002,1.562502,12.5,1.562502,7.812502,6.250002,9.375002,6.250002,6.250002,9.375002,6.152345,2733.333,2733.333,4100,4100,4100,4100,2050,2050,4100,4100,4100,4100,2733.333,2733.333,2050,2050,4100,4778,71.5,14.812
612,73,99,4269.551,1473,945,239,73.75,9.375002,0,12.5,1.562502,6.250002,1.562502,6.250002,1.562502,12.5,1.562502,7.812502,6.250002,9.375002,6.250002,6.250002,9.375002,6.152345,2733.333,2733.333,4100,4100,4100,4100,2050,2050,4100,4100,4100,4100,2733.333,2733.333,2050,2050,4100,4778,71.5,14.812
917,73,99,4269.551,1473,945,239,73.75,9.375002,0,12.5,1.562502,6.250002,1.562502,6.250002,1.562502,12.5,1.562502,7.812502,6.250002,9.375002,6.250002,6.250002,9.375002,6.152345,2733.333,2733.333,4100,4100,4100,4100,2050,2050,4100,4100,4100,4100,2733.333,2733.333,2050,2050,4100,4778,71.5,14.812
1221,71,99,4269.168,1314,800,90,72.125,12.5,4.687502,7.812502,1.562502,9.375002,1.562502,9.375002,12.5,17.1875,1.562502,9.375002,1.562502,12.5,1.562502,1.562502,4.687502,6.835938,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,4050,4050,4050,4050,4050,4050,4791,58.7,224.072
1537,71,99,4269.168,1314,800,90,72.125,12.5,4.687502,7.812502,1.562502,9.375002,1.562502,9.375002,12.5,17.1875,1.562502,9.375002,1.562502,12.5,1.562502,1.562502,4.687502,6.835938,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,4050,4050,4050,4050,4050,4050,4791,58.7,224.072
1843,71,99,4269.168,1314,800,90,72.125,12.5,4.687502,7.812502,1.562502,9.375002,1.562502,9.375002,12.5,17.1875,1.562502,9.375002,1.562502,12.5,1.562502,1.562502,4.687502,6.835938,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,4050,4050,4050,4050,4050,4050,4791,58.7,224.072
2153,71,99,4269.168,1314,800,90,72.125,12.5,4.687502,7.812502,1.562502,9.375002,1.562502,9.375002,12.5,17.1875,1.562502,9.375002,1.562502,12.5,1.562502,1.562502,4.687502,6.835938,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,4050,4050,4050,4050,4050,4050,4791,58.7,224.072
2460,72,43,4269.418,1436,945,240,70.625,14.0625,1.562502,18.75,2.235174E-06,10.9375,3.125002,4.687502,1.562502,7.812502,3.125002,4.687502,2.235174E-06,6.250002,1.562502,1.562502,7.812502,5.468752,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4792,67.8,33.492
2767,72,43,4269.418,1436,945,240,70.625,14.0625,1.562502,18.75,2.235174E-06,10.9375,3.125002,4.687502,1.562502,7.812502,3.125002,4.687502,2.235174E-06,6.250002,1.562502,1.562502,7.812502,5.468752,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4792,67.8,33.492
