Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,49,7,3950.055,55,167,5,62.25,1.562502,2.235174E-06,18.75,3.125002,10.9375,2.235174E-06,4.687502,1.562502,2.235174E-06,17.1875,6.250002,0,1.562502,3.125002,3.125002,2.235174E-06,4.492189,2050,2050,4100,4100,2050,2050,2050,2050,4100,4125,2062.5,2062.5,2075,2075,2075,2075,4125,6400,0,0
305,49,4,3944.203,46,167,6,60.875,4.687502,3.125002,7.812502,0,4.687502,2.235174E-06,3.125002,1.562502,1.562502,3.125002,3.125002,2.235174E-06,6.250002,3.125002,6.250002,2.235174E-06,3.027346,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6401,0,0
610,49,4,3944.203,46,167,6,60.875,4.687502,3.125002,7.812502,0,4.687502,2.235174E-06,3.125002,1.562502,1.562502,3.125002,3.125002,2.235174E-06,6.250002,3.125002,6.250002,2.235174E-06,3.027346,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6401,0,0
917,49,4,3944.203,46,167,6,60.875,4.687502,3.125002,7.812502,0,4.687502,2.235174E-06,3.125002,1.562502,1.562502,3.125002,3.125002,2.235174E-06,6.250002,3.125002,6.250002,2.235174E-06,3.027346,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6401,0,0
1224,49,4,3944.203,46,167,6,60.875,4.687502,3.125002,7.812502,0,4.687502,2.235174E-06,3.125002,1.562502,1.562502,3.125002,3.125002,2.235174E-06,6.250002,3.125002,6.250002,2.235174E-06,3.027346,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6401,0,0
1530,49,0,3950.547,47,167,6,59.5,10.9375,3.125002,9.375002,2.235174E-06,2.235174E-06,2.235174E-06,1.562502,2.235174E-06,9.375002,4.687502,3.125002,2.235174E-06,3.125002,1.562502,6.250002,2.235174E-06,3.320315,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6412,0,0
1836,49,0,3950.547,47,167,6,59.5,10.9375,3.125002,9.375002,2.235174E-06,2.235174E-06,2.235174E-06,1.562502,2.235174E-06,9.375002,4.687502,3.125002,2.235174E-06,3.125002,1.562502,6.250002,2.235174E-06,3.320315,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6412,0,0
2144,49,0,3950.547,47,167,6,59.5,10.9375,3.125002,9.375002,2.235174E-06,2.235174E-06,2.235174E-06,1.562502,2.235174E-06,9.375002,4.687502,3.125002,2.235174E-06,3.125002,1.562502,6.250002,2.235174E-06,3.320315,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6412,0,0
2451,52,3,3949.957,941,945,164,58.375,6.250002,4.687502,7.812502,1.562502,7.812502,3.125002,3.125002,6.250002,12.5,3.125002,6.250002,4.687502,9.375002,7.812502,2.235174E-06,12.5,6.054689,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6411,2,14748.11
2759,52,3,3949.957,941,945,164,58.375,6.250002,4.687502,7.812502,1.562502,7.812502,3.125002,3.125002,6.250002,12.5,3.125002,6.250002,4.687502,9.375002,7.812502,2.235174E-06,12.5,6.054689,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6411,2,14748.11
