Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,72,99,3939.641,1495,945,239,75.125,14.0625,1.562502,37.5,3.125002,14.0625,1.562502,6.250002,4.687502,12.5,17.1875,20.3125,1.562502,10.9375,9.375002,7.812502,7.812502,10.64453,2050,2050,4100,4100,2050,2050,2050,2050,2050,2050,4100,4100,2050,2050,2050,2050,4100,4744,109.6,16.819
304,72,99,3941.391,1494,945,238,73.5,9.375002,2.235174E-06,18.75,1.562502,10.9375,1.562502,3.125002,3.125002,4.687502,2.235174E-06,7.812502,3.125002,4.687502,9.375002,1.562502,6.250002,5.371096,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,4075,4075,2037.5,2037.5,4075,4075,4075,4749,112.2,9.624
608,72,99,3941.391,1494,945,238,73.5,9.375002,2.235174E-06,18.75,1.562502,10.9375,1.562502,3.125002,3.125002,4.687502,2.235174E-06,7.812502,3.125002,4.687502,9.375002,1.562502,6.250002,5.371096,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,4075,4075,2037.5,2037.5,4075,4075,4075,4749,112.2,9.624
913,72,99,3941.391,1494,945,238,73.5,9.375002,2.235174E-06,18.75,1.562502,10.9375,1.562502,3.125002,3.125002,4.687502,2.235174E-06,7.812502,3.125002,4.687502,9.375002,1.562502,6.250002,5.371096,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,4075,4075,2037.5,2037.5,4075,4075,4075,4749,112.2,9.624
1218,72,99,3938.578,1494,945,239,72,10.9375,3.125002,9.375002,1.562502,9.375002,1.562502,12.5,3.125002,10.9375,3.125002,9.375002,1.562502,7.812502,14.0625,7.812502,1.562502,6.738283,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,4050,4766,111.9,9.518
1523,72,99,3938.578,1494,945,239,72,10.9375,3.125002,9.375002,1.562502,9.375002,1.562502,12.5,3.125002,10.9375,3.125002,9.375002,1.562502,7.812502,14.0625,7.812502,1.562502,6.738283,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,4050,4766,111.9,9.518
1830,72,99,3938.578,1494,945,239,72,10.9375,3.125002,9.375002,1.562502,9.375002,1.562502,12.5,3.125002,10.9375,3.125002,9.375002,1.562502,7.812502,14.0625,7.812502,1.562502,6.738283,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,4050,4766,111.9,9.518
2185,69,99,3859.352,1187,945,116,70.375,9.375002,1.562502,26.5625,1.562502,10.9375,3.125002,3.125002,23.4375,7.812502,9.375002,15.625,1.562502,6.250002,6.250002,3.125002,14.0625,8.984377,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2733.333,2733.333,4100,4100,2050,2050,4100,4752,36.9,195.861
2490,69,99,3859.352,1187,945,116,70.375,9.375002,1.562502,26.5625,1.562502,10.9375,3.125002,3.125002,23.4375,7.812502,9.375002,15.625,1.562502,6.250002,6.250002,3.125002,14.0625,8.984377,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2733.333,2733.333,4100,4100,2050,2050,4100,4752,36.9,195.861
2797,69,99,3859.352,1187,945,116,70.375,9.375002,1.562502,26.5625,1.562502,10.9375,3.125002,3.125002,23.4375,7.812502,9.375002,15.625,1.562502,6.250002,6.250002,3.125002,14.0625,8.984377,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2733.333,2733.333,4100,4100,2050,2050,4100,4752,36.9,195.861
