Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,72,99,3944.086,1494,945,240,65.75,4.687502,0,14.0625,1.562502,7.812502,2.235174E-06,7.812502,2.235174E-06,3.125002,2.235174E-06,4.687502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,3.125002,3.125003,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,2683.333,2683.333,4025,4792,114.6,9.429
305,72,99,3944.086,1494,945,240,65.75,4.687502,0,14.0625,1.562502,7.812502,2.235174E-06,7.812502,2.235174E-06,3.125002,2.235174E-06,4.687502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,3.125002,3.125003,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,2683.333,2683.333,4025,4792,114.6,9.429
611,72,99,3944.086,1494,945,240,65.75,4.687502,0,14.0625,1.562502,7.812502,2.235174E-06,7.812502,2.235174E-06,3.125002,2.235174E-06,4.687502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,3.125002,3.125003,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,2683.333,2683.333,4025,4792,114.6,9.429
917,72,99,3944.086,1494,945,240,65.75,4.687502,0,14.0625,1.562502,7.812502,2.235174E-06,7.812502,2.235174E-06,3.125002,2.235174E-06,4.687502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,3.125002,3.125003,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,2683.333,2683.333,4025,4792,114.6,9.429
1222,72,99,3940.516,1495,945,240,64.875,12.5,1.562502,18.75,2.235174E-06,7.812502,3.125002,4.687502,6.250002,6.250002,3.125002,6.250002,1.562502,6.250002,10.9375,3.125002,6.250002,6.152345,2025,2025,4050,4050,2025,2025,2025,2025,4050,4050,2025,2025,4050,4050,2025,2025,4050,4794,113.4,10.173
1543,72,99,3940.516,1495,945,240,64.875,12.5,1.562502,18.75,2.235174E-06,7.812502,3.125002,4.687502,6.250002,6.250002,3.125002,6.250002,1.562502,6.250002,10.9375,3.125002,6.250002,6.152345,2025,2025,4050,4050,2025,2025,2025,2025,4050,4050,2025,2025,4050,4050,2025,2025,4050,4794,113.4,10.173
1848,72,99,3940.516,1495,945,240,64.875,12.5,1.562502,18.75,2.235174E-06,7.812502,3.125002,4.687502,6.250002,6.250002,3.125002,6.250002,1.562502,6.250002,10.9375,3.125002,6.250002,6.152345,2025,2025,4050,4050,2025,2025,2025,2025,4050,4050,2025,2025,4050,4050,2025,2025,4050,4794,113.4,10.173
2155,72,99,3963.438,1438,945,239,73.125,17.1875,3.125002,20.3125,3.125002,15.625,3.125002,4.687502,10.9375,14.0625,6.250002,12.5,1.562502,10.9375,1.562502,4.687502,17.1875,9.179689,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,4798,80.5,299.801
2462,72,99,3963.438,1438,945,239,73.125,17.1875,3.125002,20.3125,3.125002,15.625,3.125002,4.687502,10.9375,14.0625,6.250002,12.5,1.562502,10.9375,1.562502,4.687502,17.1875,9.179689,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,4798,80.5,299.801
2769,72,99,3963.438,1438,945,239,73.125,17.1875,3.125002,20.3125,3.125002,15.625,3.125002,4.687502,10.9375,14.0625,6.250002,12.5,1.562502,10.9375,1.562502,4.687502,17.1875,9.179689,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,4798,80.5,299.801
3076,71,99,3866.375,1430,945,240,71.625,7.812502,1.562502,15.625,1.562502,9.375002,1.562502,3.125002,10.9375,1.562502,2.235174E-06,2.235174E-06,2.235174E-06,1.562502,6.250002,1.562502,4.687502,4.199222,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,4050,4050,4050,4050,4050,4050,4800,89.8,168.116
3381,71,99,3866.375,1430,945,240,71.625,7.812502,1.562502,15.625,1.562502,9.375002,1.562502,3.125002,10.9375,1.562502,2.235174E-06,2.235174E-06,2.235174E-06,1.562502,6.250002,1.562502,4.687502,4.199222,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,4050,4050,4050,4050,4050,4050,4800,89.8,168.116
3690,71,99,3866.375,1430,945,240,71.625,7.812502,1.562502,15.625,1.562502,9.375002,1.562502,3.125002,10.9375,1.562502,2.235174E-06,2.235174E-06,2.235174E-06,1.562502,6.250002,1.562502,4.687502,4.199222,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,4050,4050,4050,4050,4050,4050,4800,89.8,168.116
3998,72,99,2478.996,1515,945,230,71.25,20.3125,3.125002,50,2.235174E-06,18.75,2.235174E-06,1.562502,71.875,20.3125,3.125002,3.125002,25,4.687502,3.125002,1.562502,12.5,14.94141,4100,4100,4100,4100,4100,4100,2050,2050,4100,4100,2050,2050,4100,4100,4100,4100,4100,4822,4175.7,86.032
4306,72,99,2478.996,1515,945,230,71.25,20.3125,3.125002,50,2.235174E-06,18.75,2.235174E-06,1.562502,71.875,20.3125,3.125002,3.125002,25,4.687502,3.125002,1.562502,12.5,14.94141,4100,4100,4100,4100,4100,4100,2050,2050,4100,4100,2050,2050,4100,4100,4100,4100,4100,4822,4175.7,86.032
4614,72,99,2478.996,1515,945,230,71.25,20.3125,3.125002,50,2.235174E-06,18.75,2.235174E-06,1.562502,71.875,20.3125,3.125002,3.125002,25,4.687502,3.125002,1.562502,12.5,14.94141,4100,4100,4100,4100,4100,4100,2050,2050,4100,4100,2050,2050,4100,4100,4100,4100,4100,4822,4175.7,86.032
4923,72,99,2478.996,1515,945,230,71.25,20.3125,3.125002,50,2.235174E-06,18.75,2.235174E-06,1.562502,71.875,20.3125,3.125002,3.125002,25,4.687502,3.125002,1.562502,12.5,14.94141,4100,4100,4100,4100,4100,4100,2050,2050,4100,4100,2050,2050,4100,4100,4100,4100,4100,4822,4175.7,86.032
5230,72,94,2600.465,1559,945,219,71,31.25,0,42.1875,2.235174E-06,31.25,3.125002,10.9375,54.6875,32.8125,3.125002,15.625,6.250002,18.75,1.562502,3.125002,34.375,18.06641,4050,4050,4050,4050,4050,4050,2025,2025,4075,4075,4050,4050,2025,2025,2025,2025,4075,4835,3816,6.886
5539,72,94,2600.465,1559,945,219,71,31.25,0,42.1875,2.235174E-06,31.25,3.125002,10.9375,54.6875,32.8125,3.125002,15.625,6.250002,18.75,1.562502,3.125002,34.375,18.06641,4050,4050,4050,4050,4050,4050,2025,2025,4075,4075,4050,4050,2025,2025,2025,2025,4075,4835,3816,6.886
5844,72,94,2600.465,1559,945,219,71,31.25,0,42.1875,2.235174E-06,31.25,3.125002,10.9375,54.6875,32.8125,3.125002,15.625,6.250002,18.75,1.562502,3.125002,34.375,18.06641,4050,4050,4050,4050,4050,4050,2025,2025,4075,4075,4050,4050,2025,2025,2025,2025,4075,4835,3816,6.886
6154,72,92,2736.238,1570,945,229,71.125,20.3125,1.562502,68.75,2.235174E-06,32.8125,2.235174E-06,3.125002,90.625,29.6875,0,10.9375,10.9375,10.9375,3.125002,1.562502,3.125002,17.96875,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,2025,2025,4050,4853,4112.6,3.998
6463,72,92,2736.238,1570,945,229,71.125,20.3125,1.562502,68.75,2.235174E-06,32.8125,2.235174E-06,3.125002,90.625,29.6875,0,10.9375,10.9375,10.9375,3.125002,1.562502,3.125002,17.96875,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,2025,2025,4050,4853,4112.6,3.998
6768,72,92,2736.238,1570,945,229,71.125,20.3125,1.562502,68.75,2.235174E-06,32.8125,2.235174E-06,3.125002,90.625,29.6875,0,10.9375,10.9375,10.9375,3.125002,1.562502,3.125002,17.96875,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,2025,2025,4050,4853,4112.6,3.998
7076,72,94,2850.941,1563,945,233,72,23.4375,1.562502,59.375,2.235174E-06,21.875,6.250002,0,96.875,18.75,3.125002,4.687502,9.375002,9.375002,4.687502,1.562502,9.375002,16.89453,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,2012.5,2012.5,2012.5,2012.5,2012.5,2012.5,4025,4958,4220.2,8.758
7385,72,94,2850.941,1563,945,233,72,23.4375,1.562502,59.375,2.235174E-06,21.875,6.250002,0,96.875,18.75,3.125002,4.687502,9.375002,9.375002,4.687502,1.562502,9.375002,16.89453,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,2012.5,2012.5,2012.5,2012.5,2012.5,2012.5,4025,4958,4220.2,8.758
7694,72,94,2850.941,1563,945,233,72,23.4375,1.562502,59.375,2.235174E-06,21.875,6.250002,0,96.875,18.75,3.125002,4.687502,9.375002,9.375002,4.687502,1.562502,9.375002,16.89453,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,2012.5,2012.5,2012.5,2012.5,2012.5,2012.5,4025,4958,4220.2,8.758
8004,72,96,2850.941,1571,945,227,71.625,28.125,1.562502,46.875,4.687502,29.6875,0,10.9375,26.5625,6.250002,1.562502,81.25,7.812502,17.1875,6.250002,9.375002,17.1875,18.45703,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,4050,4075,4075,4983,4110.9,0.594
8313,72,96,2850.941,1571,945,227,71.625,28.125,1.562502,46.875,4.687502,29.6875,0,10.9375,26.5625,6.250002,1.562502,81.25,7.812502,17.1875,6.250002,9.375002,17.1875,18.45703,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,4050,4075,4075,4983,4110.9,0.594
8623,72,96,2850.941,1571,945,227,71.625,28.125,1.562502,46.875,4.687502,29.6875,0,10.9375,26.5625,6.250002,1.562502,81.25,7.812502,17.1875,6.250002,9.375002,17.1875,18.45703,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,4050,4075,4075,4983,4110.9,0.594
8933,72,96,2850.941,1571,945,227,71.625,28.125,1.562502,46.875,4.687502,29.6875,0,10.9375,26.5625,6.250002,1.562502,81.25,7.812502,17.1875,6.250002,9.375002,17.1875,18.45703,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,2025,2025,4050,4075,4075,4983,4110.9,0.594
9241,71,94,3814.695,1469,945,202,70.875,15.625,1.562502,59.375,2.235174E-06,23.4375,3.125002,4.687502,51.5625,17.1875,6.250002,6.250002,10.9375,7.812502,3.125002,4.687502,4.687502,13.76953,4025,4025,4025,4025,4025,4025,4025,3975,3950,3950,1975,1975,1975,1950,1950,1950,4025,5000,3191.2,55.183
9551,71,94,3814.695,1469,945,202,70.875,15.625,1.562502,59.375,2.235174E-06,23.4375,3.125002,4.687502,51.5625,17.1875,6.250002,6.250002,10.9375,7.812502,3.125002,4.687502,4.687502,13.76953,4025,4025,4025,4025,4025,4025,4025,3975,3950,3950,1975,1975,1975,1950,1950,1950,4025,5000,3191.2,55.183
9861,71,94,3814.695,1469,945,202,70.875,15.625,1.562502,59.375,2.235174E-06,23.4375,3.125002,4.687502,51.5625,17.1875,6.250002,6.250002,10.9375,7.812502,3.125002,4.687502,4.687502,13.76953,4025,4025,4025,4025,4025,4025,4025,3975,3950,3950,1975,1975,1975,1950,1950,1950,4025,5000,3191.2,55.183
10171,71,96,3814.695,1574,945,170,70.625,15.625,1.562502,70.3125,2.235174E-06,7.812502,2.235174E-06,10.9375,17.1875,7.812502,2.235174E-06,4.687502,14.0625,6.250002,9.375002,2.235174E-06,4.687502,10.64453,4100,4100,4075,4075,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,2037.5,2037.5,4100,4997,5039.4,4.14
10480,71,96,3814.695,1574,945,170,70.625,15.625,1.562502,70.3125,2.235174E-06,7.812502,2.235174E-06,10.9375,17.1875,7.812502,2.235174E-06,4.687502,14.0625,6.250002,9.375002,2.235174E-06,4.687502,10.64453,4100,4100,4075,4075,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,2037.5,2037.5,4100,4997,5039.4,4.14
10791,71,96,3814.695,1574,945,170,70.625,15.625,1.562502,70.3125,2.235174E-06,7.812502,2.235174E-06,10.9375,17.1875,7.812502,2.235174E-06,4.687502,14.0625,6.250002,9.375002,2.235174E-06,4.687502,10.64453,4100,4100,4075,4075,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,2037.5,2037.5,4100,4997,5039.4,4.14
11101,71,72,3911.07,1549,945,240,70.625,15.625,2.235174E-06,67.1875,1.562502,21.875,3.125002,14.0625,17.1875,18.75,2.235174E-06,14.0625,12.5,7.812502,1.562502,3.125002,9.375002,12.98828,4075,4075,4075,4075,2037.5,2037.5,4075,4075,2200,2200,2200,2200,2200,2200,2200,2200,4075,5007,2222.8,16.191
11412,71,72,3911.07,1549,945,240,70.625,15.625,2.235174E-06,67.1875,1.562502,21.875,3.125002,14.0625,17.1875,18.75,2.235174E-06,14.0625,12.5,7.812502,1.562502,3.125002,9.375002,12.98828,4075,4075,4075,4075,2037.5,2037.5,4075,4075,2200,2200,2200,2200,2200,2200,2200,2200,4075,5007,2222.8,16.191
11718,71,72,3911.07,1549,945,240,70.625,15.625,2.235174E-06,67.1875,1.562502,21.875,3.125002,14.0625,17.1875,18.75,2.235174E-06,14.0625,12.5,7.812502,1.562502,3.125002,9.375002,12.98828,4075,4075,4075,4075,2037.5,2037.5,4075,4075,2200,2200,2200,2200,2200,2200,2200,2200,4075,5007,2222.8,16.191
12025,72,99,4344.758,1516,945,240,70,14.0625,1.562502,34.375,1.562502,15.625,14.0625,28.125,3.125002,17.1875,3.125002,14.0625,2.235174E-06,14.0625,3.125002,3.125002,17.1875,11.52344,4100,4100,4100,4100,4100,4100,2050,2050,4100,4100,4100,4100,4100,4100,2050,2050,4100,5014,101.1,10.351
12331,72,99,4344.758,1516,945,240,70,14.0625,1.562502,34.375,1.562502,15.625,14.0625,28.125,3.125002,17.1875,3.125002,14.0625,2.235174E-06,14.0625,3.125002,3.125002,17.1875,11.52344,4100,4100,4100,4100,4100,4100,2050,2050,4100,4100,4100,4100,4100,4100,2050,2050,4100,5014,101.1,10.351
