Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,72,98,3951.574,1496,945,239,73.625,20.3125,1.562502,42.1875,4.687502,15.625,6.250002,7.812502,10.9375,4.687502,21.875,14.0625,2.235174E-06,9.375002,4.687502,7.812502,4.687502,11.03516,2716.667,2716.667,4075,4075,4075,4075,4075,4075,2200,2200,2200,2200,2200,2200,2200,2200,4075,4837,110.4,14.485
304,72,98,3951.574,1496,945,239,73.625,20.3125,1.562502,42.1875,4.687502,15.625,6.250002,7.812502,10.9375,4.687502,21.875,14.0625,2.235174E-06,9.375002,4.687502,7.812502,4.687502,11.03516,2716.667,2716.667,4075,4075,4075,4075,4075,4075,2200,2200,2200,2200,2200,2200,2200,2200,4075,4837,110.4,14.485
610,72,99,3947.758,1495,945,241,72,12.5,3.125002,17.1875,4.687502,14.0625,3.125002,7.812502,7.812502,9.375002,6.250002,12.5,3.125002,20.3125,9.375002,12.5,9.375002,9.570313,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,2200,2200,2200,2200,2200,2200,2200,2200,3200,4842,113,9.646
915,72,99,3947.758,1495,945,241,72,12.5,3.125002,17.1875,4.687502,14.0625,3.125002,7.812502,7.812502,9.375002,6.250002,12.5,3.125002,20.3125,9.375002,12.5,9.375002,9.570313,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,2200,2200,2200,2200,2200,2200,2200,2200,3200,4842,113,9.646
1222,72,99,3947.758,1495,945,241,72,12.5,3.125002,17.1875,4.687502,14.0625,3.125002,7.812502,7.812502,9.375002,6.250002,12.5,3.125002,20.3125,9.375002,12.5,9.375002,9.570313,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,2200,2200,2200,2200,2200,2200,2200,2200,3200,4842,113,9.646
1528,72,99,3948.508,1495,945,240,70.625,14.0625,2.235174E-06,14.0625,2.235174E-06,12.5,0,7.812502,3.125002,7.812502,1.562502,6.250002,2.235174E-06,7.812502,0,1.562502,6.250002,5.175783,3775,3775,3020,3020,2157.143,2157.143,3020,3020,3775,3775,3020,3020,3020,3020,3775,3775,3775,4859,113.6,9.54
1833,72,99,3948.508,1495,945,240,70.625,14.0625,2.235174E-06,14.0625,2.235174E-06,12.5,0,7.812502,3.125002,7.812502,1.562502,6.250002,2.235174E-06,7.812502,0,1.562502,6.250002,5.175783,3775,3775,3020,3020,2157.143,2157.143,3020,3020,3775,3775,3020,3020,3020,3020,3775,3775,3775,4859,113.6,9.54
2209,72,99,3948.508,1495,945,240,70.625,14.0625,2.235174E-06,14.0625,2.235174E-06,12.5,0,7.812502,3.125002,7.812502,1.562502,6.250002,2.235174E-06,7.812502,0,1.562502,6.250002,5.175783,3775,3775,3020,3020,2157.143,2157.143,3020,3020,3775,3775,3020,3020,3020,3020,3775,3775,3775,4859,113.6,9.54
2515,68,99,3965.223,1205,800,34,69.375,11.95081,1.5043,22.39733,2.996659,7.473737,4.489018,7.473737,8.966096,17.92025,5.981378,16.42789,1.5043,8.966096,8.966096,5.981378,13.44317,9.152641,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,4849,70.9,236.671
2822,68,99,3965.223,1205,800,34,69.375,11.95081,1.5043,22.39733,2.996659,7.473737,4.489018,7.473737,8.966096,17.92025,5.981378,16.42789,1.5043,8.966096,8.966096,5.981378,13.44317,9.152641,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,4849,70.9,236.671
3127,68,99,3965.223,1205,800,34,69.375,11.95081,1.5043,22.39733,2.996659,7.473737,4.489018,7.473737,8.966096,17.92025,5.981378,16.42789,1.5043,8.966096,8.966096,5.981378,13.44317,9.152641,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,4849,70.9,236.671
3435,70,0,2444.496,1354,945,197,68.5,9.824242,1.626445,24.58027,0,13.10336,1.626445,3.266004,37.69675,9.824242,1.626445,9.824242,3.266004,6.545123,1.626445,3.266004,13.10336,8.800336,2000,2000,3000,3000,2000,2000,2000,2000,2062.5,2062.5,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4701,817,308.829
3742,70,0,2444.496,1354,945,197,68.5,9.824242,1.626445,24.58027,0,13.10336,1.626445,3.266004,37.69675,9.824242,1.626445,9.824242,3.266004,6.545123,1.626445,3.266004,13.10336,8.800336,2000,2000,3000,3000,2000,2000,2000,2000,2062.5,2062.5,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4701,817,308.829
4050,70,0,2444.496,1354,945,197,68.5,9.824242,1.626445,24.58027,0,13.10336,1.626445,3.266004,37.69675,9.824242,1.626445,9.824242,3.266004,6.545123,1.626445,3.266004,13.10336,8.800336,2000,2000,3000,3000,2000,2000,2000,2000,2062.5,2062.5,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4701,817,308.829
