Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,71,99,3803.43,1515,945,239,68.875,15.625,1.562502,35.9375,3.125002,10.9375,6.250002,9.375002,7.812502,10.9375,23.4375,20.3125,9.375002,15.625,6.250002,1.562502,7.812502,11.62109,2200,2200,2200,2200,2200,2200,2200,2200,2125,2125,4250,4250,2125,2125,2125,2125,4250,4929,148.2,12.236
305,72,99,3807.445,1513,945,240,67.375,15.625,2.235174E-06,31.25,4.687502,15.625,0,18.75,1.562502,12.5,7.812502,17.1875,1.562502,10.9375,1.562502,3.125002,15.625,9.863282,2100,2100,4200,4200,4200,4200,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,4200,4936,151.9,7.233
610,72,99,3807.445,1513,945,240,67.375,15.625,2.235174E-06,31.25,4.687502,15.625,0,18.75,1.562502,12.5,7.812502,17.1875,1.562502,10.9375,1.562502,3.125002,15.625,9.863282,2100,2100,4200,4200,4200,4200,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,4200,4936,151.9,7.233
917,72,99,3807.445,1513,945,240,67.375,15.625,2.235174E-06,31.25,4.687502,15.625,0,18.75,1.562502,12.5,7.812502,17.1875,1.562502,10.9375,1.562502,3.125002,15.625,9.863282,2100,2100,4200,4200,4200,4200,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,4200,4936,151.9,7.233
1224,72,99,3807.445,1513,945,240,67.375,15.625,2.235174E-06,31.25,4.687502,15.625,0,18.75,1.562502,12.5,7.812502,17.1875,1.562502,10.9375,1.562502,3.125002,15.625,9.863282,2100,2100,4200,4200,4200,4200,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,4200,4936,151.9,7.233
1681,69,99,3842.625,1295,800,26,66.25,9.081465,1.288448,28.56401,1.288448,18.17332,2.587284,9.081465,3.88612,7.782629,3.88612,10.3803,2.587284,9.081465,5.184957,3.88612,10.3803,7.944984,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,4075,4075,4075,4075,4075,4075,4075,4879,152.2,7.469
1993,69,99,3842.625,1295,800,26,66.25,9.081465,1.288448,28.56401,1.288448,18.17332,2.587284,9.081465,3.88612,7.782629,3.88612,10.3803,2.587284,9.081465,5.184957,3.88612,10.3803,7.944984,4075,4075,4075,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,4075,4075,4075,4075,4075,4075,4075,4879,152.2,7.469
2391,67,0,3670.309,1081,800,49,65.5,17.65998,5.897116,17.65998,3.93664,11.77855,7.857593,7.857593,41.1857,23.54141,7.857593,13.73902,3.93664,15.6995,3.93664,9.818069,13.73902,12.88132,3375,3375,3375,3375,1928.571,1928.571,3375,3450,1971.429,1971.429,1971.429,1971.429,1971.429,1971.429,3450,3450,3450,4912,16.9,429.415
2699,67,0,3670.309,1081,800,49,65.5,17.65998,5.897116,17.65998,3.93664,11.77855,7.857593,7.857593,41.1857,23.54141,7.857593,13.73902,3.93664,15.6995,3.93664,9.818069,13.73902,12.88132,3375,3375,3375,3375,1928.571,1928.571,3375,3450,1971.429,1971.429,1971.429,1971.429,1971.429,1971.429,3450,3450,3450,4912,16.9,429.415
3006,67,0,3670.309,1081,800,49,65.5,17.65998,5.897116,17.65998,3.93664,11.77855,7.857593,7.857593,41.1857,23.54141,7.857593,13.73902,3.93664,15.6995,3.93664,9.818069,13.73902,12.88132,3375,3375,3375,3375,1928.571,1928.571,3375,3450,1971.429,1971.429,1971.429,1971.429,1971.429,1971.429,3450,3450,3450,4912,16.9,429.415
