Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,48,40,4311.332,53,167,7,61.25,6.250002,2.235174E-06,18.75,2.235174E-06,7.812502,2.235174E-06,4.687502,3.125002,3.125002,12.5,3.125002,1.562502,2.235174E-06,4.687502,1.562502,1.562502,4.296877,2062.5,2062.5,4125,4125,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4125,2062.5,2062.5,4150,4150,4150,6563,0,0
305,48,40,4311.332,53,167,7,61.25,6.250002,2.235174E-06,18.75,2.235174E-06,7.812502,2.235174E-06,4.687502,3.125002,3.125002,12.5,3.125002,1.562502,2.235174E-06,4.687502,1.562502,1.562502,4.296877,2062.5,2062.5,4125,4125,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4125,2062.5,2062.5,4150,4150,4150,6563,0,0
612,49,10,4304.754,44,167,6,59.75,7.812502,1.562502,15.625,2.235174E-06,6.250002,0,6.250002,2.235174E-06,4.687502,4.687502,10.9375,4.687502,3.125002,9.375002,4.687502,7.812502,5.468751,2200,2200,2200,2200,2200,2200,2200,2200,3000,3000,2000,2000,2000,2000,2000,2000,3000,6563,0,0
918,49,10,4304.754,44,167,6,59.75,7.812502,1.562502,15.625,2.235174E-06,6.250002,0,6.250002,2.235174E-06,4.687502,4.687502,10.9375,4.687502,3.125002,9.375002,4.687502,7.812502,5.468751,2200,2200,2200,2200,2200,2200,2200,2200,3000,3000,2000,2000,2000,2000,2000,2000,3000,6563,0,0
1224,49,10,4304.754,44,167,6,59.75,7.812502,1.562502,15.625,2.235174E-06,6.250002,0,6.250002,2.235174E-06,4.687502,4.687502,10.9375,4.687502,3.125002,9.375002,4.687502,7.812502,5.468751,2200,2200,2200,2200,2200,2200,2200,2200,3000,3000,2000,2000,2000,2000,2000,2000,3000,6563,0,0
1529,51,10,4304.676,531,945,213,58.25,3.125002,4.687502,18.75,1.562502,3.125002,6.250002,6.250002,1.562502,3.125002,1.562502,2.235174E-06,3.125002,1.562502,2.235174E-06,3.125002,6.250002,4.003909,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6568,0.3,30104.2
3550,56,99,4306.926,1468,945,241,55.25,7.031252,4.687502,9.375002,2.343752,6.250002,2.343752,4.687502,4.687502,15.625,2.343752,3.906252,2.235174E-06,5.468752,5.468752,2.235174E-06,21.09375,5.957033,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6564,43.7,36.419
3909,56,99,4306.926,1468,945,241,55.25,7.031252,4.687502,9.375002,2.343752,6.250002,2.343752,4.687502,4.687502,15.625,2.343752,3.906252,2.235174E-06,5.468752,5.468752,2.235174E-06,21.09375,5.957033,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6564,43.7,36.419
4216,56,99,4306.926,1468,945,241,55.25,7.031252,4.687502,9.375002,2.343752,6.250002,2.343752,4.687502,4.687502,15.625,2.343752,3.906252,2.235174E-06,5.468752,5.468752,2.235174E-06,21.09375,5.957033,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6564,43.7,36.419
4523,52,99,3203.895,1158,800,28,54.5,12.5,1.562502,7.812502,23.4375,25,2.235174E-06,7.812502,6.250002,4.687502,4.687502,9.375002,1.562502,12.5,3.125002,3.125002,7.812502,8.203126,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,4325,4325,2162.5,2162.5,4325,6525,56.9,56.85
