Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,48,0,6838.738,33,167,7,56,2.235174E-06,0,2.235174E-06,0,2.235174E-06,0,0,0,0,2.235174E-06,0,0,0,0,2.235174E-06,1.562502,0.09765708,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6809,0,0
305,48,5,6839.238,36,167,7,54.625,1.562502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,1.562502,2.235174E-06,1.562502,1.562502,1.562502,2.235174E-06,2.235174E-06,3.125002,1.562502,3.125002,2.235174E-06,1.171877,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6811,0,0
611,48,5,6839.238,36,167,7,54.625,1.562502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,1.562502,2.235174E-06,1.562502,1.562502,1.562502,2.235174E-06,2.235174E-06,3.125002,1.562502,3.125002,2.235174E-06,1.171877,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6811,0,0
918,48,5,6839.238,36,167,7,54.625,1.562502,2.235174E-06,3.125002,2.235174E-06,2.235174E-06,1.562502,2.235174E-06,1.562502,1.562502,1.562502,2.235174E-06,2.235174E-06,3.125002,1.562502,3.125002,2.235174E-06,1.171877,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6811,0,0
1239,48,6,6832.66,39,167,6,53.125,7.812502,7.812502,2.235174E-06,2.235174E-06,1.562502,1.562502,1.562502,1.562502,1.562502,3.125002,2.235174E-06,2.235174E-06,3.125002,7.812502,3.125002,9.375002,3.125002,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6814,0,0
1546,48,6,6832.66,39,167,6,53.125,7.812502,7.812502,2.235174E-06,2.235174E-06,1.562502,1.562502,1.562502,1.562502,1.562502,3.125002,2.235174E-06,2.235174E-06,3.125002,7.812502,3.125002,9.375002,3.125002,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6814,0,0
1852,48,6,6832.66,39,167,6,53.125,7.812502,7.812502,2.235174E-06,2.235174E-06,1.562502,1.562502,1.562502,1.562502,1.562502,3.125002,2.235174E-06,2.235174E-06,3.125002,7.812502,3.125002,9.375002,3.125002,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6814,0,0
2159,48,4,4408.289,823,800,20,60.75,12.5,9.375002,29.6875,1.562502,15.625,2.235174E-06,7.812502,17.1875,9.375002,17.1875,12.5,1.562502,7.812502,1.562502,1.562502,14.0625,9.960938,4225,4225,4225,4225,2112.5,2112.5,2112.5,2112.5,4225,4225,2112.5,2112.5,4225,4225,2112.5,2112.5,4225,6462,0,0
2464,48,4,4408.289,823,800,20,60.75,12.5,9.375002,29.6875,1.562502,15.625,2.235174E-06,7.812502,17.1875,9.375002,17.1875,12.5,1.562502,7.812502,1.562502,1.562502,14.0625,9.960938,4225,4225,4225,4225,2112.5,2112.5,2112.5,2112.5,4225,4225,2112.5,2112.5,4225,4225,2112.5,2112.5,4225,6462,0,0
2772,48,4,4408.289,823,800,20,60.75,12.5,9.375002,29.6875,1.562502,15.625,2.235174E-06,7.812502,17.1875,9.375002,17.1875,12.5,1.562502,7.812502,1.562502,1.562502,14.0625,9.960938,4225,4225,4225,4225,2112.5,2112.5,2112.5,2112.5,4225,4225,2112.5,2112.5,4225,4225,2112.5,2112.5,4225,6462,0,0
