Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,70,99,4445.371,1506,945,239,71.875,20.3125,7.812502,45.3125,6.250002,29.6875,6.250002,15.625,14.0625,18.75,21.875,25,9.375002,20.3125,12.5,20.3125,21.875,18.45703,3075,3075,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,3075,3075,3075,7113,123.8,13.64
304,70,99,4445.371,1506,945,239,71.875,20.3125,7.812502,45.3125,6.250002,29.6875,6.250002,15.625,14.0625,18.75,21.875,25,9.375002,20.3125,12.5,20.3125,21.875,18.45703,3075,3075,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,3075,3075,3075,7113,123.8,13.64
609,70,98,4438.785,1504,945,238,70.375,21.875,7.812502,34.375,6.250002,15.625,3.125002,20.3125,10.9375,18.75,12.5,14.0625,4.687502,21.875,26.5625,18.75,28.125,16.60156,3525,3525,3525,3525,3550,3550,2028.571,2028.571,2028.571,2028.571,3550,3550,2028.571,2028.571,3550,3550,3550,7113,126,8.988
917,70,98,4438.785,1504,945,238,70.375,21.875,7.812502,34.375,6.250002,15.625,3.125002,20.3125,10.9375,18.75,12.5,14.0625,4.687502,21.875,26.5625,18.75,28.125,16.60156,3525,3525,3525,3525,3550,3550,2028.571,2028.571,2028.571,2028.571,3550,3550,2028.571,2028.571,3550,3550,3550,7113,126,8.988
1222,70,98,4438.785,1504,945,238,70.375,21.875,7.812502,34.375,6.250002,15.625,3.125002,20.3125,10.9375,18.75,12.5,14.0625,4.687502,21.875,26.5625,18.75,28.125,16.60156,3525,3525,3525,3525,3550,3550,2028.571,2028.571,2028.571,2028.571,3550,3550,2028.571,2028.571,3550,3550,3550,7113,126,8.988
1528,69,99,4437.785,1451,800,132,69.125,29.25689,6.188487,30.79478,3.112699,20.02953,3.112699,16.95374,3.112699,26.1811,1.574805,18.49164,4.650593,20.02953,18.49164,9.264274,33.87057,15.31973,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,7123,126.4,8.777
1836,69,99,4437.785,1451,800,132,69.125,29.25689,6.188487,30.79478,3.112699,20.02953,3.112699,16.95374,3.112699,26.1811,1.574805,18.49164,4.650593,20.02953,18.49164,9.264274,33.87057,15.31973,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,7123,126.4,8.777
2144,69,99,4437.785,1451,800,132,69.125,29.25689,6.188487,30.79478,3.112699,20.02953,3.112699,16.95374,3.112699,26.1811,1.574805,18.49164,4.650593,20.02953,18.49164,9.264274,33.87057,15.31973,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,2025,2025,4050,4050,4050,7123,126.4,8.777
2452,70,0,4439.285,1486,945,240,67.625,36.48374,12.66514,28.54421,4.725612,30.13212,3.137705,22.19258,9.489331,20.60468,3.137705,15.84096,6.313519,23.78049,17.42886,4.725612,39.65955,17.42887,2200,2200,2200,2200,2200,2200,2200,2200,4125,4125,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,7124,116.8,108.026
2759,70,0,4439.285,1486,945,240,67.625,36.48374,12.66514,28.54421,4.725612,30.13212,3.137705,22.19258,9.489331,20.60468,3.137705,15.84096,6.313519,23.78049,17.42886,4.725612,39.65955,17.42887,2200,2200,2200,2200,2200,2200,2200,2200,4125,4125,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,7124,116.8,108.026
