Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,72,99,3948.383,1498,945,240,69.25,15.625,3.125002,34.375,1.562502,18.75,4.687502,17.1875,6.250002,14.0625,29.6875,18.75,4.687502,4.687502,4.687502,7.812502,6.250002,12.01172,2100,2100,4200,4200,2100,2100,2100,2100,4200,4100,2920,2920,2085.714,2085.714,2085.714,2085.714,4200,4833,110.2,14.209
304,73,99,3950.391,1496,945,240,68,3.125002,1.562502,15.625,2.235174E-06,6.250002,1.562502,9.375002,2.235174E-06,7.812502,1.562502,1.562502,4.687502,3.125002,3.125002,4.687502,6.250002,4.394534,4100,4100,4100,4100,2050,2050,2050,2050,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,4100,4835,112.9,9.902
609,73,99,3950.391,1496,945,240,68,3.125002,1.562502,15.625,2.235174E-06,6.250002,1.562502,9.375002,2.235174E-06,7.812502,1.562502,1.562502,4.687502,3.125002,3.125002,4.687502,6.250002,4.394534,4100,4100,4100,4100,2050,2050,2050,2050,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,4100,4835,112.9,9.902
915,73,99,3950.391,1496,945,240,68,3.125002,1.562502,15.625,2.235174E-06,6.250002,1.562502,9.375002,2.235174E-06,7.812502,1.562502,1.562502,4.687502,3.125002,3.125002,4.687502,6.250002,4.394534,4100,4100,4100,4100,2050,2050,2050,2050,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,4100,4835,112.9,9.902
1220,73,99,3950.391,1496,945,240,68,3.125002,1.562502,15.625,2.235174E-06,6.250002,1.562502,9.375002,2.235174E-06,7.812502,1.562502,1.562502,4.687502,3.125002,3.125002,4.687502,6.250002,4.394534,4100,4100,4100,4100,2050,2050,2050,2050,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,4100,4835,112.9,9.902
1586,71,99,3926.758,1364,800,56,67,14.13288,2.871624,25.39415,0.05630854,11.31757,2.235174E-06,12.5,1.388891,15.27778,9.722224,12.5,2.77778,11.11111,8.333335,2.77778,22.22222,9.523979,4050,4050,4050,4050,2025,2025,2025,2025,4050,4050,4050,4075,4075,4075,4075,4050,4075,4799,113.2,9.485
1891,71,99,3926.758,1364,800,56,67,14.13288,2.871624,25.39415,0.05630854,11.31757,2.235174E-06,12.5,1.388891,15.27778,9.722224,12.5,2.77778,11.11111,8.333335,2.77778,22.22222,9.523979,4050,4050,4050,4050,2025,2025,2025,2025,4050,4050,4050,4075,4075,4075,4075,4050,4075,4799,113.2,9.485
2196,71,0,3970.289,1425,800,168,66.375,19.24158,6.952249,15.73034,5.196631,20.99719,1.785717,14.28572,10.71429,12.5,3.571431,16.07143,2.235174E-06,10.71429,3.571431,1.785717,23.21429,10.39577,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,4839,81.1,288.269
2556,71,0,3970.289,1425,800,168,66.375,19.24158,6.952249,15.73034,5.196631,20.99719,1.785717,14.28572,10.71429,12.5,3.571431,16.07143,2.235174E-06,10.71429,3.571431,1.785717,23.21429,10.39577,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,4839,81.1,288.269
2863,71,0,3970.289,1425,800,168,66.375,19.24158,6.952249,15.73034,5.196631,20.99719,1.785717,14.28572,10.71429,12.5,3.571431,16.07143,2.235174E-06,10.71429,3.571431,1.785717,23.21429,10.39577,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,3975,4839,81.1,288.269
3170,71,1,3874.258,1443,945,239,64.875,10.9375,1.562502,20.3125,1.562502,10.9375,3.125002,9.375002,14.0625,7.812502,3.125002,1.562502,1.562502,4.687502,3.125002,2.235174E-06,4.687502,6.152345,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4125,2200,2200,2200,2200,2200,2200,2200,2200,4125,4833,88.4,194.818
3478,71,1,3874.258,1443,945,239,64.875,10.9375,1.562502,20.3125,1.562502,10.9375,3.125002,9.375002,14.0625,7.812502,3.125002,1.562502,1.562502,4.687502,3.125002,2.235174E-06,4.687502,6.152345,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4125,2200,2200,2200,2200,2200,2200,2200,2200,4125,4833,88.4,194.818
