Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,49,8,4153.129,37,167,5,63.625,9.375002,0,17.1875,2.235174E-06,18.75,3.125002,18.75,2.235174E-06,18.75,1.562502,21.875,1.562502,9.375002,10.9375,3.125002,7.812502,8.88672,2800,2800,2100,2100,4200,4200,4200,4200,2100,2100,2100,2100,4200,4200,4200,4200,4200,6680,0,0
305,49,8,4153.129,37,167,5,63.625,9.375002,0,17.1875,2.235174E-06,18.75,3.125002,18.75,2.235174E-06,18.75,1.562502,21.875,1.562502,9.375002,10.9375,3.125002,7.812502,8.88672,2800,2800,2100,2100,4200,4200,4200,4200,2100,2100,2100,2100,4200,4200,4200,4200,4200,6680,0,0
614,49,8,4153.129,37,167,5,63.625,9.375002,0,17.1875,2.235174E-06,18.75,3.125002,18.75,2.235174E-06,18.75,1.562502,21.875,1.562502,9.375002,10.9375,3.125002,7.812502,8.88672,2800,2800,2100,2100,4200,4200,4200,4200,2100,2100,2100,2100,4200,4200,4200,4200,4200,6680,0,0
920,49,0,4152.051,35,167,6,63.5,23.4375,4.687502,28.125,6.250002,15.625,2.235174E-06,17.1875,1.562502,17.1875,3.125002,18.75,3.125002,15.625,10.9375,6.250002,17.1875,11.81641,2062.5,2062.5,4125,4125,4125,4125,4125,4125,2200,2200,2200,2200,2200,2200,2200,2200,4125,6679,0,0
1225,49,0,4152.051,35,167,6,63.5,23.4375,4.687502,28.125,6.250002,15.625,2.235174E-06,17.1875,1.562502,17.1875,3.125002,18.75,3.125002,15.625,10.9375,6.250002,17.1875,11.81641,2062.5,2062.5,4125,4125,4125,4125,4125,4125,2200,2200,2200,2200,2200,2200,2200,2200,4125,6679,0,0
1532,49,0,4152.051,35,167,6,63.5,23.4375,4.687502,28.125,6.250002,15.625,2.235174E-06,17.1875,1.562502,17.1875,3.125002,18.75,3.125002,15.625,10.9375,6.250002,17.1875,11.81641,2062.5,2062.5,4125,4125,4125,4125,4125,4125,2200,2200,2200,2200,2200,2200,2200,2200,4125,6679,0,0
1839,49,0,4152.801,43,167,6,63.375,17.1875,4.687502,12.5,4.687502,10.9375,3.125002,21.875,1.562502,20.3125,4.687502,15.625,3.125002,20.3125,10.9375,7.812502,14.0625,10.83984,4125,4125,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4125,2062.5,2062.5,4125,4125,2062.5,2062.5,4125,6681,0,0
2143,49,0,4152.801,43,167,6,63.375,17.1875,4.687502,12.5,4.687502,10.9375,3.125002,21.875,1.562502,20.3125,4.687502,15.625,3.125002,20.3125,10.9375,7.812502,14.0625,10.83984,4125,4125,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4125,2062.5,2062.5,4125,4125,2062.5,2062.5,4125,6681,0,0
2506,49,0,4152.801,43,167,6,63.375,17.1875,4.687502,12.5,4.687502,10.9375,3.125002,21.875,1.562502,20.3125,4.687502,15.625,3.125002,20.3125,10.9375,7.812502,14.0625,10.83984,4125,4125,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4125,2062.5,2062.5,4125,4125,2062.5,2062.5,4125,6681,0,0
2812,49,0,4152.801,43,167,6,63.375,17.1875,4.687502,12.5,4.687502,10.9375,3.125002,21.875,1.562502,20.3125,4.687502,15.625,3.125002,20.3125,10.9375,7.812502,14.0625,10.83984,4125,4125,2062.5,2062.5,2062.5,2062.5,4125,4125,4125,4125,2062.5,2062.5,4125,4125,2062.5,2062.5,4125,6681,0,0
