Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,49,0,3909.66,95,500,9,64,1.562502,1.562502,21.875,1.562502,12.5,1.562502,4.687502,6.250002,3.125002,21.875,7.812502,2.235174E-06,4.687502,6.250002,6.250002,2.235174E-06,6.347658,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6416,0,0
304,49,9,3905.066,54,167,6,62.625,1.562502,4.687502,9.375002,2.235174E-06,1.562502,2.235174E-06,6.250002,2.235174E-06,1.562502,1.562502,1.562502,2.235174E-06,4.687502,3.125002,2.235174E-06,9.375002,2.832033,2171.428,2171.428,3800,3800,2171.428,2171.428,2171.428,2171.428,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,3800,6420,0,0
609,49,9,3905.066,54,167,6,62.625,1.562502,4.687502,9.375002,2.235174E-06,1.562502,2.235174E-06,6.250002,2.235174E-06,1.562502,1.562502,1.562502,2.235174E-06,4.687502,3.125002,2.235174E-06,9.375002,2.832033,2171.428,2171.428,3800,3800,2171.428,2171.428,2171.428,2171.428,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,3800,6420,0,0
916,49,9,3905.066,54,167,6,62.625,1.562502,4.687502,9.375002,2.235174E-06,1.562502,2.235174E-06,6.250002,2.235174E-06,1.562502,1.562502,1.562502,2.235174E-06,4.687502,3.125002,2.235174E-06,9.375002,2.832033,2171.428,2171.428,3800,3800,2171.428,2171.428,2171.428,2171.428,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,3800,6420,0,0
1223,49,9,3905.066,54,167,6,62.625,1.562502,4.687502,9.375002,2.235174E-06,1.562502,2.235174E-06,6.250002,2.235174E-06,1.562502,1.562502,1.562502,2.235174E-06,4.687502,3.125002,2.235174E-06,9.375002,2.832033,2171.428,2171.428,3800,3800,2171.428,2171.428,2171.428,2171.428,3200,3200,2133.333,2133.333,2133.333,2133.333,2133.333,2133.333,3800,6420,0,0
1531,51,1,3903.738,600,945,136,61,6.250002,6.250002,10.9375,1.562502,7.812502,1.562502,7.812502,2.235174E-06,12.5,3.125002,7.812502,2.235174E-06,4.687502,7.812502,6.250002,12.5,6.054689,2200,2200,2200,2200,2200,2200,2200,2200,2137.5,2137.5,4275,4275,2137.5,2137.5,2137.5,2137.5,4275,6434,0.3,44880.41
1838,51,1,3903.738,600,945,136,61,6.250002,6.250002,10.9375,1.562502,7.812502,1.562502,7.812502,2.235174E-06,12.5,3.125002,7.812502,2.235174E-06,4.687502,7.812502,6.250002,12.5,6.054689,2200,2200,2200,2200,2200,2200,2200,2200,2137.5,2137.5,4275,4275,2137.5,2137.5,2137.5,2137.5,4275,6434,0.3,44880.41
2144,51,1,3903.738,600,945,136,61,6.250002,6.250002,10.9375,1.562502,7.812502,1.562502,7.812502,2.235174E-06,12.5,3.125002,7.812502,2.235174E-06,4.687502,7.812502,6.250002,12.5,6.054689,2200,2200,2200,2200,2200,2200,2200,2200,2137.5,2137.5,4275,4275,2137.5,2137.5,2137.5,2137.5,4275,6434,0.3,44880.41
2453,54,55,3904.238,1319,945,183,59.75,7.812502,3.125002,15.625,1.562502,3.125002,1.562502,6.250002,4.687502,20.3125,2.235174E-06,3.125002,3.125002,9.375002,7.812502,2.235174E-06,21.875,6.835938,2075,2075,4150,4150,2075,2075,2075,2075,4150,4150,2075,2075,2075,2075,4150,4150,4150,6434,60,16.888
2760,54,55,3904.238,1319,945,183,59.75,7.812502,3.125002,15.625,1.562502,3.125002,1.562502,6.250002,4.687502,20.3125,2.235174E-06,3.125002,3.125002,9.375002,7.812502,2.235174E-06,21.875,6.835938,2075,2075,4150,4150,2075,2075,2075,2075,4150,4150,2075,2075,2075,2075,4150,4150,4150,6434,60,16.888
