Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
0,48,16,4632.273,68,500,6,60.125,7.812502,2.235174E-06,26.5625,0,7.812502,2.235174E-06,1.562502,10.9375,7.812502,18.75,12.5,1.562502,10.9375,1.562502,1.562502,3.125002,7.031251,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6444,0,0
304,48,16,4632.273,68,500,6,60.125,7.812502,2.235174E-06,26.5625,0,7.812502,2.235174E-06,1.562502,10.9375,7.812502,18.75,12.5,1.562502,10.9375,1.562502,1.562502,3.125002,7.031251,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6444,0,0
609,49,9,4627.711,43,167,6,58.875,7.812502,1.562502,4.687502,2.235174E-06,6.250002,4.687502,4.687502,3.125002,3.125002,9.375002,6.250002,1.562502,3.125002,10.9375,4.687502,1.562502,4.589846,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6446,0,0
914,49,9,4627.711,43,167,6,58.875,7.812502,1.562502,4.687502,2.235174E-06,6.250002,4.687502,4.687502,3.125002,3.125002,9.375002,6.250002,1.562502,3.125002,10.9375,4.687502,1.562502,4.589846,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6446,0,0
1221,49,9,4627.711,43,167,6,58.875,7.812502,1.562502,4.687502,2.235174E-06,6.250002,4.687502,4.687502,3.125002,3.125002,9.375002,6.250002,1.562502,3.125002,10.9375,4.687502,1.562502,4.589846,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6446,0,0
1527,50,0,4626.633,422,945,169,57.625,3.125002,9.375002,9.375002,3.125002,3.125002,1.562502,1.562502,1.562502,6.250002,3.125002,2.235174E-06,3.125002,4.687502,6.250002,1.562502,4.687502,3.906252,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6457,0.1,49987.27
3612,56,99,4629.133,1469,945,239,54.625,8.593752,2.343752,11.71875,0.7812522,6.250002,0.7812522,5.468752,0.7812522,14.0625,0.7812522,6.250002,2.235174E-06,4.687502,3.906252,1.562502,17.96875,5.371096,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6443,44,46.518
3919,56,99,4629.133,1469,945,239,54.625,8.593752,2.343752,11.71875,0.7812522,6.250002,0.7812522,5.468752,0.7812522,14.0625,0.7812522,6.250002,2.235174E-06,4.687502,3.906252,1.562502,17.96875,5.371096,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6443,44,46.518
4226,56,99,4629.133,1469,945,239,54.625,8.593752,2.343752,11.71875,0.7812522,6.250002,0.7812522,5.468752,0.7812522,14.0625,0.7812522,6.250002,2.235174E-06,4.687502,3.906252,1.562502,17.96875,5.371096,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6443,44,46.518
4534,52,99,3512.656,1172,800,27,54,14.0625,4.687502,18.75,15.625,7.812502,12.5,18.75,9.375002,15.625,3.125002,9.375002,3.125002,9.375002,4.687502,3.125002,15.625,10.35156,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6211,49.9,130.636
