Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
3676,72,97,3032.375,1553,945,239,67.375,12.5,1.562502,40.625,2.235174E-06,12.5,2.235174E-06,4.687502,73.4375,18.75,1.562502,10.9375,6.250002,10.9375,7.812502,1.562502,1.562502,12.79297,4175,4175,4175,4175,2087.5,2087.5,4175,3875,3875,3875,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,4175,4901,1994.4,6.093
3984,72,97,3032.375,1553,945,239,67.375,12.5,1.562502,40.625,2.235174E-06,12.5,2.235174E-06,4.687502,73.4375,18.75,1.562502,10.9375,6.250002,10.9375,7.812502,1.562502,1.562502,12.79297,4175,4175,4175,4175,2087.5,2087.5,4175,3875,3875,3875,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,4175,4901,1994.4,6.093
4291,72,97,3032.375,1553,945,239,67.375,12.5,1.562502,40.625,2.235174E-06,12.5,2.235174E-06,4.687502,73.4375,18.75,1.562502,10.9375,6.250002,10.9375,7.812502,1.562502,1.562502,12.79297,4175,4175,4175,4175,2087.5,2087.5,4175,3875,3875,3875,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,4175,4901,1994.4,6.093
4598,72,97,3032.375,1553,945,239,67.375,12.5,1.562502,40.625,2.235174E-06,12.5,2.235174E-06,4.687502,73.4375,18.75,1.562502,10.9375,6.250002,10.9375,7.812502,1.562502,1.562502,12.79297,4175,4175,4175,4175,2087.5,2087.5,4175,3875,3875,3875,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,4175,4901,1994.4,6.093
4906,72,96,3152.836,1550,945,239,67.875,23.4375,1.562502,29.6875,2.235174E-06,20.3125,2.235174E-06,2.235174E-06,85.9375,26.5625,2.235174E-06,6.250002,9.375002,6.250002,1.562502,2.235174E-06,4.687502,13.47656,4100,4100,4100,4100,2050,2050,4100,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,2037.5,2037.5,4100,4967,2108.2,4.116
5214,72,96,3152.836,1550,945,239,67.875,23.4375,1.562502,29.6875,2.235174E-06,20.3125,2.235174E-06,2.235174E-06,85.9375,26.5625,2.235174E-06,6.250002,9.375002,6.250002,1.562502,2.235174E-06,4.687502,13.47656,4100,4100,4100,4100,2050,2050,4100,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,2037.5,2037.5,4100,4967,2108.2,4.116
5521,72,96,3152.836,1550,945,239,67.875,23.4375,1.562502,29.6875,2.235174E-06,20.3125,2.235174E-06,2.235174E-06,85.9375,26.5625,2.235174E-06,6.250002,9.375002,6.250002,1.562502,2.235174E-06,4.687502,13.47656,4100,4100,4100,4100,2050,2050,4100,4075,4075,4075,2037.5,2037.5,2037.5,2037.5,2037.5,2037.5,4100,4967,2108.2,4.116
5829,72,96,3250.727,1543,945,240,68.25,6.250002,1.562502,29.6875,3.125002,12.5,4.687502,1.562502,95.3125,26.5625,1.562502,7.812502,4.687502,4.687502,4.687502,2.235174E-06,2.235174E-06,12.79297,4125,4125,4125,4125,2062.5,2062.5,4125,4100,2050,2050,4100,4100,2050,2050,2050,2050,4125,5100,2135.4,10.142
6137,72,96,3250.727,1543,945,240,68.25,6.250002,1.562502,29.6875,3.125002,12.5,4.687502,1.562502,95.3125,26.5625,1.562502,7.812502,4.687502,4.687502,4.687502,2.235174E-06,2.235174E-06,12.79297,4125,4125,4125,4125,2062.5,2062.5,4125,4100,2050,2050,4100,4100,2050,2050,2050,2050,4125,5100,2135.4,10.142
6447,72,96,3250.727,1543,945,240,68.25,6.250002,1.562502,29.6875,3.125002,12.5,4.687502,1.562502,95.3125,26.5625,1.562502,7.812502,4.687502,4.687502,4.687502,2.235174E-06,2.235174E-06,12.79297,4125,4125,4125,4125,2062.5,2062.5,4125,4100,2050,2050,4100,4100,2050,2050,2050,2050,4125,5100,2135.4,10.142
6752,72,97,3395.289,1550,945,236,67.625,6.250002,2.235174E-06,26.5625,1.562502,71.875,0,6.250002,31.25,28.125,2.235174E-06,4.687502,7.812502,6.250002,4.687502,1.562502,1.562502,12.40234,3425,3425,3425,3425,3425,3425,3425,4075,4075,4075,2037.5,2037.5,3475,3475,1985.714,1985.714,4075,5120,2089.9,2.96
