FrameTime,RenderTime,NumberOfLight,SetPass,RendererInView,DrawCalls,Batches,Triangeles,Vertices,RenderTextureCount,Resolution
0.02,0.01020231,33,335,0,531,531,335877,255197,2,1045x588
0.02,0.01020231,33,335,0,531,531,335877,255197,2,1045x588
0.108834,0.004817174,33,335,331,531,531,335877,255197,40,2260x1271
0.01865336,0.0125113,33,485,332,785,461,378133,309247,40,2260x1271
0.02466603,0.004153071,33,461,332,755,433,376561,290977,40,2260x1271
0.01714784,0.003104414,33,461,332,756,434,378579,292557,40,2260x1271
0.01619144,0.00416166,33,462,347,754,433,381425,294617,40,2260x1271
0.0216777,0.002931254,33,470,347,761,439,383353,296237,40,2260x1271
0.05248163,0.003418596,33,470,347,756,441,385573,298049,40,2260x1271
0.04902342,0.003786526,33,469,347,762,441,387719,299815,40,2260x1271
0.01656906,0.003889591,33,471,347,760,442,393217,303781,40,2260x1271
0.01669429,0.00290244,33,469,347,773,443,398453,307529,40,2260x1271
0.01643857,0.002908535,33,470,347,766,443,399951,308649,40,2260x1271
0.01683587,0.002983894,33,470,347,773,443,401917,310019,40,2260x1271
0.01694337,0.002505696,33,469,347,763,443,403437,311131,40,2260x1271
0.01598337,0.002774163,33,470,347,756,444,405391,312959,40,2260x1271
0.01650313,0.002852016,33,476,347,769,449,407897,315069,40,2260x1271
0.01656629,0.002951202,33,477,347,769,449,409375,316129,40,2260x1271
0.01694448,0.002930976,33,478,348,762,449,411073,317255,40,2260x1271
0.01689267,0.002564431,33,484,348,771,448,412775,318389,40,2260x1271
0.01599168,0.002960068,33,485,350,768,453,414865,319825,40,2260x1271
0.01703286,0.002927375,33,487,349,778,453,417599,323584,40,2260x1271
0.01601578,0.002793834,33,484,349,771,450,419331,324749,40,2260x1271
0.01652252,0.002651151,33,485,351,771,450,421187,326075,40,2260x1271
0.01657156,0.002796882,33,486,351,776,452,423229,327565,40,2260x1271
0.02175085,0.0026747,33,486,350,775,452,424837,328629,40,2260x1271
0.01717776,0.01006406,33,484,351,767,451,425881,329273,40,2260x1271
0.01596564,0.004031166,33,483,351,767,448,428037,331104,40,2260x1271
0.01698576,0.002816553,33,483,352,763,448,429903,332445,40,2260x1271
0.01613686,0.002864206,33,483,352,763,449,431377,333498,40,2260x1271
0.01695667,0.002786631,33,482,351,762,449,433333,334925,40,2260x1271
0.01618174,0.002880829,33,477,350,763,445,435137,336144,40,2260x1271
0.0206163,0.002827635,33,479,350,757,444,436425,336845,40,2260x1271
0.01729966,0.01030233,33,480,351,765,445,438007,337916,40,2260x1271
0.01660785,0.00299747,33,483,351,756,445,440343,339505,40,2260x1271
0.01656657,0.007865899,33,482,352,756,445,441801,340540,40,2260x1271
0.01656685,0.003728621,33,488,351,761,445,443805,341943,40,2260x1271
0.01722818,0.002847029,33,487,352,767,448,445875,343425,40,2260x1271
0.01592103,0.002992483,33,486,352,766,449,447905,345238,40,2260x1271
0.02060688,0.003069782,33,493,352,777,454,450987,347569,40,2260x1271
0.01733706,0.01002666,33,493,353,780,454,452547,348547,40,2260x1271
0.01595788,0.004877573,33,495,353,784,455,455041,350430,40,2260x1271
0.01716058,0.002989159,33,495,352,770,455,456731,351513,40,2260x1271
0.0159914,0.002916293,33,488,352,764,450,458189,352538,40,2260x1271
0.01638621,0.003369002,33,487,352,751,450,459887,353751,40,2260x1271
0.01656713,0.00305122,33,488,352,769,450,462013,355218,40,2260x1271
0.01656629,0.003722803,33,483,351,764,445,463561,356153,40,2260x1271
0.01688879,0.003076432,33,484,351,761,444,465311,357114,40,2260x1271
0.01624491,0.003282838,33,482,351,764,444,467113,358285,40,2260x1271
0.01668266,0.003323565,33,478,352,750,441,467689,356247,40,2260x1271
0.01695777,0.003235185,33,397,353,638,316,463855,347975,40,2260x1271
0.01605928,0.001927479,33,400,354,631,312,464417,348547,40,2260x1271
0.01656657,0.001618839,33,400,354,637,316,465445,349733,40,2260x1271
0.01656685,0.001765955,33,404,354,637,316,465865,350134,40,2260x1271
0.01739275,0.001733263,33,403,354,639,317,466053,350872,40,2260x1271
0.01617592,0.001732709,33,402,354,638,315,466369,351166,40,2260x1271
0.01637734,0.001844639,33,401,354,625,315,466953,351681,40,2260x1271
0.02415542,0.001708882,33,401,354,643,315,467145,351790,40,2260x1271
0.01656546,0.008514212,33,402,354,640,315,467227,351865,40,2260x1271
0.01656629,0.003952483,33,402,353,626,314,467381,351984,40,2260x1271
0.01659261,0.001677575,33,401,351,635,313,467541,351903,40,2260x1271
0.01698049,0.001688657,33,400,352,623,312,467497,351844,40,2260x1271
0.01612661,0.001902545,33,402,352,631,311,468057,352610,40,2260x1271
0.01712872,0.001620224,33,411,352,643,321,469685,354241,40,2260x1271
0.01695029,0.001751549,33,410,352,643,321,469873,354454,40,2260x1271
0.0160119,0.001757367,33,409,351,630,321,469673,354286,40,2260x1271
0.01618174,0.001703895,33,409,350,651,321,470367,354890,40,2260x1271
0.02041072,0.001819151,33,405,350,629,317,470375,354835,40,2260x1271
0.01656657,0.00686545,33,405,350,638,317,470499,354882,40,2260x1271
0.01685249,0.002216726,33,402,351,626,315,470811,355116,40,2260x1271
0.01628093,0.001881765,33,407,351,643,315,470817,355019,40,2260x1271
0.01686524,0.001785073,33,407,351,624,318,471245,355422,40,2260x1271
0.01626818,0.001803913,33,407,351,647,318,471457,355583,40,2260x1271
0.01656657,0.001907808,33,401,351,630,311,470827,355148,40,2260x1271
0.01664775,0.001656796,33,401,351,640,311,470633,354961,40,2260x1271
0.01694392,0.001836328,33,405,351,633,312,471027,355919,40,2260x1271
0.01610832,0.00170445,33,404,350,621,311,471199,356031,40,2260x1271
0.01691871,0.001990372,33,398,350,634,309,471505,356252,40,2260x1271
0.01694364,0.00178064,33,398,350,638,308,471839,356470,40,2260x1271
0.01991452,0.001648207,33,394,350,614,307,471405,355086,40,2260x1271
0.01656574,0.00669229,33,392,351,635,306,471411,355082,40,2260x1271
0.01656657,0.001759861,33,396,351,618,306,471345,354973,40,2260x1271
0.01696747,0.002037194,33,396,350,632,310,471677,355257,40,2260x1271
0.01705281,0.001711098,33,394,349,633,310,472063,355531,40,2260x1271
0.02233599,0.001762908,33,393,350,613,308,472093,355477,40,2260x1271
0.01656657,0.007590782,33,396,350,625,309,472547,356110,40,2260x1271
0.01690236,0.004055825,33,406,349,642,316,473283,356967,40,2260x1271
0.01623023,0.002441419,33,400,349,637,311,473539,357147,40,2260x1271
0.01694503,0.001693922,33,401,349,624,312,474031,357594,40,2260x1271
0.01618784,0.001711098,33,401,349,631,311,473705,357248,40,2260x1271
0.01682562,0.001490562,33,406,349,623,311,473869,357349,40,2260x1271
0.01695473,0.001997852,33,405,349,618,313,473795,357286,40,2260x1271
0.01592463,0.001922492,33,406,349,635,314,474371,357767,40,2260x1271
0.02013616,0.00168838,33,404,349,628,313,474365,357708,40,2260x1271
0.01656906,0.006565677,33,405,349,636,313,474473,357718,40,2260x1271
0.01656713,0.001847964,33,406,348,631,315,474325,357537,40,2260x1271
0.01660536,0.001753211,33,398,348,632,309,473475,356676,40,2260x1271
0.01704809,0.001787012,33,394,346,607,304,472857,356320,40,2260x1271
0.02137266,0.001662336,33,391,346,622,302,473457,356834,40,2260x1271
0.01656879,0.007859528,33,395,346,606,304,473417,356840,40,2260x1271
0.01689433,0.003324396,33,396,346,618,305,473615,356963,40,2260x1271
0.01690292,0.003753002,33,397,346,623,306,473179,356484,40,2260x1271
0.01763684,0.001834388,33,395,345,620,305,473423,356598,40,2260x1271
0.01656962,0.005576309,33,397,345,623,305,473275,356284,40,2260x1271
0.01696553,0.002922665,33,394,343,626,304,471267,355047,40,2260x1271
0.01616789,0.003410007,33,396,343,618,305,469785,354024,40,2260x1271
0.01685416,0.002302337,33,395,344,630,308,469253,353841,40,2260x1271
0.01781914,0.004821331,33,395,346,634,315,469239,355501,40,2260x1271
0.01713537,0.002162423,33,417,343,646,333,470525,358818,40,2260x1271
0.01605873,0.001590579,33,415,343,652,334,468215,357544,40,2260x1271
0.01707442,0.001639064,33,415,345,660,334,468557,357805,40,2260x1271
0.0160687,0.001581991,33,417,344,649,335,467755,357280,40,2260x1271
0.01689738,0.001695029,33,416,343,657,335,468195,357708,40,2260x1271
0.01617121,0.001640726,33,416,344,637,335,467043,356667,40,2260x1271
0.02084653,0.001524917,33,417,345,639,336,468521,358314,40,2260x1271
0.0169575,0.006727199,33,418,344,640,337,468447,358334,40,2260x1271
0.01617481,0.003131288,33,417,344,639,336,465513,356268,40,2260x1271
0.01694475,0.001608034,33,417,344,655,336,464449,355721,40,2260x1271
0.01618867,0.001767895,33,418,341,661,336,464179,355400,40,2260x1271
0.01688352,0.00165735,33,411,342,654,329,461143,353499,40,2260x1271
0.01625461,0.001714146,33,409,342,639,328,456253,350816,40,2260x1271
0.0232608,0.001881212,33,409,343,645,328,455001,350319,40,2260x1271
0.01738001,0.006970733,33,415,343,649,328,453645,349504,40,2260x1271
0.01590358,0.003664067,33,413,343,643,332,451499,348489,40,2260x1271
0.01641502,0.00188509,33,413,343,648,332,450253,347762,40,2260x1271
0.01668072,0.001553454,33,413,343,635,332,449843,347362,40,2260x1271
0.01715615,0.001561211,33,412,343,648,331,449387,346964,40,2260x1271
0.01594403,0.001499705,33,411,343,631,330,449509,347113,40,2260x1271
0.01707414,0.001444848,33,411,342,648,330,448781,346790,40,2260x1271
0.01597838,0.0016169,33,409,342,629,328,447853,346299,40,2260x1271
0.01656796,0.001506077,33,408,342,627,326,445001,344412,40,2260x1271
0.01656519,0.001667878,33,409,342,638,326,443489,343192,40,2260x1271
0.01656657,0.001445125,33,409,340,650,326,442225,342960,40,2260x1271
0.0166749,0.001623826,33,413,340,656,331,441207,342378,40,2260x1271
0.0164588,0.001450112,33,413,340,656,331,440521,342187,40,2260x1271
0.01679542,0.001455098,33,414,340,649,333,438913,341321,40,2260x1271
0.01711459,0.001413818,33,414,339,653,332,437435,340335,40,2260x1271
0.02180404,0.001414648,33,408,339,639,323,435743,338301,40,2260x1271
0.01667906,0.005433347,33,404,339,638,321,434167,338216,40,2260x1271
0.01645381,0.002904657,33,403,339,647,321,432003,336824,40,2260x1271
0.01675303,0.002241384,33,404,339,643,322,431143,336345,40,2260x1271
0.01694669,0.001401072,33,402,339,634,320,427413,333895,40,2260x1271
0.01605402,0.001474216,33,401,339,640,320,425765,332845,40,2260x1271
0.01712207,0.001700571,33,403,339,634,314,423979,331372,40,2260x1271
0.01598974,0.00159806,33,404,339,625,318,423567,331580,40,2260x1271
0.01653443,0.001462302,33,403,339,621,318,422755,331189,40,2260x1271
0.01656685,0.001706666,33,403,339,626,318,421421,330428,40,2260x1271
0.01656629,0.001627705,33,399,339,642,317,419901,329519,40,2260x1271
0.01728636,0.001846302,33,399,337,642,317,416801,327444,40,2260x1271
0.02102413,0.001398025,33,393,337,617,311,414753,326083,40,2260x1271
0.01656657,0.004828535,33,394,336,616,312,414727,325870,40,2260x1271
0.01688851,0.001526025,33,391,336,628,309,413049,324706,40,2260x1271
0.0162499,0.001409107,33,391,337,633,310,411655,323770,40,2260x1271
0.02645886,0.001525748,33,396,336,615,310,409625,322409,40,2260x1271
0.01714867,0.00636952,33,396,339,632,313,408593,321753,40,2260x1271
0.01598475,0.002773886,33,403,339,658,318,405989,320547,40,2260x1271
0.01656657,0.001837714,33,409,339,648,324,405243,320236,40,2260x1271
0.01737779,0.001616899,33,407,338,646,322,404621,319804,40,2260x1271
0.01599805,0.001395532,33,411,338,632,322,403121,318799,40,2260x1271
0.01632415,0.001711376,33,409,338,660,322,402187,318243,40,2260x1271
0.01692342,0.001432657,33,409,338,653,323,400565,317082,40,2260x1271
0.01620972,0.00146064,33,409,337,654,323,399555,316585,40,2260x1271
0.01656685,0.001467012,33,408,331,621,323,397757,315200,40,2260x1271
0.01720768,0.001424068,33,394,329,612,312,395263,313216,40,2260x1271
0.01593017,0.001494995,33,390,326,624,308,394493,312552,40,2260x1271
0.01840567,0.001348155,33,375,324,608,297,388055,306450,40,2260x1271
0.01656768,0.004675599,33,364,325,602,292,384645,301572,40,2260x1271
0.01703369,0.001331532,33,365,324,599,295,385993,304600,40,2260x1271
0.01609918,0.001283878,33,364,324,600,294,386595,305050,40,2260x1271
0.01683476,0.001709159,33,366,323,599,296,386435,304839,40,2260x1271
0.01697772,0.001285818,33,367,323,598,296,386069,304467,40,2260x1271
0.01758946,0.001352588,33,367,323,599,296,385947,304235,40,2260x1271
0.01656657,0.004358093,33,369,322,587,295,385809,304001,40,2260x1271
0.01671978,0.00255612,33,366,321,596,294,385225,303423,40,2260x1271
0.01697661,0.001332086,33,359,321,586,292,385187,303311,40,2260x1271
0.02146825,0.001343168,33,360,321,596,293,385443,303438,40,2260x1271
0.01656851,0.006339876,33,357,321,601,292,385097,303063,40,2260x1271
0.01681093,0.001669263,33,358,319,592,292,384283,302231,40,2260x1271
0.01631916,0.003056484,33,356,319,596,290,383069,301324,40,2260x1271
0.01678628,0.001409939,33,358,319,574,292,383411,301698,40,2260x1271
0.01771358,0.001434042,33,358,319,568,292,384003,302237,40,2260x1271
0.01656629,0.004163599,33,358,319,574,292,384009,302219,40,2260x1271
0.01681731,0.002410111,33,359,319,574,293,382581,300924,40,2260x1271
0.01694087,0.00129219,33,358,319,574,293,383103,301250,40,2260x1271
0.01594735,0.001329038,33,358,318,589,293,383179,301218,40,2260x1271
0.01975189,0.001349263,33,357,318,579,293,383381,301323,40,2260x1271
