FrameTime,RenderTime,NumberOfLight,SetPass,RendererInView,DrawCalls,Batches,Triangeles,Vertices,RenderTextureCount,Resolution
0.02,0.01265038,33,335,0,531,531,335877,255197,2,1045x588
0.02,0.01265038,33,335,0,531,531,335877,255197,2,1045x588
0.1086204,0.005874421,33,335,331,531,531,335877,255197,40,2260x1271
0.01940501,0.01295154,33,486,332,786,463,381059,317623,40,2260x1271
0.01848518,0.004179114,33,461,332,751,433,379131,298543,40,2260x1271
0.01665661,0.003005782,33,461,332,756,434,381037,299953,40,2260x1271
0.01698354,0.002860881,33,462,347,759,433,383065,301451,40,2260x1271
0.021138,0.00367321,33,476,348,756,435,384385,302795,40,2260x1271
0.0435535,0.003310267,33,477,348,760,447,386945,304969,40,2260x1271
0.01656879,0.003124916,33,478,348,769,447,388975,306591,40,2260x1271
0.01659317,0.003058977,33,477,348,764,447,393827,310199,40,2260x1271
0.01687881,0.003101643,33,476,347,764,447,395201,311261,40,2260x1271
0.01695611,0.002719305,33,472,347,760,444,396741,312377,40,2260x1271
0.01604626,0.002898284,33,471,347,778,447,399039,313955,40,2260x1271
0.01705641,0.00296644,33,472,347,776,446,400637,315169,40,2260x1271
0.02010569,0.002802423,33,472,348,773,446,402045,316167,40,2260x1271
0.01657128,0.009206852,33,477,348,778,446,404441,317851,40,2260x1271
0.01660868,0.002982509,33,478,348,782,450,406719,319837,40,2260x1271
0.01660674,0.007381052,33,485,348,787,456,409133,321683,40,2260x1271
0.01706749,0.002923219,33,485,348,782,456,410623,322803,40,2260x1271
0.01602659,0.002873349,33,483,348,782,454,412371,324027,40,2260x1271
0.01682285,0.002793834,33,482,347,782,453,414243,325357,40,2260x1271
0.02297959,0.002597678,33,476,348,781,448,414097,321911,40,2260x1271
0.01707026,0.01099193,33,477,348,777,445,416531,325209,40,2260x1271
0.0161086,0.004895582,33,479,350,777,445,419371,327201,40,2260x1271
0.01652113,0.003085297,33,483,350,774,445,421251,328565,40,2260x1271
0.01657128,0.002918786,33,482,349,766,447,422715,329670,40,2260x1271
0.02420972,0.002979184,33,480,349,778,446,424661,331069,40,2260x1271
0.01670621,0.01094288,33,480,349,778,446,426525,332403,40,2260x1271
0.01706112,0.003219392,33,478,349,752,439,396919,314262,40,2260x1271
0.01600969,0.003065903,33,478,346,762,439,399273,315980,40,2260x1271
0.01648955,0.002863652,33,477,339,752,435,399101,315419,40,2260x1271
0.01657156,0.002927375,33,452,336,707,417,397171,313298,40,2260x1271
0.02277817,0.00256554,33,448,308,697,413,367921,295013,40,2260x1271
0.01692591,0.01110746,33,422,273,682,399,359975,289380,40,2260x1271
0.01696304,0.003002457,33,352,267,594,346,169227,166993,40,2260x1271
0.01593849,0.002754215,33,335,262,585,337,166769,159314,40,2260x1271
0.01706666,0.00258909,33,333,249,559,334,166582,158700,40,2260x1271
0.01595677,0.002690492,33,325,219,514,327,165266,156704,40,2260x1271
0.01654939,0.0027556,33,303,204,472,301,156045,145070,40,2260x1271
