Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
25,9.67,9.66,2.76,9.58,0,,,,,,,,
50,10.02,10.02,2.97,10.05,0,,,,,,,,
75,10.47,10.47,3.32,10.57,0,,,,,,,,
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),Context,DrawPrimitiveCalls,MeshDrawCalls,LastRendered,LightsInScene,ShadowedLight,UnshadowedLight,StaticMeshTriangles,Triangles
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
0.72,8.4,8.37,2.31,8.95,0,671472,70,46,201,not valid frame,not valid frame,185082,366
0.73,8.33,8.34,2.26,8.35,0,672240,70,0,201,not valid frame,not valid frame,185082,362
0.73,8.33,8.39,2.23,8.58,0,362,70,0,201,not valid frame,not valid frame,185082,199393
0.74,8.42,8.21,2.27,8.07,0,363,70,0,201,not valid frame,not valid frame,185082,199405
0.75,8.37,8.46,2.33,8.39,0,368,70,46,201,not valid frame,not valid frame,185082,199469
0.76,8.52,8.34,2.29,8.41,0,363,70,0,201,not valid frame,not valid frame,185082,199409
0.77,8.36,8.65,2.35,8.52,0,363,70,46,201,not valid frame,not valid frame,185082,199409
0.78,8.33,8.24,2.32,8.4,0,364,70,46,201,not valid frame,not valid frame,185082,199421
0.78,8.75,8.3,2.41,8.32,0,363,70,0,201,not valid frame,not valid frame,185082,199409
0.79,8.37,8.83,2.25,8.32,0,365,70,0,201,not valid frame,not valid frame,185082,199433
0.8,8.43,8.48,2.27,8.89,0,364,70,46,201,not valid frame,not valid frame,185082,199421
0.81,8.75,8.5,2.34,8.37,0,366,70,0,201,not valid frame,not valid frame,185082,199445
0.82,8.64,8.5,2.38,8.33,0,361,68,0,201,not valid frame,not valid frame,185078,199417
0.83,9.42,9.4,2.21,8.77,0,361,68,45,201,not valid frame,not valid frame,185078,199417
0.84,9.08,8.7,2.26,8.55,0,362,68,0,201,not valid frame,not valid frame,185078,199429
0.85,8.81,9.21,2.29,10.07,0,362,68,45,201,not valid frame,not valid frame,185078,199429
0.85,9.26,8.77,2.29,8.32,0,362,68,45,201,not valid frame,not valid frame,185078,199429
0.86,8.76,9.38,2.24,9.38,0,360,68,0,201,not valid frame,not valid frame,185078,199405
0.87,8.68,8.6,2.26,8.8,0,362,68,0,201,not valid frame,not valid frame,185078,199429
0.88,8.69,8.59,2.22,8.88,0,361,68,45,201,not valid frame,not valid frame,185078,199417
0.89,8.67,8.75,2.24,8.68,0,360,68,0,201,not valid frame,not valid frame,185078,199405
0.9,8.74,8.71,2.27,8.63,0,360,68,45,201,not valid frame,not valid frame,185078,199405
0.91,8.35,8.65,2.34,8.56,0,361,68,0,201,not valid frame,not valid frame,185078,199417
0.92,8.39,8.35,2.23,8.9,0,362,68,45,201,not valid frame,not valid frame,185078,199429
0.92,8.33,8.38,2.33,8.39,0,361,68,0,201,not valid frame,not valid frame,185078,199417
0.93,8.48,8.45,2.56,8.57,0,362,68,0,201,not valid frame,not valid frame,185078,199429
0.94,8.55,8.39,2.27,7.91,0,361,68,0,201,not valid frame,not valid frame,185078,199417
0.95,8.77,8.58,2.27,8.62,0,362,68,45,201,not valid frame,not valid frame,185078,199429
0.96,8.66,8.75,2.29,8.54,0,363,68,45,201,not valid frame,not valid frame,185078,199441
