Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
25,11.76,11.77,4.5,11.58,0,,,,,,,,
50,12.05,12.07,5.4,12.16,0,,,,,,,,
75,14.5,14.34,6.24,14.9,0,,,,,,,,
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),Context,DrawPrimitiveCalls,MeshDrawCalls,LastRendered,LightsInScene,ShadowedLight,UnshadowedLight,StaticMeshTriangles,Triangles
0,8.33,7.03,3.04,0,0,not valid frame,not valid frame,0,not valid frame,not valid frame,not valid frame,not valid frame,not valid frame
0.01,8.34,6.82,3.24,7.18,0,not valid frame,not valid frame,0,not valid frame,not valid frame,not valid frame,not valid frame,not valid frame
0.02,9.95,9.78,3.24,7.18,0,not valid frame,not valid frame,15,not valid frame,not valid frame,not valid frame,not valid frame,not valid frame
0.03,8.33,6.53,6.68,11.81,0,39912248,32,0,237,not valid frame,1,15278,849808
0.03,8.34,8.12,3.31,8,0,39912152,32,0,237,not valid frame,1,15278,264
0.04,11.21,6.9,3.31,8,0,39912152,32,0,237,not valid frame,1,15278,264
0.05,11.33,11.27,4.66,12.46,0,39912152,32,15,237,not valid frame,1,15278,264
0.07,11.45,11.36,4.83,11.26,0,39912152,32,15,237,not valid frame,1,15278,397
0.08,11.15,11.43,4.64,11.39,0,39912152,32,0,237,not valid frame,1,15278,397
0.09,11.26,11.19,4.73,11.26,0,39912152,32,15,237,not valid frame,1,15278,398
0.1,11.3,11.23,4.76,11.27,0,39912152,32,0,237,not valid frame,1,15278,400
0.11,11.18,11.29,4.62,11.28,0,39912152,32,0,237,not valid frame,1,15278,401
0.12,16.34,11.16,4.71,11.21,0,39912152,30,0,237,not valid frame,1,14878,398
0.14,16.36,17.31,4.71,16.35,0,39912152,30,14,237,not valid frame,1,14878,398
0.15,16.32,16.63,4.8,16.35,0,39912152,30,14,237,not valid frame,1,14878,397
0.17,11.2,15.09,4.78,16.37,0,39912152,30,0,237,not valid frame,1,14878,397
0.18,11.49,11.23,4.65,11.19,0,39912152,30,14,237,not valid frame,1,14878,397
0.19,12.77,11.52,4.66,11.45,0,39912152,30,0,237,not valid frame,1,14878,397
0.21,19.22,13.68,4.08,12.51,0,39912152,30,14,237,not valid frame,1,14878,397
0.23,19.25,19.21,3.91,19.44,0,39912152,30,0,237,not valid frame,1,14878,398
0.25,19.59,19.28,3.98,18.95,0,39912152,30,0,237,not valid frame,1,14878,398
0.26,19.3,19.5,3.99,19.96,0,39912152,30,0,237,not valid frame,1,14878,397
0.28,15.14,19.28,4.84,19.29,0,39912152,30,0,237,not valid frame,1,14878,397
0.3,11.31,14.3,4.76,15.14,0,39912152,30,14,237,not valid frame,1,14878,396
0.31,11.35,11.34,4.49,11.24,0,39912152,30,0,237,not valid frame,1,14878,396
0.32,12.24,11.28,4.65,11.44,0,39911768,30,0,237,not valid frame,1,14878,396
0.33,12.76,12.33,4.55,12.22,0,39911768,30,0,237,not valid frame,1,14878,396
0.35,12.31,12.66,4.63,12.8,0,39911384,30,14,237,not valid frame,1,14878,396
0.36,11.99,12.44,4.6,12.22,0,39911192,30,0,237,not valid frame,1,14878,396
0.37,11.59,11.89,4.6,12.05,0,396,30,0,237,not valid frame,1,14878,30170
0.38,11.14,11.52,4.52,11.55,0,396,30,0,237,not valid frame,1,14878,30170
0.39,12.49,12.5,4.37,11.06,0,396,30,0,237,not valid frame,1,14878,30170
0.41,11.34,11.2,4.62,12.59,0,396,30,14,237,not valid frame,1,14878,30170
0.42,11.34,11.34,4.49,11.32,0,397,30,14,237,not valid frame,1,14878,30182
0.43,11.24,11.31,4.61,11.35,0,397,30,14,237,not valid frame,1,14878,30182
0.44,11.36,11.27,4.59,11.74,0,396,30,14,237,not valid frame,1,14878,30170
0.45,11.25,11.31,4.47,10.84,0,396,30,14,237,not valid frame,1,14878,30170
0.46,11.22,11.25,4.56,11.26,0,397,30,14,237,not valid frame,1,14878,30182
0.47,11.53,11.29,4.49,11.08,0,396,30,14,237,not valid frame,1,14878,30250
0.49,11.24,11.42,4.61,11.67,0,396,30,14,237,not valid frame,1,14878,30250
0.5,11.43,11.38,4.62,11.24,0,396,30,0,237,not valid frame,1,14878,30250
0.51,11.28,11.29,4.48,11.35,0,396,30,0,237,not valid frame,1,14878,30250
0.52,11.09,11.27,4.48,11.36,0,396,30,14,237,not valid frame,1,14878,30250
0.53,11.74,11.26,4.56,11.1,0,396,30,14,237,not valid frame,1,14878,30170
0.54,11.14,11.57,4.59,11.73,0,396,30,0,237,not valid frame,1,14878,30170
0.55,11.21,11.14,4.51,11.14,0,396,30,14,237,not valid frame,1,14878,30170
0.56,11.34,11.37,4.67,11.2,0,396,30,14,237,not valid frame,1,14878,30170
0.58,11.33,11.23,4.5,11.32,0,396,30,0,237,not valid frame,1,14878,30170
0.59,11.23,11.34,4.59,11.34,0,396,30,14,237,not valid frame,1,14878,30170
0.6,15.01,11.35,4.66,11.23,0,397,30,0,237,not valid frame,1,14878,30182
